jewish_self_determination__diasporist_reading	undetermined	gap	3
jewish_self_determination__liberal_nationalist_reading	gap	gap	3
jewish_self_determination__religious_covenant_reading	undetermined	gap	3
jewish_self_determination__settler_colonial_reading	undetermined	gap	3
jewish_sovereignty_palestine__liberal_nationalist_reading	undetermined	gap	3
jewish_sovereignty_palestine__post_zionist_reading	gap	gap	3
jewish_sovereignty_palestine__religious_zionist_reading	undetermined	gap	3
jewish_territorial_claim__cultural_zionism_reading	undetermined	gap	3
jewish_territorial_claim__political_zionism_reading	undetermined	gap	3
jewish_territorial_claim__revisionist_zionism_reading	gap	gap	5
jihad_quranic_corpus__defensive_spiritual_reading	undetermined	no_gap	0
jihad_quranic_corpus__expansionist_legalist_reading	undetermined	gap	3
jihad_quranic_corpus__revolutionary_vanguard_reading	undetermined	gap	2
john_1_1_logos__orthodox_christological	undetermined	gap	5
john_1_1_logos__subordinationist	undetermined	gap	5
july_charter_sovereign_legitimacy__guided_nationalism_reading	undetermined	gap	5
july_charter_sovereign_legitimacy__military_custodian_reading	gap	gap	5
july_charter_sovereign_legitimacy__secular_democratic_reading	undetermined	no_gap	0
jurisprudential_method_kernel__hanafi_reading	gap	gap	2
jurisprudential_method_kernel__hanbali_reading	gap	gap	5
jurisprudential_method_kernel__maliki_reading	gap	gap	3
jurisprudential_method_kernel__shafii_reading	gap	gap	5
kami_buddha_ontology__domain_partition	no_gap	no_gap	0
kami_buddha_ontology__honji_suijaku_monism	gap	gap	5
kami_buddha_ontology__incoherent_bundle	undetermined	gap	5
kjv_text_1611__exclusive_inspiration_reading	undetermined	gap	5
kjv_text_1611__functional_equivalence_reading	no_gap	no_gap	0
kjv_text_1611__revisable_translation_reading	gap	gap	3
kodashim_commandment_status__messianic_deferral	undetermined	gap	3
kodashim_commandment_status__performance_only	gap	gap	3
kodashim_commandment_status__study_as_performance	gap	gap	4
kodashim_corpus__performance_only	gap	gap	3
kodashim_corpus__study_as_exercise	no_gap	no_gap	0
kodashim_corpus__substitution_archive	gap	gap	5
kodashim_obligation__study_as_archive	gap	no_gap	0
kodashim_obligation__study_as_performance	gap	gap	4
kodashim_obligation__study_as_preparation	no_gap	no_gap	0
latin_correctness__continuity_reading	undetermined	no_gap	0
latin_correctness__hybrid_reading	gap	gap	5
latin_correctness__rupture_reading	undetermined	gap	5
lausanne_minority_protections__expansive_reading	undetermined	undetermined	null
lausanne_minority_protections__restrictive_reading	undetermined	gap	5
legal_personhood_boundary__developmental_potentiality_reading	gap	gap	5
legal_personhood_boundary__functional_capacity_reading	gap	gap	5
legal_personhood_boundary__restrictive_anthropocentric_reading	gap	gap	5
legitimacy_of_imposed_practice__endogenous_climb_reading	undetermined	gap	5
legitimacy_of_imposed_practice__exogenous_override_reading	undetermined	gap	3
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	gap	gap	5
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	undetermined	no_gap	0
legitimacy_of_practice_standardization__endogenous_displacement_reading	no_gap	no_gap	0
legitimacy_of_practice_standardization__exogenous_override_reading	gap	gap	3
legitimate_health_intervention__bodily_autonomy_primary	gap	gap	5
legitimate_health_intervention__proportionality_reading	undetermined	gap	3
legitimate_health_intervention__public_health_primary	gap	gap	5
legitimate_knowledge_boundary__credentialed_expertise_reading	undetermined	gap	5
legitimate_knowledge_boundary__experiential_pluralism_reading	gap	gap	3
legitimate_knowledge_boundary__hybrid_coproduction_reading	no_gap	undetermined	null
liability_attribution__deployer_liability	gap	gap	5
liability_attribution__developer_liability	gap	gap	5
liability_attribution__shared_liability	no_gap	gap	2
licensing_statute_mandate__graduated_access_filter	undetermined	gap	5
licensing_statute_mandate__public_safety_coordination	gap	gap	3
licensing_statute_mandate__rent_seeking_suppression	undetermined	gap	3
literacy_acquisition_kernel__balanced_literacy_reading	gap	undetermined	null
literacy_acquisition_kernel__phonics_reading	undetermined	gap	3
literacy_acquisition_kernel__structured_literacy_reading	undetermined	gap	2
literacy_acquisition_kernel__whole_language_reading	undetermined	gap	5
living_language_status__literary_continuity_reading	undetermined	gap	3
living_language_status__liturgical_preservation_reading	undetermined	gap	3
living_language_status__native_generation_reading	undetermined	no_gap	0
lycurgan_laws__adaptive_fiction_reading	gap	gap	5
lycurgan_laws__sacral_fidelity_reading	no_gap	no_gap	0
maat_order_principle__distributed_maintenance_reading	no_gap	no_gap	0
maat_order_principle__divine_mandate_reading	undetermined	gap	5
magna_carta_1215__baronial_privilege_reading	undetermined	gap	3
magna_carta_1215__living_document_reading	undetermined	undetermined	null
magna_carta_1215__universal_rights_reading	no_gap	no_gap	0
magna_carta_clause_39__feudal_prerogative_reading	undetermined	no_gap	0
magna_carta_clause_39__liberal_due_process_reading	undetermined	undetermined	null
magna_carta_clause_39__originalist_limitation_reading	no_gap	no_gap	0
magna_carta_constraint_authority__feudal_obsolescence_reading	undetermined	undetermined	null
magna_carta_constraint_authority__living_constitutionalism_reading	undetermined	undetermined	null
magna_carta_constraint_authority__parliamentary_sovereignty_reading	undetermined	gap	3
mandate_legitimacy_scope__bodily_autonomy_primary	gap	gap	3
mandate_legitimacy_scope__proportionality_reading	gap	gap	5
mandate_legitimacy_scope__public_health_primary	undetermined	gap	3
manifesto_revolutionary_method__council_communist_reading	undetermined	no_gap	0
manifesto_revolutionary_method__democratic_gradualism_reading	undetermined	undetermined	null
manifesto_revolutionary_method__vanguard_rupture_reading	undetermined	gap	5
market_as_natural_default__beneficiary_maintained_reading	gap	gap	5
market_as_natural_default__hybrid_amnesia_reading	undetermined	gap	3
market_as_natural_default__lapsed_alternative_reading	undetermined	no_gap	0
market_naturalization__beneficiary_maintained_reading	undetermined	gap	5
market_naturalization__hybrid_reading	undetermined	gap	3
market_naturalization__lapsed_alternative_reading	undetermined	no_gap	0
marriage_authority__communal_autonomy_reading	undetermined	gap	5
marriage_authority__federalist_millet_reading	undetermined	no_gap	0
marriage_authority__gender_rights_reading	undetermined	gap	3
marriage_authority__secularist_reading	gap	gap	5
marriage_authority_kernel__christian_canonical_reading	undetermined	gap	3
marriage_authority_kernel__hindu_codified_reading	no_gap	undetermined	null
marriage_authority_kernel__muslim_shariat_reading	undetermined	gap	5
marriage_authority_kernel__parsi_communal_reading	gap	gap	2
marriage_authority_kernel__secular_civil_reading	undetermined	no_gap	0
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	undetermined	no_gap	0
marriage_commitment_legitimacy__exogenous_override_reading	gap	gap	3
marriage_commitment_legitimacy__hybrid_pragmatic_reading	undetermined	gap	5
marriage_commitment_reversal__endogenous_reinterpretation_reading	gap	gap	3
marriage_commitment_reversal__exogenous_override_reading	gap	gap	4
marriage_commitment_reversal__practice_doctrine_gap	gap	gap	5
marriage_sacrament__civic_pastoral_reading	undetermined	gap	3
marriage_sacrament__hierarchical_indissolubility_reading	undetermined	gap	3
monetary_anchor_principle__overdetermined_composite_reading	undetermined	gap	3
monetary_anchor_principle__punctuated_swap_reading	gap	gap	3
monetary_anchor_principle__triffin_inevitability_reading	undetermined	gap	4
monopoly_rulebook__extraction_demo_reading	undetermined	gap	3
monopoly_rulebook__social_scaffold_reading	undetermined	no_gap	0
monopoly_rulebook__tournament_orthodoxy_reading	undetermined	no_gap	0
montevideo_statehood_criteria__constitutive_reading	gap	gap	5
montevideo_statehood_criteria__declaratory_reading	no_gap	undetermined	null
montevideo_statehood_criteria__hybrid_reading	undetermined	gap	5
nafta_jurisdictional_boundary__capital_supremacy_reading	gap	gap	3
nafta_jurisdictional_boundary__embedded_liberalism_reading	undetermined	gap	3
nafta_jurisdictional_boundary__sovereignty_primacy_reading	no_gap	no_gap	0
naskh_principle__classical_abrogation	undetermined	gap	2
naskh_principle__contextual_harmonization	undetermined	gap	3
naskh_principle__progressive_restriction	gap	gap	6
nicene_christological_kernel__homoiousios_reading	gap	no_gap	0
nicene_christological_kernel__homoousios_reading	undetermined	gap	3
nicene_creed_authority__strict_orthodox_reading	undetermined	gap	5
nicene_creed_authority__symbolic_confessional_reading	undetermined	no_gap	0
notability_guidelines__deletionist_reading	undetermined	no_gap	0
notability_guidelines__inclusionist_reading	gap	gap	5
npt_article_iv_vi_pairing__abolitionist	undetermined	gap	3
npt_article_iv_vi_pairing__grand_bargain	gap	gap	3
npt_article_iv_vi_pairing__nonproliferation_primary	undetermined	gap	3
npt_treaty_1970__oligopoly_enforcement_reading	undetermined	gap	5
npt_treaty_1970__reciprocal_disarmament_reading	gap	gap	3
npt_treaty_1970__withdrawal_sovereignty_reading	undetermined	gap	3
npt_treaty_text__nnws_reading	no_gap	no_gap	0
npt_treaty_text__nws_reading	undetermined	gap	3
npt_treaty_text__withdrawal_threshold_reading	undetermined	gap	3
nsl_legal_text__democratic_enclosure_reading	gap	gap	5
nsl_legal_text__jurisdictional_capture_reading	gap	gap	5
nsl_legal_text__sovereignty_restoration_reading	gap	gap	6
nuclear_impossibility_kernel__credibility_paradox_reading	gap	gap	3
nuclear_impossibility_kernel__rational_dropout_reading	undetermined	no_gap	0
nuclear_impossibility_kernel__structural_contraction_reading	undetermined	no_gap	0
one_country_two_systems_framework__autonomy_primacy_reading	no_gap	undetermined	null
one_country_two_systems_framework__balanced_coexistence_reading	undetermined	undetermined	null
one_country_two_systems_framework__sovereignty_primacy_reading	undetermined	gap	5
orthographic_kernel__continuity_reading	undetermined	gap	5
orthographic_kernel__modernization_reading	undetermined	gap	3
orthographic_kernel__rupture_reading	undetermined	gap	5
orthographic_legitimacy_kernel__continuity_reading	undetermined	no_gap	0
orthographic_legitimacy_kernel__instrumentalist_reading	undetermined	gap	5
orthographic_legitimacy_kernel__modernist_reading	gap	gap	5
ost_article_ii_non_appropriation__commons_conservation	gap	gap	4
ost_article_ii_non_appropriation__extraction_permissive	undetermined	gap	3
ost_article_ii_non_appropriation__international_regime	undetermined	undetermined	null
paris_article_4_ndc__equity_reading	gap	gap	3
paris_article_4_ndc__sovereigntist_reading	no_gap	undetermined	null
paris_article_4_ndc__supranational_reading	undetermined	gap	3
performance_legitimacy__livelihood_security_reading	gap	undetermined	null
performance_legitimacy__qualitative_development_reading	undetermined	gap	5
performance_legitimacy__quantitative_growth_reading	gap	gap	5
performance_legitimacy__techno_nationalist_reading	gap	gap	5
permissive_license_text__commons_coordination_reading	no_gap	no_gap	0
permissive_license_text__copyleft_counterfactual_reading	undetermined	gap	2
permissive_license_text__corporate_moat_reading	undetermined	gap	2
personhood_boundary__birth_threshold_reading	no_gap	no_gap	0
personhood_boundary__fitness_contingent_reading	gap	gap	5
personhood_boundary__potential_based_reading	gap	gap	5
plural_marriage_mandate__endogenous_reinterpretation_reading	undetermined	no_gap	0
plural_marriage_mandate__exogenous_override_reading	gap	gap	3
plural_marriage_mandate__institutional_pragmatism_reading	gap	gap	5
preparedness_commitment__competence_reading	no_gap	no_gap	0
preparedness_commitment__husk_reading	gap	gap	3
preparedness_commitment__hybrid_reading	gap	gap	3
preparedness_persistence__competence_reading	undetermined	no_gap	0
preparedness_persistence__husk_reading	undetermined	undetermined	null
preparedness_persistence__hybrid_reading	undetermined	gap	3
preparedness_retention__competence_reading	undetermined	no_gap	0
preparedness_retention__husk_reading	undetermined	gap	5
preparedness_retention__hybrid_reading	gap	gap	3
preparedness_transmission__competence_reading	no_gap	no_gap	0
preparedness_transmission__husk_reading	undetermined	gap	3
preparedness_transmission__hybrid_reading	gap	gap	3
press_reformation_causality__co_constitution	gap	gap	5
press_reformation_causality__technological_determinism	undetermined	no_gap	0
press_reformation_causation__technological_determinism	undetermined	gap	4
price_formation_kernel__financialization_reading	undetermined	gap	5
price_formation_kernel__georgist_reading	undetermined	gap	3
price_formation_kernel__institutional_reading	gap	gap	5
price_formation_kernel__naturalist_reading	undetermined	gap	4
provincial_sovereignty_boundary__compact_federalism	undetermined	no_gap	0
provincial_sovereignty_boundary__constitutional_subordination	gap	no_gap	0
provincial_sovereignty_boundary__resource_sovereignty_primacy	gap	gap	5
public_health_mandate_authority__bodily_autonomy_primary	gap	gap	3
public_health_mandate_authority__proportionality_reading	undetermined	gap	6
public_health_mandate_authority__public_health_primary	gap	gap	5
qualified_immunity_doctrine__accountability_void_reading	gap	gap	3
qualified_immunity_doctrine__constitutional_fidelity_reading	undetermined	gap	3
quantum_formalism__copenhagen_reading	no_gap	no_gap	0
quantum_formalism__many_worlds_reading	undetermined	undetermined	null
quantum_formalism__pilot_wave_reading	no_gap	no_gap	0
quran_9_5_scope__abrogating_universal	undetermined	gap	5
quran_9_5_scope__contextual_defensive	undetermined	no_gap	0
quran_9_5_scope__progressive_synthesis	no_gap	no_gap	0
quran_hadith_substrate__reformist_ijtihad	no_gap	undetermined	null
quran_hadith_substrate__state_hybrid	undetermined	gap	3
quran_hadith_substrate__traditionalist_taqlid	gap	gap	4
quran_ontological_status__created_reading	gap	undetermined	null
quran_ontological_status__state_enforced_creation_reading	undetermined	gap	5
quran_ontological_status__uncreated_reading	undetermined	gap	4
quranic_gender_verses__contextual_egalitarian	gap	gap	4
quranic_gender_verses__literal_hierarchical	undetermined	gap	4
quranic_gender_verses__progressive_abrogation	undetermined	no_gap	0
qwerty_persistence__incumbent_preservation_reading	gap	gap	5
qwerty_persistence__lapsed_alternatives_reading	no_gap	no_gap	0
qwerty_persistence_inevitability__path_dependency_reading	undetermined	no_gap	0
qwerty_persistence_inevitability__strategic_lock_in_reading	undetermined	gap	3
qwerty_persistence_mechanism__beneficiary_extraction_reading	gap	gap	5
qwerty_persistence_mechanism__lock_in_reading	undetermined	no_gap	0
qwerty_persistence_mechanism__naturalization_reading	undetermined	no_gap	0
rbio_practice_norm_complex__hegemonic_extraction_reading	undetermined	gap	3
rbio_practice_norm_complex__liberal_institutional_reading	gap	gap	6
rbio_practice_norm_complex__sovereignty_maximalist_reading	undetermined	gap	3
reading_acquisition_legitimacy__balanced_literacy_integration	undetermined	no_gap	0
reading_acquisition_legitimacy__phonics_decoding_primacy	undetermined	gap	6
reading_acquisition_legitimacy__structured_literacy_remediation	undetermined	gap	3
reading_acquisition_mechanism__balanced_literacy_reading	undetermined	gap	6
reading_acquisition_mechanism__phonics_reading	gap	gap	3
reading_acquisition_mechanism__whole_language_reading	undetermined	gap	5
reformation_composite__political_realignment_reading	undetermined	no_gap	0
reformation_composite__technological_mediation_reading	no_gap	no_gap	0
reformation_composite__theological_fragmentation_reading	undetermined	gap	3
reformation_event_boundary__composite_overdetermination_reading	gap	gap	6
reformation_event_boundary__political_swap_reading	gap	gap	5
reformation_event_boundary__theological_climb_reading	undetermined	no_gap	0
refugee_convention_text__procedural_integrity_reading	undetermined	gap	3
refugee_convention_text__restrictive_sovereignty_reading	gap	gap	5
remonstrance_authority__crown_reading	gap	no_gap	0
remonstrance_authority__magistrate_reading	gap	gap	5
rfc9293_tcp_specification__middlebox_realism_reading	undetermined	gap	5
rfc9293_tcp_specification__optimization_latitude_reading	undetermined	no_gap	0
rfc9293_tcp_specification__strict_invariance_reading	undetermined	no_gap	0
rogers_commission_findings__actuarial_risk_acceptance	gap	gap	3
rogers_commission_findings__engineering_absolute_threshold	undetermined	no_gap	0
rogers_commission_findings__management_compliance_narrative	gap	gap	5
rome_statute_jurisdiction__hybrid_complementarity_reading	undetermined	undetermined	null
rome_statute_jurisdiction__sovereigntist_reading	no_gap	no_gap	0
rome_statute_jurisdiction__universalist_reading	gap	gap	5
sacrifice_commandment__archive_maintenance	undetermined	undetermined	null
sacrifice_commandment__performance_only	undetermined	gap	3
sacrifice_commandment__study_as_performance	gap	gap	4
sacrifice_obligation_continuity__archival_preservation	undetermined	gap	4
sacrifice_obligation_continuity__messianic_suspension	undetermined	undetermined	null
sacrifice_obligation_continuity__performance_only	undetermined	gap	3
sacrifice_obligation_continuity__study_as_performance	no_gap	no_gap	0
sacrifice_obligation_kernel__messianic_suspension_reading	no_gap	no_gap	0
sacrifice_obligation_kernel__performance_only_reading	gap	gap	3
sacrifice_obligation_kernel__study_as_exercise_reading	no_gap	no_gap	0
sacrifice_obligation_kernel__symbolic_archive_reading	undetermined	no_gap	0
salic_prohibition__cognatic_reversion_reading	gap	gap	3
salic_prohibition__immutable_mandate_reading	no_gap	no_gap	0
salic_prohibition__sovereign_override_reading	gap	gap	5
script_as_identity__kemalist_rupture_reading	gap	gap	5
script_as_identity__ottoman_continuity_reading	undetermined	gap	5
script_as_identity__phonetic_instrumentalism_reading	undetermined	no_gap	0
secession_legitimacy_boundary__grievance_threshold_reading	gap	gap	5
secession_legitimacy_boundary__popular_sovereignty_reading	undetermined	gap	5
secession_legitimacy_boundary__treaty_primacy_reading	gap	gap	5
second_amendment_arms_right__civic_republican_reading	undetermined	gap	3
second_amendment_arms_right__collective_right_reading	undetermined	no_gap	0
second_amendment_arms_right__individual_right_reading	no_gap	undetermined	null
second_amendment_boundary__individual_right_reading	gap	gap	5
second_amendment_boundary__insurrectionist_reading	undetermined	gap	5
second_amendment_boundary__militia_conditioned_reading	gap	gap	2
second_amendment_scope__civic_right_reading	no_gap	undetermined	null
second_amendment_scope__collective_right_reading	undetermined	no_gap	0
second_amendment_scope__individual_right_reading	undetermined	gap	2
second_amendment_text__collective_security_reading	undetermined	gap	3
second_amendment_text__individual_right_reading	gap	gap	5
second_amendment_text__originalist_civic_virtue_reading	no_gap	no_gap	0
separation_of_powers_text__formalist_reading	no_gap	no_gap	0
separation_of_powers_text__functionalist_reading	undetermined	undetermined	null
separation_of_powers_text__unitary_executive_reading	gap	gap	5
sex_gender_category__biology_reading	gap	gap	3
sex_gender_category__hybrid_reading	undetermined	gap	5
shinbutsu_coexistence_commitment__domain_partition_reading	undetermined	undetermined	null
shinbutsu_coexistence_commitment__incoherent_bundle_reading	gap	gap	5
shinbutsu_coexistence_commitment__syncretic_fusion_reading	gap	gap	6
shinbutsu_ontological_commitment__partition_reading	no_gap	no_gap	0
shinbutsu_ontological_commitment__syncretic_reading	gap	gap	5
shinbutsu_ontological_substrate__domain_partition_reading	undetermined	no_gap	0
shinbutsu_ontological_substrate__incoherent_bundle_reading	gap	gap	5
shinbutsu_ontological_substrate__syncretic_fusion_reading	no_gap	no_gap	0
simultaneous_veneration__domain_partition_reading	no_gap	no_gap	0
simultaneous_veneration__ontological_fusion_reading	undetermined	gap	4
simultaneous_veneration__pragmatic_incoherence_reading	gap	gap	5
software_control_legitimacy__commons_reading	undetermined	undetermined	null
software_control_legitimacy__freedom_imperative_reading	gap	gap	5
software_control_legitimacy__pragmatic_openness_reading	undetermined	no_gap	0
software_control_legitimacy__property_rights_reading	undetermined	gap	5
software_source_status__freedom_imperative_reading	gap	gap	5
software_source_status__pragmatic_development_reading	undetermined	no_gap	0
software_source_status__property_rights_reading	gap	gap	5
software_source_status__utilitarian_hybrid_reading	undetermined	undetermined	null
sovereign_legitimacy__constitutional_hybrid_reading	gap	gap	3
sovereign_legitimacy__monarchical_reading	undetermined	gap	5
sovereign_legitimacy__republican_reading	no_gap	undetermined	null
speech_harm_boundary__absolutist_reading	no_gap	undetermined	null
speech_harm_boundary__dignity_reading	gap	gap	3
speech_harm_boundary__harm_balancing_reading	undetermined	gap	3
speech_protection_boundary__absolutist_reading	undetermined	gap	2
speech_protection_boundary__balancing_reading	undetermined	gap	3
speech_protection_boundary__harm_limited_reading	gap	gap	4
speech_protection_kernel__democratic_participation_reading	undetermined	undetermined	null
speech_protection_kernel__dignity_reading	gap	gap	5
speech_protection_kernel__harm_threshold_reading	gap	gap	3
speech_protection_kernel__marketplace_reading	gap	gap	5
state_commitment_installation_mechanism__endogenous_climb_reading	no_gap	no_gap	0
state_commitment_installation_mechanism__exogenous_imposition_reading	undetermined	gap	5
state_commitment_installation_mechanism__hybrid_cascade_reading	undetermined	gap	5
state_execution_authority__abolition_reading	undetermined	gap	3
state_execution_authority__deterrence_reading	undetermined	gap	3
state_execution_authority__retributive_reading	gap	gap	3
state_killing_authority__categorical_abolition	no_gap	no_gap	0
state_killing_authority__deterrence_instrument	gap	gap	5
state_killing_authority__retributive_desert	gap	gap	3
state_killing_legitimacy__deterrence_reading	gap	gap	5
state_killing_legitimacy__retributive_reading	gap	gap	3
statute_of_anne_ip_foundation__conceptual_emergence_reading	no_gap	no_gap	0
statute_of_anne_ip_foundation__institutional_reallocation_reading	undetermined	undetermined	null
statutory_debt_ceiling__constitutional_nullity_reading	undetermined	gap	4
statutory_debt_ceiling__extraction_snare_reading	undetermined	gap	5
stone_land_use_rule__behavioral_competence	no_gap	no_gap	0
stone_land_use_rule__commemorative_husk	undetermined	undetermined	null
structural_adjustment_conditionalities__creditor_coordination_reading	gap	gap	6
structural_adjustment_conditionalities__debtor_extraction_reading	undetermined	gap	5
structural_adjustment_conditionalities__hybrid_selectivity_reading	undetermined	gap	5
substance_control_authority__harm_reduction_reading	gap	gap	5
substance_control_authority__legalization_reading	no_gap	undetermined	null
substance_control_authority__prohibition_reading	undetermined	gap	3
substance_control_kernel__harm_reduction_reading	undetermined	gap	3
substance_control_kernel__legalization_reading	undetermined	undetermined	null
substance_control_kernel__prohibition_reading	gap	gap	5
substance_control_legitimacy__harm_reduction_reading	undetermined	gap	3
substance_control_legitimacy__legalization_reading	undetermined	gap	2
substance_control_legitimacy__prohibition_reading	undetermined	gap	5
supermajority_threshold__adaptive_gradient_reading	no_gap	no_gap	0
supermajority_threshold__consensus_safeguard_reading	no_gap	no_gap	0
supermajority_threshold__minoritarian_veto_reading	undetermined	gap	5
takings_clause_boundary__categorical_takings_reading	gap	gap	3
takings_clause_boundary__physical_appropriation_reading	gap	gap	2
takings_clause_boundary__regulatory_takings_reading	gap	no_gap	0
tcp_ip_interpretation__neutrality_reading	undetermined	undetermined	null
tcp_ip_interpretation__prioritization_reading	gap	gap	5
tcp_ip_interpretation__zero_rating_reading	gap	gap	3
technology_legitimacy_kernel__precautionary_reading	undetermined	gap	3
technology_legitimacy_kernel__reliability_primacy_reading	gap	gap	2
technology_legitimacy_kernel__velocity_primacy_reading	gap	gap	2
technology_reformation_causality__beneficiary_agency_reading	undetermined	gap	3
technology_reformation_causality__co_constitution_reading	no_gap	undetermined	null
technology_reformation_causality__technological_determinism_reading	no_gap	no_gap	0
temple_sacrifice_commitment__hybrid_preparatory	gap	gap	3
temple_sacrifice_commitment__performance_only	no_gap	no_gap	0
temple_sacrifice_commitment__study_as_exercise	gap	gap	4
temple_sacrifice_commitment__symbolic_transformation	undetermined	gap	3
temple_sacrifice_obligation__messianic_suspension	no_gap	no_gap	0
temple_sacrifice_obligation__study_as_archiving	gap	gap	3
temple_sacrifice_obligation__study_as_occupation	undetermined	no_gap	0
tenure_contract__academic_freedom_reading	no_gap	no_gap	0
tenure_contract__demographic_reproduction_reading	undetermined	gap	3
tenure_contract__institutional_extraction_reading	undetermined	gap	3
territorial_legitimacy__indigenous_continuity_reading	gap	gap	5
territorial_legitimacy__partition_reading	gap	gap	5
territorial_legitimacy__security_necessity_reading	undetermined	gap	5
territorial_legitimacy_dual__palestinian_autochthony_reading	undetermined	gap	5
territorial_legitimacy_dual__two_state_coexistence_reading	undetermined	gap	6
territorial_legitimacy_dual__zionist_refuge_reading	undetermined	gap	3
territorial_sovereignty_legitimacy__covenant_continuity_reading	undetermined	gap	3
territorial_sovereignty_legitimacy__existential_matrix_reading	gap	gap	5
territorial_sovereignty_legitimacy__self_determination_reading	undetermined	gap	3
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	gap	gap	4
tordesillas_demarcation_kernel__spanish_conquest_legitimation	gap	gap	5
total_war_possibility_space__deterrence_equilibrium_reading	gap	gap	5
total_war_possibility_space__nuclear_taboo_reading	undetermined	no_gap	0
total_war_possibility_space__space_contraction_reading	undetermined	no_gap	0
total_war_reachability_boundary__contingent_reachability_reading	undetermined	undetermined	null
total_war_reachability_boundary__contraction_reading	undetermined	no_gap	0
total_war_reachability_boundary__dropping_reading	undetermined	gap	3
total_war_winnability_post1945__normative_reading_drop	gap	no_gap	0
total_war_winnability_post1945__strategic_culture_drift	gap	gap	1
total_war_winnability_post1945__structural_contraction_reading	undetermined	gap	4
transition_causality__contingent_choice_reading	gap	gap	3
transition_causality__hybrid_trigger_reading	gap	gap	2
transition_causality__overdetermined_collapse_reading	undetermined	no_gap	0
treaty_authority_cession__crown_cession_reading	undetermined	gap	3
treaty_authority_cession__rangatiratanga_retention_reading	undetermined	gap	3
treaty_authority_cession__retrospective_snare_exposure	undetermined	gap	3
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	gap	gap	4
trips_agreement_interpretive_kernel__public_health_flexibility_reading	undetermined	gap	3
trips_agreement_interpretive_kernel__strong_exclusivity_reading	undetermined	gap	5
tsunami_stone_commitment__behavioral_competence_reading	undetermined	no_gap	0
tsunami_stone_commitment__catastrophe_validation_axis	undetermined	gap	4
tsunami_stone_commitment__commemorative_husk_reading	undetermined	gap	3
turkish_graphemic_substrate__gradual_transition_reading	gap	gap	5
turkish_graphemic_substrate__ottoman_continuity_reading	undetermined	gap	5
turkish_graphemic_substrate__secular_nationalist_reading	undetermined	gap	5
udhr_article_3__positive_entitlement_reading	no_gap	gap	2
udhr_article_3__procedural_hybrid_reading	undetermined	undetermined	null
udhr_authority__aspirational_sovereignty_reading	no_gap	no_gap	0
udhr_authority__binding_universalism_reading	gap	gap	3
udhr_authority__customary_emergence_reading	undetermined	gap	3
unclos_maritime_sovereignty__expansive_construction_reading	gap	gap	5
unclos_maritime_sovereignty__hybrid_effective_control_reading	undetermined	gap	3
unclos_maritime_sovereignty__strict_geographic_reading	gap	gap	4
unclos_sovereignty_boundary__historical_rights_reading	gap	gap	5
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	gap	gap	5
unclos_sovereignty_boundary__strict_eez_reading	undetermined	gap	3
unconditional_income_support__dependency_trap_reading	gap	gap	5
unconditional_income_support__freedom_floor_reading	undetermined	no_gap	0
unconditional_income_support__universality_paradox_reading	undetermined	undetermined	null
unsc_242_withdrawal_clause__interpretive_authority_structure	undetermined	gap	5
unsc_242_withdrawal_clause__maximal_withdrawal_reading	undetermined	no_gap	0
unsc_242_withdrawal_clause__partial_withdrawal_reading	undetermined	gap	3
us_constitution_1787__living_reading	gap	no_gap	0
us_constitution_1787__originalist_reading	gap	gap	5
us_constitution_1787__positivist_reading	undetermined	undetermined	null
us_constitution_interpretive__living_constitution_reading	undetermined	gap	2
us_constitution_interpretive__originalist_reading	undetermined	gap	3
us_constitution_interpretive__popular_constitutionalism_reading	undetermined	gap	4
us_constitution_meaning__living_constitutionalist_reading	gap	gap	3
us_constitution_meaning__originalist_reading	undetermined	gap	3
us_constitution_meaning__positivist_reading	gap	gap	3
us_constitution_text__living_constitutionalist_reading	undetermined	no_gap	0
us_constitution_text__originalist_reading	gap	gap	5
us_constitution_text__positivist_reading	undetermined	gap	3
usul_al_fiqh_method__hanafi_reading	undetermined	gap	2
usul_al_fiqh_method__hanbali_reading	gap	gap	5
usul_al_fiqh_method__maliki_reading	no_gap	no_gap	0
usul_al_fiqh_method__shafii_reading	undetermined	gap	3
vaccine_mandate_balance__bodily_autonomy_primary	gap	gap	3
vaccine_mandate_balance__proportionality_reading	undetermined	gap	5
vaccine_mandate_balance__public_health_primary	undetermined	gap	5
vaccine_mandate_legitimacy__bodily_autonomy_primacy_reading	undetermined	no_gap	0
vaccine_mandate_legitimacy__public_health_primacy_reading	undetermined	gap	3
vaccine_mandate_legitimacy__risk_stratification_reading	gap	gap	6
valuation_legitimacy__dcf_fundamentalist	gap	gap	3
valuation_legitimacy__governance_skeptic	gap	gap	3
valuation_legitimacy__musk_cult_believer	gap	gap	5
valuation_legitimacy__real_options_technologist	undetermined	no_gap	0
vatican_ii_authority__composite_overdetermination_reading	gap	gap	5
vatican_ii_authority__continuity_reading	gap	gap	3
vatican_ii_authority__rupture_reading	undetermined	gap	3
