id	obs	chi	immut	mtype	ftype
constitutional_authority_boundary__parliamentary_primacy_reading	powerless	0.1956393238982878	mountain	unknown	unknown
constitutional_authority_boundary__parliamentary_primacy_reading	moderate	0.19916858375069937	rope	rope	rope
constitutional_authority_boundary__parliamentary_primacy_reading	institutional	-0.007605356346149964	rope	rope	rope
constitutional_authority_boundary__parliamentary_primacy_reading	analytical	0.24658752263497122	mountain	rope	rope
constitutional_interpretive_authority__coordinate_construction_reading	powerless	0.4130163504519409	mountain	unknown	unknown
constitutional_interpretive_authority__coordinate_construction_reading	moderate	0.42046701014036536	rope	unknown	unknown
constitutional_interpretive_authority__coordinate_construction_reading	institutional	-0.01605575228631659	rope	rope	rope
constitutional_interpretive_authority__coordinate_construction_reading	analytical	0.5205736588960505	mountain	unknown	unknown
constitutional_interpretive_authority__judicial_supremacy_reading	powerless	0.7390818902824207	mountain	snare	snare
constitutional_interpretive_authority__judicial_supremacy_reading	moderate	0.7524146497248644	rope	snare	snare
constitutional_interpretive_authority__judicial_supremacy_reading	institutional	-0.028731346196566535	rope	rope	rope
constitutional_interpretive_authority__judicial_supremacy_reading	analytical	0.9315528632876693	mountain	snare	snare
constitutional_interpretive_authority__parliamentary_supremacy_reading	powerless	0.3224	mountain	naturalized	naturalized
constitutional_interpretive_authority__parliamentary_supremacy_reading	moderate	0.6860251218079645	rope	snare	snare
constitutional_interpretive_authority__parliamentary_supremacy_reading	institutional	-0.04551078579500643	rope	rope	rope
constitutional_interpretive_authority__parliamentary_supremacy_reading	analytical	0.8493570224093454	mountain	snare	snare
constitutional_secularism__principled_intervention_reading	powerless	0.6738687823163247	mountain	tangled_rope	tangled_rope
constitutional_secularism__principled_intervention_reading	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
constitutional_secularism__principled_intervention_reading	institutional	-0.026196227414516545	rope	rope	rope
constitutional_secularism__principled_intervention_reading	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
constitutional_secularism__reformist_reading	powerless	0.728536871562295	mountain	snare	snare
constitutional_secularism__reformist_reading	moderate	0.7856094136833142	rope	snare	snare
constitutional_secularism__reformist_reading	institutional	-0.029998905587591527	rope	rope	rope
constitutional_secularism__reformist_reading	analytical	0.9726507837268309	mountain	snare	snare
constitutional_secularism__strict_neutrality_reading	powerless	0.6738687823163247	mountain	tangled_rope	tangled_rope
constitutional_secularism__strict_neutrality_reading	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
constitutional_secularism__strict_neutrality_reading	institutional	-0.026196227414516545	rope	rope	rope
constitutional_secularism__strict_neutrality_reading	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
constitutional_text__judicial_supremacy_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
constitutional_text__judicial_supremacy_reading	moderate	0.7524146497248644	rope	snare	snare
constitutional_text__judicial_supremacy_reading	institutional	-0.028731346196566535	rope	rope	rope
constitutional_text__judicial_supremacy_reading	analytical	0.9315528632876693	mountain	snare	snare
constitutional_text__legislative_sovereignty_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
constitutional_text__legislative_sovereignty_reading	moderate	0.7524146497248644	rope	snare	snare
constitutional_text__legislative_sovereignty_reading	institutional	-0.028731346196566535	rope	rope	rope
constitutional_text__legislative_sovereignty_reading	analytical	0.9315528632876693	mountain	snare	snare
constitutional_text__popular_sovereignty_reading	powerless	0.33693439115816237	mountain	unknown	unknown
constitutional_text__popular_sovereignty_reading	moderate	0.34301256090398224	rope	rope	rope
constitutional_text__popular_sovereignty_reading	institutional	0.31267038788337714	rope	rope	rope
constitutional_text__popular_sovereignty_reading	analytical	0.4246785112046727	mountain	unknown	unknown
constitutional_text_authority__living_constitutionalist_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
constitutional_text_authority__living_constitutionalist_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
constitutional_text_authority__living_constitutionalist_reading	institutional	-0.024506148226483216	rope	rope	rope
constitutional_text_authority__living_constitutionalist_reading	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
constitutional_text_authority__originalist_reading	powerless	0.7390818902824207	mountain	snare	snare
constitutional_text_authority__originalist_reading	moderate	0.8091160944798521	rope	snare	snare
constitutional_text_authority__originalist_reading	institutional	-0.028731346196566535	rope	rope	rope
constitutional_text_authority__originalist_reading	analytical	0.9315528632876693	mountain	snare	snare
constitutional_text_authority__positivist_reading	powerless	0.45649175576267154	mountain	unknown	unknown
constitutional_text_authority__positivist_reading	moderate	0.46472669541829853	rope	unknown	unknown
constitutional_text_authority__positivist_reading	institutional	0.06652426154311145	rope	rope	rope
constitutional_text_authority__positivist_reading	analytical	0.5753708861482661	mountain	unknown	unknown
copyright_constitutional_mandate__corporate_enclosure_reading	powerless	0.4212	mountain	tangled_rope	tangled_rope
copyright_constitutional_mandate__corporate_enclosure_reading	moderate	0.8962586268781473	rope	snare	snare
copyright_constitutional_mandate__corporate_enclosure_reading	institutional	-0.03422410355767484	rope	rope	rope
copyright_constitutional_mandate__corporate_enclosure_reading	analytical	0.6317999999999999	mountain	tangled_rope	tangled_rope
copyright_constitutional_mandate__judicial_ambiguity_reading	powerless	0.46802961902024365	mountain	unknown	unknown
copyright_constitutional_mandate__judicial_ambiguity_reading	moderate	0.42361794487425286	rope	scaffold	scaffold
copyright_constitutional_mandate__judicial_ambiguity_reading	institutional	-0.017745831474349917	rope	scaffold	scaffold
copyright_constitutional_mandate__judicial_ambiguity_reading	analytical	0.7153655118614608	mountain	unknown	unknown
copyright_constitutional_mandate__public_scaffold_reading	powerless	0.4234553695897442	mountain	unknown	unknown
copyright_constitutional_mandate__public_scaffold_reading	moderate	0.42046701014036536	rope	unknown	unknown
copyright_constitutional_mandate__public_scaffold_reading	institutional	-0.01605575228631659	rope	rope	rope
copyright_constitutional_mandate__public_scaffold_reading	analytical	0.5205736588960505	mountain	unknown	unknown
correct_latin__continuity_reading	powerless	0.33693439115816237	mountain	scaffold	scaffold
correct_latin__continuity_reading	moderate	0.34301256090398224	rope	scaffold	scaffold
correct_latin__continuity_reading	institutional	-0.013098113707258273	rope	scaffold	scaffold
correct_latin__continuity_reading	analytical	0.4246785112046727	mountain	scaffold	scaffold
correct_latin__discontinuity_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
correct_latin__discontinuity_reading	moderate	0.7524146497248644	rope	snare	snare
correct_latin__discontinuity_reading	institutional	-0.028731346196566535	rope	rope	rope
correct_latin__discontinuity_reading	analytical	0.9315528632876693	mountain	snare	snare
correct_latin__hybrid_reading	powerless	0.45649175576267154	mountain	unknown	unknown
correct_latin__hybrid_reading	moderate	0.46472669541829853	rope	unknown	unknown
correct_latin__hybrid_reading	institutional	-0.017745831474349917	rope	rope	rope
correct_latin__hybrid_reading	analytical	0.5753708861482661	mountain	unknown	unknown
correct_latin_kernel__continuity_reading	powerless	0.4234553695897442	mountain	unknown	unknown
correct_latin_kernel__continuity_reading	moderate	0.3832733786957526	rope	unknown	unknown
correct_latin_kernel__continuity_reading	institutional	-0.01605575228631659	rope	rope	rope
correct_latin_kernel__continuity_reading	analytical	0.5205736588960505	mountain	unknown	unknown
correct_latin_kernel__discontinuity_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
correct_latin_kernel__discontinuity_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
correct_latin_kernel__discontinuity_reading	institutional	-0.024506148226483216	rope	rope	rope
correct_latin_kernel__discontinuity_reading	analytical	0.7945597951571295	mountain	snare	snare
correct_latin_kernel__hybrid_reading	powerless	0.6812086286360052	mountain	tangled_rope	tangled_rope
correct_latin_kernel__hybrid_reading	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
correct_latin_kernel__hybrid_reading	institutional	-0.026196227414516545	rope	rope	rope
correct_latin_kernel__hybrid_reading	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
creed_381_pneumatology__ecumenical_reunion_reading	powerless	0.3043278371751144	mountain	scaffold	scaffold
creed_381_pneumatology__ecumenical_reunion_reading	moderate	0.3098177969455324	rope	scaffold	scaffold
creed_381_pneumatology__ecumenical_reunion_reading	institutional	-0.01183055431623328	rope	scaffold	scaffold
creed_381_pneumatology__ecumenical_reunion_reading	analytical	0.3835805907655109	mountain	scaffold	scaffold
creed_381_pneumatology__filioque_reading	powerless	0.7716884442654686	mountain	snare	snare
creed_381_pneumatology__filioque_reading	moderate	0.7856094136833142	rope	snare	snare
creed_381_pneumatology__filioque_reading	institutional	-0.029998905587591527	rope	rope	rope
creed_381_pneumatology__filioque_reading	analytical	0.9726507837268309	mountain	snare	snare
creed_381_pneumatology__monoprocession_reading	powerless	0.7390818902824207	mountain	snare	snare
creed_381_pneumatology__monoprocession_reading	moderate	0.7524146497248644	rope	snare	snare
creed_381_pneumatology__monoprocession_reading	institutional	-0.028731346196566535	rope	rope	rope
creed_381_pneumatology__monoprocession_reading	analytical	0.9315528632876693	mountain	snare	snare
cultural_property_legal_corpus__indigenous_stewardship_reading	powerless	0.42639999999999995	mountain	tangled_rope	tangled_rope
cultural_property_legal_corpus__indigenous_stewardship_reading	moderate	0.9073235481976304	rope	snare	snare
cultural_property_legal_corpus__indigenous_stewardship_reading	institutional	-0.03464662335468317	rope	rope	rope
cultural_property_legal_corpus__indigenous_stewardship_reading	analytical	1.1233431586704243	mountain	snare	snare
cultural_property_legal_corpus__sovereign_repatriation_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
cultural_property_legal_corpus__sovereign_repatriation_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
cultural_property_legal_corpus__sovereign_repatriation_reading	institutional	-0.024506148226483216	rope	rope	rope
cultural_property_legal_corpus__sovereign_repatriation_reading	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
cultural_property_legal_corpus__universal_heritage_reading	powerless	0.8375652353333201	mountain	snare	snare
cultural_property_legal_corpus__universal_heritage_reading	moderate	0.8630638629196973	rope	snare	snare
cultural_property_legal_corpus__universal_heritage_reading	institutional	-0.03295654416664985	rope	rope	rope
cultural_property_legal_corpus__universal_heritage_reading	analytical	1.0685459314182089	mountain	snare	snare
decalogue_image_prohibition__iconoclast_reading	powerless	0.5509110588458047	mountain	tangled_rope	tangled_rope
decalogue_image_prohibition__iconoclast_reading	moderate	0.8962586268781473	rope	snare	snare
decalogue_image_prohibition__iconoclast_reading	institutional	-0.03422410355767484	rope	rope	rope
decalogue_image_prohibition__iconoclast_reading	analytical	1.1096438518573708	mountain	snare	snare
decalogue_image_prohibition__iconodule_reading	powerless	0.4234553695897442	mountain	unknown	unknown
decalogue_image_prohibition__iconodule_reading	moderate	0.3832733786957526	rope	unknown	unknown
decalogue_image_prohibition__iconodule_reading	institutional	-0.01605575228631659	rope	rope	rope
decalogue_image_prohibition__iconodule_reading	analytical	0.5205736588960505	mountain	unknown	unknown
decalogue_image_prohibition__moderate_iconoclast_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
decalogue_image_prohibition__moderate_iconoclast_reading	moderate	0.7524146497248644	rope	snare	snare
decalogue_image_prohibition__moderate_iconoclast_reading	institutional	-0.028731346196566535	rope	rope	rope
decalogue_image_prohibition__moderate_iconoclast_reading	analytical	0.9315528632876693	mountain	snare	snare
deferential_realism_ontology__hybrid_pragmatic_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
deferential_realism_ontology__hybrid_pragmatic_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
deferential_realism_ontology__hybrid_pragmatic_reading	institutional	-0.024506148226483216	rope	rope	rope
deferential_realism_ontology__hybrid_pragmatic_reading	analytical	0.7945597951571295	mountain	snare	snare
deferential_realism_ontology__immutable_diagnostic_reading	powerless	0.7390818902824207	mountain	snare	snare
deferential_realism_ontology__immutable_diagnostic_reading	moderate	0.8091160944798521	rope	snare	snare
deferential_realism_ontology__immutable_diagnostic_reading	institutional	-0.028731346196566535	rope	rope	rope
deferential_realism_ontology__immutable_diagnostic_reading	analytical	0.9315528632876693	mountain	snare	snare
deferential_realism_ontology__rhetorical_scaffold_reading	powerless	0.6738687823163247	mountain	unknown	unknown
deferential_realism_ontology__rhetorical_scaffold_reading	moderate	0.6860251218079645	rope	unknown	unknown
deferential_realism_ontology__rhetorical_scaffold_reading	institutional	0.7077975186744545	rope	unknown	unknown
deferential_realism_ontology__rhetorical_scaffold_reading	analytical	0.8493570224093454	mountain	unknown	unknown
derivative_work_statutory_boundary__coordination_reading	powerless	0.3043278371751144	mountain	scaffold	scaffold
derivative_work_statutory_boundary__coordination_reading	moderate	0.3098177969455324	rope	scaffold	scaffold
derivative_work_statutory_boundary__coordination_reading	institutional	0.29933113606872724	rope	scaffold	scaffold
derivative_work_statutory_boundary__coordination_reading	analytical	0.3835805907655109	mountain	scaffold	scaffold
derivative_work_statutory_boundary__enclosure_reading	powerless	0.4212	mountain	tangled_rope	tangled_rope
derivative_work_statutory_boundary__enclosure_reading	moderate	0.8962586268781473	rope	snare	snare
derivative_work_statutory_boundary__enclosure_reading	institutional	-0.01177367721364094	rope	rope	rope
derivative_work_statutory_boundary__enclosure_reading	analytical	1.1096438518573708	mountain	snare	snare
derivative_work_statutory_boundary__hybrid_carveout_reading	powerless	0.513412349224025	mountain	tangled_rope	tangled_rope
derivative_work_statutory_boundary__hybrid_carveout_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
derivative_work_statutory_boundary__hybrid_carveout_reading	institutional	-0.024506148226483216	rope	rope	rope
derivative_work_statutory_boundary__hybrid_carveout_reading	analytical	0.7945597951571295	mountain	snare	snare
dharmasastra_corpus__abolitionist_rejection	powerless	0.46279999999999993	mountain	tangled_rope	tangled_rope
dharmasastra_corpus__abolitionist_rejection	moderate	0.9847779974340136	rope	snare	snare
dharmasastra_corpus__abolitionist_rejection	institutional	-0.037604261933741494	rope	rope	rope
dharmasastra_corpus__abolitionist_rejection	analytical	1.2192383063618022	mountain	snare	snare
dharmasastra_corpus__orthodox_literalist	powerless	0.701290090218161	mountain	snare	snare
dharmasastra_corpus__orthodox_literalist	moderate	0.9073235481976304	rope	snare	snare
dharmasastra_corpus__orthodox_literalist	institutional	-0.03464662335468317	rope	rope	rope
dharmasastra_corpus__orthodox_literalist	analytical	1.1233431586704243	mountain	snare	snare
dharmasastra_corpus__reformist_contextual	powerless	0.5720830941431551	mountain	tangled_rope	tangled_rope
dharmasastra_corpus__reformist_contextual	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
dharmasastra_corpus__reformist_contextual	institutional	-0.024506148226483216	rope	rope	rope
dharmasastra_corpus__reformist_contextual	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
digital_money_emergence_boundary__conceptualization_reading	powerless	0.3120197460134958	mountain	scaffold	scaffold
digital_money_emergence_boundary__conceptualization_reading	moderate	0.28241196324950196	rope	scaffold	scaffold
digital_money_emergence_boundary__conceptualization_reading	institutional	-0.01183055431623328	rope	scaffold	scaffold
digital_money_emergence_boundary__conceptualization_reading	analytical	0.21839999999999998	mountain	scaffold	scaffold
digital_money_emergence_boundary__consumer_holdings_reading	powerless	0.6738687823163247	mountain	tangled_rope	tangled_rope
digital_money_emergence_boundary__consumer_holdings_reading	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
digital_money_emergence_boundary__consumer_holdings_reading	institutional	-0.026196227414516545	rope	rope	rope
digital_money_emergence_boundary__consumer_holdings_reading	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
digital_money_emergence_boundary__infrastructure_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
digital_money_emergence_boundary__infrastructure_reading	moderate	0.7524146497248644	rope	snare	snare
digital_money_emergence_boundary__infrastructure_reading	institutional	-0.028731346196566535	rope	rope	rope
digital_money_emergence_boundary__infrastructure_reading	analytical	0.9315528632876693	mountain	snare	snare
digital_money_origin__became_thinkable_reading	powerless	0.6738687823163247	mountain	snare	snare
digital_money_origin__became_thinkable_reading	moderate	0.6860251218079645	rope	snare	snare
digital_money_origin__became_thinkable_reading	institutional	-0.026196227414516545	rope	rope	rope
digital_money_origin__became_thinkable_reading	analytical	0.8493570224093454	mountain	snare	snare
digital_money_origin__first_held_reading	powerless	0.6657569819316134	mountain	snare	snare
digital_money_origin__first_held_reading	moderate	0.6860251218079645	rope	snare	snare
digital_money_origin__first_held_reading	institutional	-0.026196227414516545	rope	rope	rope
digital_money_origin__first_held_reading	analytical	0.8493570224093454	mountain	snare	snare
digital_money_origin__regulatory_recognition_reading	powerless	0.7301850769572533	mountain	snare	snare
digital_money_origin__regulatory_recognition_reading	moderate	0.7524146497248644	rope	snare	snare
digital_money_origin__regulatory_recognition_reading	institutional	-0.028731346196566535	rope	rope	rope
digital_money_origin__regulatory_recognition_reading	analytical	0.9315528632876693	mountain	snare	snare
dignified_death__autonomy_primary	powerless	0.2704	mountain	naturalized	naturalized
dignified_death__autonomy_primary	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
dignified_death__autonomy_primary	institutional	-0.021971029444433233	rope	rope	rope
dignified_death__autonomy_primary	analytical	0.7123639542788058	mountain	snare	snare
dignified_death__relational_autonomy	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
dignified_death__relational_autonomy	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
dignified_death__relational_autonomy	institutional	-0.01605575228631659	rope	rope	rope
dignified_death__relational_autonomy	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
dignified_death__sanctity_primary	powerless	0.3224	mountain	naturalized	naturalized
dignified_death__sanctity_primary	moderate	0.6860251218079645	rope	snare	snare
dignified_death__sanctity_primary	institutional	-0.026196227414516545	rope	rope	rope
dignified_death__sanctity_primary	analytical	0.8493570224093454	mountain	snare	snare
dignity_kernel__autonomy_rights_reading	powerless	0.6812086286360052	mountain	tangled_rope	tangled_rope
dignity_kernel__autonomy_rights_reading	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
dignity_kernel__autonomy_rights_reading	institutional	0.14319534156210403	rope	naturalized	naturalized
dignity_kernel__autonomy_rights_reading	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
dignity_kernel__imago_dei_reading	powerless	0.3016	mountain	naturalized	naturalized
dignity_kernel__imago_dei_reading	moderate	0.6621331626309412	rope	snare	snare
dignity_kernel__imago_dei_reading	institutional	-0.024506148226483216	rope	rope	rope
dignity_kernel__imago_dei_reading	analytical	0.7945597951571295	mountain	snare	snare
dignity_kernel__posthumanist_reading	powerless	0.7390818902824207	mountain	tangled_rope	tangled_rope
dignity_kernel__posthumanist_reading	moderate	0.7524146497248644	rope	tangled_rope	tangled_rope
dignity_kernel__posthumanist_reading	institutional	-0.028731346196566535	rope	rope	rope
dignity_kernel__posthumanist_reading	analytical	0.9315528632876693	mountain	unknown	unknown
divine_legitimacy_substrate__amun_polytheistic_reading	powerless	0.3224	mountain	naturalized	naturalized
divine_legitimacy_substrate__amun_polytheistic_reading	moderate	0.6860251218079645	rope	snare	snare
divine_legitimacy_substrate__amun_polytheistic_reading	institutional	-0.026196227414516545	rope	rope	rope
divine_legitimacy_substrate__amun_polytheistic_reading	analytical	0.8493570224093454	mountain	snare	snare
divine_legitimacy_substrate__atenist_monotheistic_reading	powerless	0.1102402048428704	mountain	naturalized	naturalized
divine_legitimacy_substrate__atenist_monotheistic_reading	moderate	0.962648154795047	rope	snare	snare
divine_legitimacy_substrate__atenist_monotheistic_reading	institutional	-0.036759222339724826	rope	rope	rope
divine_legitimacy_substrate__atenist_monotheistic_reading	analytical	1.1918396927356942	mountain	snare	snare
divine_marriage_command__coercion_visibility_reading	powerless	0.7390818902824207	mountain	snare	snare
divine_marriage_command__coercion_visibility_reading	moderate	0.7524146497248644	rope	snare	snare
divine_marriage_command__coercion_visibility_reading	institutional	-0.028731346196566535	rope	rope	rope
divine_marriage_command__coercion_visibility_reading	analytical	0.9315528632876693	mountain	snare	snare
divine_marriage_command__continuationist_reading	powerless	0.7390818902824207	mountain	snare	snare
divine_marriage_command__continuationist_reading	moderate	0.7524146497248644	rope	snare	snare
divine_marriage_command__continuationist_reading	institutional	-0.028731346196566535	rope	rope	rope
divine_marriage_command__continuationist_reading	analytical	0.9315528632876693	mountain	snare	snare
divine_marriage_command__substitutionist_reading	powerless	0.7390818902824207	mountain	snare	snare
divine_marriage_command__substitutionist_reading	moderate	0.7524146497248644	rope	snare	snare
divine_marriage_command__substitutionist_reading	institutional	-0.028731346196566535	rope	rope	rope
divine_marriage_command__substitutionist_reading	analytical	0.9315528632876693	mountain	snare	snare
dollar_gold_convertibility__policy_flexible_reading	powerless	0.3224	mountain	naturalized	naturalized
dollar_gold_convertibility__policy_flexible_reading	moderate	0.6860251218079645	rope	snare	snare
dollar_gold_convertibility__policy_flexible_reading	institutional	-0.04551078579500643	rope	rope	rope
dollar_gold_convertibility__policy_flexible_reading	analytical	0.8493570224093454	mountain	snare	snare
dollar_gold_convertibility__strict_convertibility_reading	powerless	0.7390818902824207	mountain	tangled_rope	tangled_rope
dollar_gold_convertibility__strict_convertibility_reading	moderate	0.7524146497248644	rope	tangled_rope	tangled_rope
dollar_gold_convertibility__strict_convertibility_reading	institutional	0.872192029335142	rope	tangled_rope	tangled_rope
dollar_gold_convertibility__strict_convertibility_reading	analytical	0.9315528632876693	mountain	unknown	unknown
dollar_gold_convertibility__triffin_structural_reading	powerless	0.4212	mountain	tangled_rope	tangled_rope
dollar_gold_convertibility__triffin_structural_reading	moderate	0.8962586268781473	rope	snare	snare
dollar_gold_convertibility__triffin_structural_reading	institutional	1.038934623178625	rope	snare	snare
dollar_gold_convertibility__triffin_structural_reading	analytical	1.1096438518573708	mountain	snare	snare
doomsday_clock_metric__objective_index_reading	powerless	0.6977536234681136	mountain	snare	snare
doomsday_clock_metric__objective_index_reading	moderate	0.7524146497248644	rope	snare	snare
doomsday_clock_metric__objective_index_reading	institutional	-0.028731346196566535	rope	rope	rope
doomsday_clock_metric__objective_index_reading	analytical	0.9315528632876693	mountain	snare	snare
doomsday_clock_metric__performative_tool_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
doomsday_clock_metric__performative_tool_reading	moderate	0.7524146497248644	rope	snare	snare
doomsday_clock_metric__performative_tool_reading	institutional	0.04560236203158335	rope	piton	piton
doomsday_clock_metric__performative_tool_reading	analytical	0.9315528632876693	mountain	snare	snare
dsm_taxonomy_kernel__biomedical_reading	powerless	0.3952	mountain	tangled_rope	tangled_rope
dsm_taxonomy_kernel__biomedical_reading	moderate	0.8409340202807307	rope	snare	snare
dsm_taxonomy_kernel__biomedical_reading	institutional	-0.011046907015268042	rope	rope	rope
dsm_taxonomy_kernel__biomedical_reading	analytical	1.041147317792101	mountain	snare	snare
dsm_taxonomy_kernel__critical_psychiatry_reading	powerless	0.7390818902824207	mountain	snare	snare
dsm_taxonomy_kernel__critical_psychiatry_reading	moderate	0.7524146497248644	rope	snare	snare
dsm_taxonomy_kernel__critical_psychiatry_reading	institutional	-0.028731346196566535	rope	rope	rope
dsm_taxonomy_kernel__critical_psychiatry_reading	analytical	0.9315528632876693	mountain	snare	snare
dsm_taxonomy_kernel__neurodiversity_reading	powerless	0.4108	mountain	tangled_rope	tangled_rope
dsm_taxonomy_kernel__neurodiversity_reading	moderate	0.8741287842391806	rope	snare	snare
dsm_taxonomy_kernel__neurodiversity_reading	institutional	-0.01148296913429178	rope	rope	rope
dsm_taxonomy_kernel__neurodiversity_reading	analytical	1.0822452382312628	mountain	snare	snare
dual_class_legitimacy__disclosure_consent	powerless	0.4130163504519409	mountain	scaffold	scaffold
dual_class_legitimacy__disclosure_consent	moderate	0.42046701014036536	rope	scaffold	scaffold
dual_class_legitimacy__disclosure_consent	institutional	-0.01605575228631659	rope	scaffold	scaffold
dual_class_legitimacy__disclosure_consent	analytical	0.5205736588960505	mountain	unknown	unknown
dual_class_legitimacy__founder_stewardship	powerless	0.46802961902024365	mountain	unknown	unknown
dual_class_legitimacy__founder_stewardship	moderate	0.42361794487425286	rope	unknown	unknown
dual_class_legitimacy__founder_stewardship	institutional	-0.017745831474349917	rope	rope	rope
dual_class_legitimacy__founder_stewardship	analytical	0.5753708861482661	mountain	unknown	unknown
dual_class_legitimacy__minority_extraction	powerless	0.7390818902824207	mountain	snare	snare
dual_class_legitimacy__minority_extraction	moderate	0.7524146497248644	rope	snare	snare
dual_class_legitimacy__minority_extraction	institutional	-0.028731346196566535	rope	rope	rope
dual_class_legitimacy__minority_extraction	analytical	0.9315528632876693	mountain	snare	snare
dueling_disappearance_mechanism__contraction_reading	powerless	0.3224	mountain	scaffold	scaffold
dueling_disappearance_mechanism__contraction_reading	moderate	0.6860251218079645	rope	snare	snare
dueling_disappearance_mechanism__contraction_reading	institutional	-0.026196227414516545	rope	scaffold	scaffold
dueling_disappearance_mechanism__contraction_reading	analytical	0.8493570224093454	mountain	snare	snare
dueling_disappearance_mechanism__institutional_displacement_reading	powerless	0.2005841224372473	mountain	scaffold	scaffold
dueling_disappearance_mechanism__institutional_displacement_reading	moderate	0.18155054780325125	rope	scaffold	scaffold
dueling_disappearance_mechanism__institutional_displacement_reading	institutional	-0.007605356346149964	rope	scaffold	scaffold
dueling_disappearance_mechanism__institutional_displacement_reading	analytical	0.24658752263497122	mountain	scaffold	scaffold
ecb_mandate_article_127__climate_incorporation	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
ecb_mandate_article_127__climate_incorporation	moderate	0.7524146497248644	rope	snare	snare
ecb_mandate_article_127__climate_incorporation	institutional	-0.028731346196566535	rope	rope	rope
ecb_mandate_article_127__climate_incorporation	analytical	0.9315528632876693	mountain	snare	snare
ecb_mandate_article_127__expansive_secondary_objectives	powerless	0.6738687823163247	mountain	tangled_rope	tangled_rope
ecb_mandate_article_127__expansive_secondary_objectives	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
ecb_mandate_article_127__expansive_secondary_objectives	institutional	-0.026196227414516545	rope	rope	rope
ecb_mandate_article_127__expansive_secondary_objectives	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
ecb_mandate_article_127__orthodox_price_stability	powerless	0.7577622403184897	mountain	snare	snare
ecb_mandate_article_127__orthodox_price_stability	moderate	0.872192029335142	rope	snare	snare
ecb_mandate_article_127__orthodox_price_stability	institutional	-0.028731346196566535	rope	scaffold	scaffold
ecb_mandate_article_127__orthodox_price_stability	analytical	0.9315528632876693	mountain	snare	snare
electronic_money_emergence__became_thinkable_reading	powerless	0.34545043308637036	mountain	scaffold	scaffold
electronic_money_emergence__became_thinkable_reading	moderate	0.31267038788337714	rope	scaffold	scaffold
electronic_money_emergence__became_thinkable_reading	institutional	0.35389875933722725	rope	scaffold	scaffold
electronic_money_emergence__became_thinkable_reading	analytical	0.4246785112046727	mountain	scaffold	scaffold
electronic_money_emergence__first_held_reading	powerless	0.34545043308637036	mountain	scaffold	scaffold
electronic_money_emergence__first_held_reading	moderate	0.31267038788337714	rope	scaffold	scaffold
electronic_money_emergence__first_held_reading	institutional	-0.013098113707258273	rope	scaffold	scaffold
electronic_money_emergence__first_held_reading	analytical	0.4246785112046727	mountain	scaffold	scaffold
electronic_money_emergence__m4_m5_collapse_reading	powerless	0.3224	mountain	naturalized	naturalized
electronic_money_emergence__m4_m5_collapse_reading	moderate	0.6860251218079645	rope	snare	snare
electronic_money_emergence__m4_m5_collapse_reading	institutional	-0.026196227414516545	rope	rope	rope
electronic_money_emergence__m4_m5_collapse_reading	analytical	0.8493570224093454	mountain	snare	snare
employment_boundary__formalist_employment_reading	powerless	0.8803769575422952	mountain	snare	snare
employment_boundary__formalist_employment_reading	moderate	0.8962586268781473	rope	snare	snare
employment_boundary__formalist_employment_reading	institutional	-0.03422410355767484	rope	rope	rope
