id	obs	gateval	type
climate_response_imperative__mitigation_priority_reading	moderate	0.4500	tangled_rope
climate_response_imperative__mitigation_priority_reading	moderate	0.6600	snare
climate_response_imperative__mitigation_priority_reading	moderate	0.9000	snare
climate_response_imperative__mitigation_priority_reading	institutional	0.0000	rope
climate_response_imperative__mitigation_priority_reading	institutional	0.3500	unknown
climate_response_imperative__mitigation_priority_reading	institutional	0.4500	tangled_rope
climate_response_imperative__mitigation_priority_reading	institutional	0.6600	snare
climate_response_imperative__mitigation_priority_reading	institutional	0.9000	snare
climate_response_imperative__mitigation_priority_reading	analytical	0.0000	rope
climate_response_imperative__mitigation_priority_reading	analytical	0.3500	unknown
climate_response_imperative__mitigation_priority_reading	analytical	0.4500	tangled_rope
climate_response_imperative__mitigation_priority_reading	analytical	0.6600	snare
climate_response_imperative__mitigation_priority_reading	analytical	0.9000	snare
climate_response_legitimacy__adaptation_priority	powerless	0.0000	naturalized
climate_response_legitimacy__adaptation_priority	powerless	0.3500	unknown
climate_response_legitimacy__adaptation_priority	powerless	0.4500	tangled_rope
climate_response_legitimacy__adaptation_priority	powerless	0.6600	snare
climate_response_legitimacy__adaptation_priority	powerless	0.9000	snare
climate_response_legitimacy__adaptation_priority	moderate	0.0000	rope
climate_response_legitimacy__adaptation_priority	moderate	0.3500	unknown
climate_response_legitimacy__adaptation_priority	moderate	0.4500	tangled_rope
climate_response_legitimacy__adaptation_priority	moderate	0.6600	snare
climate_response_legitimacy__adaptation_priority	moderate	0.9000	snare
climate_response_legitimacy__adaptation_priority	institutional	0.0000	rope
climate_response_legitimacy__adaptation_priority	institutional	0.3500	unknown
climate_response_legitimacy__adaptation_priority	institutional	0.4500	tangled_rope
climate_response_legitimacy__adaptation_priority	institutional	0.6600	snare
climate_response_legitimacy__adaptation_priority	institutional	0.9000	snare
climate_response_legitimacy__adaptation_priority	analytical	0.0000	rope
climate_response_legitimacy__adaptation_priority	analytical	0.3500	unknown
climate_response_legitimacy__adaptation_priority	analytical	0.4500	tangled_rope
climate_response_legitimacy__adaptation_priority	analytical	0.6600	snare
climate_response_legitimacy__adaptation_priority	analytical	0.9000	snare
climate_response_legitimacy__degrowth_transformation	powerless	0.0000	naturalized
climate_response_legitimacy__degrowth_transformation	powerless	0.3500	unknown
climate_response_legitimacy__degrowth_transformation	powerless	0.4500	tangled_rope
climate_response_legitimacy__degrowth_transformation	powerless	0.6600	snare
climate_response_legitimacy__degrowth_transformation	powerless	0.9000	snare
climate_response_legitimacy__degrowth_transformation	moderate	0.0000	rope
climate_response_legitimacy__degrowth_transformation	moderate	0.3500	unknown
climate_response_legitimacy__degrowth_transformation	moderate	0.4500	tangled_rope
climate_response_legitimacy__degrowth_transformation	moderate	0.6600	snare
climate_response_legitimacy__degrowth_transformation	moderate	0.9000	snare
climate_response_legitimacy__degrowth_transformation	institutional	0.0000	rope
climate_response_legitimacy__degrowth_transformation	institutional	0.3500	unknown
climate_response_legitimacy__degrowth_transformation	institutional	0.4500	tangled_rope
climate_response_legitimacy__degrowth_transformation	institutional	0.6600	snare
climate_response_legitimacy__degrowth_transformation	institutional	0.9000	snare
climate_response_legitimacy__degrowth_transformation	analytical	0.0000	rope
climate_response_legitimacy__degrowth_transformation	analytical	0.3500	unknown
climate_response_legitimacy__degrowth_transformation	analytical	0.4500	tangled_rope
climate_response_legitimacy__degrowth_transformation	analytical	0.6600	snare
climate_response_legitimacy__degrowth_transformation	analytical	0.9000	snare
climate_response_legitimacy__mitigation_priority	powerless	0.0000	naturalized
climate_response_legitimacy__mitigation_priority	powerless	0.3500	unknown
climate_response_legitimacy__mitigation_priority	powerless	0.4500	tangled_rope
climate_response_legitimacy__mitigation_priority	powerless	0.6600	snare
climate_response_legitimacy__mitigation_priority	powerless	0.9000	snare
climate_response_legitimacy__mitigation_priority	moderate	0.0000	rope
climate_response_legitimacy__mitigation_priority	moderate	0.3500	unknown
climate_response_legitimacy__mitigation_priority	moderate	0.4500	tangled_rope
climate_response_legitimacy__mitigation_priority	moderate	0.6600	snare
climate_response_legitimacy__mitigation_priority	moderate	0.9000	snare
climate_response_legitimacy__mitigation_priority	institutional	0.0000	rope
climate_response_legitimacy__mitigation_priority	institutional	0.3500	unknown
climate_response_legitimacy__mitigation_priority	institutional	0.4500	tangled_rope
climate_response_legitimacy__mitigation_priority	institutional	0.6600	snare
climate_response_legitimacy__mitigation_priority	institutional	0.9000	snare
climate_response_legitimacy__mitigation_priority	analytical	0.0000	rope
climate_response_legitimacy__mitigation_priority	analytical	0.3500	unknown
climate_response_legitimacy__mitigation_priority	analytical	0.4500	tangled_rope
climate_response_legitimacy__mitigation_priority	analytical	0.6600	snare
climate_response_legitimacy__mitigation_priority	analytical	0.9000	snare
climate_response_obligation__adaptation_priority	powerless	0.0000	naturalized
climate_response_obligation__adaptation_priority	powerless	0.3500	unknown
climate_response_obligation__adaptation_priority	powerless	0.4500	tangled_rope
climate_response_obligation__adaptation_priority	powerless	0.6600	tangled_rope
climate_response_obligation__adaptation_priority	powerless	0.9000	tangled_rope
climate_response_obligation__adaptation_priority	moderate	0.0000	rope
climate_response_obligation__adaptation_priority	moderate	0.3500	unknown
climate_response_obligation__adaptation_priority	moderate	0.4500	tangled_rope
climate_response_obligation__adaptation_priority	moderate	0.6600	tangled_rope
climate_response_obligation__adaptation_priority	moderate	0.9000	tangled_rope
climate_response_obligation__adaptation_priority	institutional	0.0000	rope
climate_response_obligation__adaptation_priority	institutional	0.3500	unknown
climate_response_obligation__adaptation_priority	institutional	0.4500	tangled_rope
climate_response_obligation__adaptation_priority	institutional	0.6600	tangled_rope
climate_response_obligation__adaptation_priority	institutional	0.9000	tangled_rope
climate_response_obligation__adaptation_priority	analytical	0.0000	rope
climate_response_obligation__adaptation_priority	analytical	0.3500	unknown
climate_response_obligation__adaptation_priority	analytical	0.4500	tangled_rope
climate_response_obligation__adaptation_priority	analytical	0.6600	tangled_rope
climate_response_obligation__adaptation_priority	analytical	0.9000	tangled_rope
climate_response_obligation__degrowth_reading	powerless	0.0000	naturalized
climate_response_obligation__degrowth_reading	powerless	0.3500	unknown
climate_response_obligation__degrowth_reading	powerless	0.4500	tangled_rope
climate_response_obligation__degrowth_reading	powerless	0.6600	snare
climate_response_obligation__degrowth_reading	powerless	0.9000	snare
climate_response_obligation__degrowth_reading	moderate	0.0000	rope
climate_response_obligation__degrowth_reading	moderate	0.3500	unknown
climate_response_obligation__degrowth_reading	moderate	0.4500	tangled_rope
climate_response_obligation__degrowth_reading	moderate	0.6600	snare
climate_response_obligation__degrowth_reading	moderate	0.9000	snare
climate_response_obligation__degrowth_reading	institutional	0.0000	rope
climate_response_obligation__degrowth_reading	institutional	0.3500	unknown
climate_response_obligation__degrowth_reading	institutional	0.4500	tangled_rope
climate_response_obligation__degrowth_reading	institutional	0.6600	snare
climate_response_obligation__degrowth_reading	institutional	0.9000	snare
climate_response_obligation__degrowth_reading	analytical	0.0000	rope
climate_response_obligation__degrowth_reading	analytical	0.3500	unknown
climate_response_obligation__degrowth_reading	analytical	0.4500	tangled_rope
climate_response_obligation__degrowth_reading	analytical	0.6600	snare
climate_response_obligation__degrowth_reading	analytical	0.9000	snare
climate_response_obligation__mitigation_priority	powerless	0.0000	naturalized
climate_response_obligation__mitigation_priority	powerless	0.3500	unknown
climate_response_obligation__mitigation_priority	powerless	0.4500	tangled_rope
climate_response_obligation__mitigation_priority	powerless	0.6600	snare
climate_response_obligation__mitigation_priority	powerless	0.9000	snare
climate_response_obligation__mitigation_priority	moderate	0.0000	rope
climate_response_obligation__mitigation_priority	moderate	0.3500	unknown
climate_response_obligation__mitigation_priority	moderate	0.4500	tangled_rope
climate_response_obligation__mitigation_priority	moderate	0.6600	snare
climate_response_obligation__mitigation_priority	moderate	0.9000	snare
climate_response_obligation__mitigation_priority	institutional	0.0000	rope
climate_response_obligation__mitigation_priority	institutional	0.3500	unknown
climate_response_obligation__mitigation_priority	institutional	0.4500	tangled_rope
climate_response_obligation__mitigation_priority	institutional	0.6600	snare
climate_response_obligation__mitigation_priority	institutional	0.9000	snare
climate_response_obligation__mitigation_priority	analytical	0.0000	rope
climate_response_obligation__mitigation_priority	analytical	0.3500	unknown
climate_response_obligation__mitigation_priority	analytical	0.4500	tangled_rope
climate_response_obligation__mitigation_priority	analytical	0.6600	snare
climate_response_obligation__mitigation_priority	analytical	0.9000	snare
climate_stabilization_timeline	powerless	0.0000	piton
climate_stabilization_timeline	powerless	0.3500	piton
climate_stabilization_timeline	powerless	0.4500	tangled_rope
climate_stabilization_timeline	powerless	0.6600	snare
climate_stabilization_timeline	powerless	0.9000	snare
climate_stabilization_timeline	moderate	0.0000	rope
climate_stabilization_timeline	moderate	0.3500	piton
climate_stabilization_timeline	moderate	0.4500	tangled_rope
climate_stabilization_timeline	moderate	0.6600	snare
climate_stabilization_timeline	moderate	0.9000	snare
climate_stabilization_timeline	institutional	0.0000	rope
climate_stabilization_timeline	institutional	0.3500	piton
climate_stabilization_timeline	institutional	0.4500	tangled_rope
climate_stabilization_timeline	institutional	0.6600	snare
climate_stabilization_timeline	institutional	0.9000	snare
climate_stabilization_timeline	analytical	0.0000	rope
climate_stabilization_timeline	analytical	0.3500	piton
climate_stabilization_timeline	analytical	0.4500	tangled_rope
climate_stabilization_timeline	analytical	0.6600	snare
climate_stabilization_timeline	analytical	0.9000	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	powerless	0.0000	naturalized
coercion_legitimacy_boundary__bodily_autonomy_primary	powerless	0.3500	unknown
coercion_legitimacy_boundary__bodily_autonomy_primary	powerless	0.4500	tangled_rope
coercion_legitimacy_boundary__bodily_autonomy_primary	powerless	0.6600	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	powerless	0.9000	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	moderate	0.0000	rope
coercion_legitimacy_boundary__bodily_autonomy_primary	moderate	0.3500	unknown
coercion_legitimacy_boundary__bodily_autonomy_primary	moderate	0.4500	tangled_rope
coercion_legitimacy_boundary__bodily_autonomy_primary	moderate	0.6600	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	moderate	0.9000	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	institutional	0.0000	rope
coercion_legitimacy_boundary__bodily_autonomy_primary	institutional	0.3500	unknown
coercion_legitimacy_boundary__bodily_autonomy_primary	institutional	0.4500	tangled_rope
coercion_legitimacy_boundary__bodily_autonomy_primary	institutional	0.6600	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	institutional	0.9000	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	analytical	0.0000	rope
coercion_legitimacy_boundary__bodily_autonomy_primary	analytical	0.3500	unknown
coercion_legitimacy_boundary__bodily_autonomy_primary	analytical	0.4500	tangled_rope
coercion_legitimacy_boundary__bodily_autonomy_primary	analytical	0.6600	snare
coercion_legitimacy_boundary__bodily_autonomy_primary	analytical	0.9000	snare
coercion_legitimacy_boundary__proportionality_reading	powerless	0.0000	naturalized
coercion_legitimacy_boundary__proportionality_reading	powerless	0.3500	unknown
coercion_legitimacy_boundary__proportionality_reading	powerless	0.4500	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	powerless	0.6600	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	powerless	0.9000	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	moderate	0.0000	rope
coercion_legitimacy_boundary__proportionality_reading	moderate	0.3500	unknown
coercion_legitimacy_boundary__proportionality_reading	moderate	0.4500	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	moderate	0.6600	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	moderate	0.9000	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	institutional	0.0000	rope
coercion_legitimacy_boundary__proportionality_reading	institutional	0.3500	unknown
coercion_legitimacy_boundary__proportionality_reading	institutional	0.4500	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	institutional	0.6600	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	institutional	0.9000	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	analytical	0.0000	rope
coercion_legitimacy_boundary__proportionality_reading	analytical	0.3500	unknown
coercion_legitimacy_boundary__proportionality_reading	analytical	0.4500	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	analytical	0.6600	tangled_rope
coercion_legitimacy_boundary__proportionality_reading	analytical	0.9000	tangled_rope
coercion_legitimacy_boundary__public_health_primary	powerless	0.0000	naturalized
coercion_legitimacy_boundary__public_health_primary	powerless	0.3500	unknown
coercion_legitimacy_boundary__public_health_primary	powerless	0.4500	tangled_rope
coercion_legitimacy_boundary__public_health_primary	powerless	0.6600	snare
coercion_legitimacy_boundary__public_health_primary	powerless	0.9000	snare
coercion_legitimacy_boundary__public_health_primary	moderate	0.0000	rope
coercion_legitimacy_boundary__public_health_primary	moderate	0.3500	unknown
coercion_legitimacy_boundary__public_health_primary	moderate	0.4500	tangled_rope
coercion_legitimacy_boundary__public_health_primary	moderate	0.6600	snare
coercion_legitimacy_boundary__public_health_primary	moderate	0.9000	snare
coercion_legitimacy_boundary__public_health_primary	institutional	0.0000	rope
coercion_legitimacy_boundary__public_health_primary	institutional	0.3500	unknown
coercion_legitimacy_boundary__public_health_primary	institutional	0.4500	tangled_rope
coercion_legitimacy_boundary__public_health_primary	institutional	0.6600	snare
coercion_legitimacy_boundary__public_health_primary	institutional	0.9000	snare
coercion_legitimacy_boundary__public_health_primary	analytical	0.0000	rope
coercion_legitimacy_boundary__public_health_primary	analytical	0.3500	unknown
coercion_legitimacy_boundary__public_health_primary	analytical	0.4500	tangled_rope
coercion_legitimacy_boundary__public_health_primary	analytical	0.6600	snare
coercion_legitimacy_boundary__public_health_primary	analytical	0.9000	snare
cold_war_geopolitical_constraint	powerless	0.0000	naturalized
cold_war_geopolitical_constraint	powerless	0.3500	unknown
cold_war_geopolitical_constraint	powerless	0.4500	tangled_rope
cold_war_geopolitical_constraint	powerless	0.6600	snare
cold_war_geopolitical_constraint	powerless	0.9000	snare
cold_war_geopolitical_constraint	moderate	0.0000	rope
cold_war_geopolitical_constraint	moderate	0.3500	unknown
cold_war_geopolitical_constraint	moderate	0.4500	tangled_rope
cold_war_geopolitical_constraint	moderate	0.6600	snare
cold_war_geopolitical_constraint	moderate	0.9000	snare
cold_war_geopolitical_constraint	institutional	0.0000	rope
cold_war_geopolitical_constraint	institutional	0.3500	unknown
cold_war_geopolitical_constraint	institutional	0.4500	tangled_rope
cold_war_geopolitical_constraint	institutional	0.6600	snare
cold_war_geopolitical_constraint	institutional	0.9000	snare
cold_war_geopolitical_constraint	analytical	0.0000	rope
cold_war_geopolitical_constraint	analytical	0.3500	unknown
cold_war_geopolitical_constraint	analytical	0.4500	tangled_rope
cold_war_geopolitical_constraint	analytical	0.6600	snare
cold_war_geopolitical_constraint	analytical	0.9000	snare
collateral_sufficiency_floor	powerless	0.0000	naturalized
collateral_sufficiency_floor	powerless	0.3500	unknown
collateral_sufficiency_floor	powerless	0.4500	tangled_rope
collateral_sufficiency_floor	powerless	0.6600	snare
collateral_sufficiency_floor	powerless	0.9000	snare
collateral_sufficiency_floor	moderate	0.0000	rope
collateral_sufficiency_floor	moderate	0.3500	unknown
collateral_sufficiency_floor	moderate	0.4500	tangled_rope
collateral_sufficiency_floor	moderate	0.6600	snare
collateral_sufficiency_floor	moderate	0.9000	snare
collateral_sufficiency_floor	institutional	0.0000	rope
collateral_sufficiency_floor	institutional	0.3500	unknown
collateral_sufficiency_floor	institutional	0.4500	tangled_rope
collateral_sufficiency_floor	institutional	0.6600	snare
collateral_sufficiency_floor	institutional	0.9000	snare
collateral_sufficiency_floor	analytical	0.0000	rope
collateral_sufficiency_floor	analytical	0.3500	unknown
collateral_sufficiency_floor	analytical	0.4500	tangled_rope
collateral_sufficiency_floor	analytical	0.6600	snare
collateral_sufficiency_floor	analytical	0.9000	snare
collective_stupidity_2026	powerless	0.0000	naturalized
collective_stupidity_2026	powerless	0.3500	unknown
collective_stupidity_2026	powerless	0.4500	unknown
collective_stupidity_2026	powerless	0.6600	snare
collective_stupidity_2026	powerless	0.9000	snare
collective_stupidity_2026	moderate	0.0000	rope
collective_stupidity_2026	moderate	0.3500	unknown
collective_stupidity_2026	moderate	0.4500	unknown
collective_stupidity_2026	moderate	0.6600	snare
collective_stupidity_2026	moderate	0.9000	snare
collective_stupidity_2026	institutional	0.0000	rope
collective_stupidity_2026	institutional	0.3500	unknown
collective_stupidity_2026	institutional	0.4500	unknown
collective_stupidity_2026	institutional	0.6600	snare
collective_stupidity_2026	institutional	0.9000	snare
collective_stupidity_2026	analytical	0.0000	rope
collective_stupidity_2026	analytical	0.3500	unknown
collective_stupidity_2026	analytical	0.4500	unknown
collective_stupidity_2026	analytical	0.6600	snare
collective_stupidity_2026	analytical	0.9000	snare
combatant_status_definition__functional_protection_reading	powerless	0.0000	scaffold
combatant_status_definition__functional_protection_reading	powerless	0.3500	scaffold
combatant_status_definition__functional_protection_reading	powerless	0.4500	scaffold
combatant_status_definition__functional_protection_reading	powerless	0.6600	unknown
combatant_status_definition__functional_protection_reading	powerless	0.9000	unknown
combatant_status_definition__functional_protection_reading	moderate	0.0000	scaffold
combatant_status_definition__functional_protection_reading	moderate	0.3500	scaffold
combatant_status_definition__functional_protection_reading	moderate	0.4500	scaffold
combatant_status_definition__functional_protection_reading	moderate	0.6600	unknown
combatant_status_definition__functional_protection_reading	moderate	0.9000	unknown
combatant_status_definition__functional_protection_reading	institutional	0.0000	scaffold
combatant_status_definition__functional_protection_reading	institutional	0.3500	scaffold
combatant_status_definition__functional_protection_reading	institutional	0.4500	scaffold
combatant_status_definition__functional_protection_reading	institutional	0.6600	unknown
combatant_status_definition__functional_protection_reading	institutional	0.9000	unknown
combatant_status_definition__functional_protection_reading	analytical	0.0000	scaffold
combatant_status_definition__functional_protection_reading	analytical	0.3500	scaffold
combatant_status_definition__functional_protection_reading	analytical	0.4500	scaffold
combatant_status_definition__functional_protection_reading	analytical	0.6600	unknown
combatant_status_definition__functional_protection_reading	analytical	0.9000	unknown
combatant_status_definition__national_liberation_reading	powerless	0.0000	naturalized
combatant_status_definition__national_liberation_reading	powerless	0.3500	unknown
combatant_status_definition__national_liberation_reading	powerless	0.4500	tangled_rope
combatant_status_definition__national_liberation_reading	powerless	0.6600	snare
combatant_status_definition__national_liberation_reading	powerless	0.9000	snare
combatant_status_definition__national_liberation_reading	moderate	0.0000	rope
combatant_status_definition__national_liberation_reading	moderate	0.3500	unknown
combatant_status_definition__national_liberation_reading	moderate	0.4500	tangled_rope
combatant_status_definition__national_liberation_reading	moderate	0.6600	snare
combatant_status_definition__national_liberation_reading	moderate	0.9000	snare
combatant_status_definition__national_liberation_reading	institutional	0.0000	rope
combatant_status_definition__national_liberation_reading	institutional	0.3500	unknown
combatant_status_definition__national_liberation_reading	institutional	0.4500	tangled_rope
combatant_status_definition__national_liberation_reading	institutional	0.6600	snare
combatant_status_definition__national_liberation_reading	institutional	0.9000	snare
combatant_status_definition__national_liberation_reading	analytical	0.0000	rope
combatant_status_definition__national_liberation_reading	analytical	0.3500	unknown
combatant_status_definition__national_liberation_reading	analytical	0.4500	tangled_rope
combatant_status_definition__national_liberation_reading	analytical	0.6600	snare
combatant_status_definition__national_liberation_reading	analytical	0.9000	snare
combatant_status_definition__state_centric_reading	powerless	0.0000	naturalized
combatant_status_definition__state_centric_reading	powerless	0.3500	unknown
combatant_status_definition__state_centric_reading	powerless	0.4500	tangled_rope
combatant_status_definition__state_centric_reading	powerless	0.6600	snare
combatant_status_definition__state_centric_reading	powerless	0.9000	snare
combatant_status_definition__state_centric_reading	moderate	0.0000	rope
combatant_status_definition__state_centric_reading	moderate	0.3500	unknown
combatant_status_definition__state_centric_reading	moderate	0.4500	tangled_rope
combatant_status_definition__state_centric_reading	moderate	0.6600	snare
combatant_status_definition__state_centric_reading	moderate	0.9000	snare
combatant_status_definition__state_centric_reading	institutional	0.0000	rope
combatant_status_definition__state_centric_reading	institutional	0.3500	unknown
combatant_status_definition__state_centric_reading	institutional	0.4500	tangled_rope
combatant_status_definition__state_centric_reading	institutional	0.6600	snare
combatant_status_definition__state_centric_reading	institutional	0.9000	snare
combatant_status_definition__state_centric_reading	analytical	0.0000	rope
combatant_status_definition__state_centric_reading	analytical	0.3500	unknown
combatant_status_definition__state_centric_reading	analytical	0.4500	tangled_rope
combatant_status_definition__state_centric_reading	analytical	0.6600	snare
combatant_status_definition__state_centric_reading	analytical	0.9000	snare
commerce_clause_scope__broad_effects_test	powerless	0.0000	naturalized
commerce_clause_scope__broad_effects_test	powerless	0.3500	unknown
commerce_clause_scope__broad_effects_test	powerless	0.4500	tangled_rope
commerce_clause_scope__broad_effects_test	powerless	0.6600	snare
commerce_clause_scope__broad_effects_test	powerless	0.9000	snare
commerce_clause_scope__broad_effects_test	moderate	0.0000	rope
commerce_clause_scope__broad_effects_test	moderate	0.3500	unknown
commerce_clause_scope__broad_effects_test	moderate	0.4500	tangled_rope
commerce_clause_scope__broad_effects_test	moderate	0.6600	snare
commerce_clause_scope__broad_effects_test	moderate	0.9000	snare
commerce_clause_scope__broad_effects_test	institutional	0.0000	rope
commerce_clause_scope__broad_effects_test	institutional	0.3500	unknown
commerce_clause_scope__broad_effects_test	institutional	0.4500	tangled_rope
commerce_clause_scope__broad_effects_test	institutional	0.6600	snare
commerce_clause_scope__broad_effects_test	institutional	0.9000	snare
commerce_clause_scope__broad_effects_test	analytical	0.0000	rope
commerce_clause_scope__broad_effects_test	analytical	0.3500	unknown
commerce_clause_scope__broad_effects_test	analytical	0.4500	tangled_rope
commerce_clause_scope__broad_effects_test	analytical	0.6600	snare
commerce_clause_scope__broad_effects_test	analytical	0.9000	snare
commerce_clause_scope__intermediate_channels	powerless	0.0000	naturalized
commerce_clause_scope__intermediate_channels	powerless	0.3500	unknown
commerce_clause_scope__intermediate_channels	powerless	0.4500	tangled_rope
commerce_clause_scope__intermediate_channels	powerless	0.6600	tangled_rope
commerce_clause_scope__intermediate_channels	powerless	0.9000	tangled_rope
commerce_clause_scope__intermediate_channels	moderate	0.0000	rope
commerce_clause_scope__intermediate_channels	moderate	0.3500	unknown
commerce_clause_scope__intermediate_channels	moderate	0.4500	tangled_rope
commerce_clause_scope__intermediate_channels	moderate	0.6600	tangled_rope
commerce_clause_scope__intermediate_channels	moderate	0.9000	tangled_rope
commerce_clause_scope__intermediate_channels	institutional	0.0000	rope
commerce_clause_scope__intermediate_channels	institutional	0.3500	unknown
commerce_clause_scope__intermediate_channels	institutional	0.4500	tangled_rope
commerce_clause_scope__intermediate_channels	institutional	0.6600	tangled_rope
commerce_clause_scope__intermediate_channels	institutional	0.9000	tangled_rope
commerce_clause_scope__intermediate_channels	analytical	0.0000	rope
commerce_clause_scope__intermediate_channels	analytical	0.3500	unknown
commerce_clause_scope__intermediate_channels	analytical	0.4500	tangled_rope
commerce_clause_scope__intermediate_channels	analytical	0.6600	tangled_rope
commerce_clause_scope__intermediate_channels	analytical	0.9000	tangled_rope
commerce_clause_scope__narrow_originalist	powerless	0.0000	unknown
commerce_clause_scope__narrow_originalist	powerless	0.3500	unknown
commerce_clause_scope__narrow_originalist	powerless	0.4500	tangled_rope
commerce_clause_scope__narrow_originalist	powerless	0.6600	tangled_rope
commerce_clause_scope__narrow_originalist	powerless	0.9000	tangled_rope
commerce_clause_scope__narrow_originalist	moderate	0.0000	rope
commerce_clause_scope__narrow_originalist	moderate	0.3500	rope
commerce_clause_scope__narrow_originalist	moderate	0.4500	tangled_rope
commerce_clause_scope__narrow_originalist	moderate	0.6600	tangled_rope
commerce_clause_scope__narrow_originalist	moderate	0.9000	tangled_rope
commerce_clause_scope__narrow_originalist	institutional	0.0000	rope
commerce_clause_scope__narrow_originalist	institutional	0.3500	rope
commerce_clause_scope__narrow_originalist	institutional	0.4500	tangled_rope
commerce_clause_scope__narrow_originalist	institutional	0.6600	tangled_rope
commerce_clause_scope__narrow_originalist	institutional	0.9000	tangled_rope
commerce_clause_scope__narrow_originalist	analytical	0.0000	rope
commerce_clause_scope__narrow_originalist	analytical	0.3500	rope
commerce_clause_scope__narrow_originalist	analytical	0.4500	tangled_rope
commerce_clause_scope__narrow_originalist	analytical	0.6600	tangled_rope
commerce_clause_scope__narrow_originalist	analytical	0.9000	tangled_rope
commerce_clause_text__expansive_federal_reading	powerless	0.0000	naturalized
commerce_clause_text__expansive_federal_reading	powerless	0.3500	unknown
commerce_clause_text__expansive_federal_reading	powerless	0.4500	tangled_rope
commerce_clause_text__expansive_federal_reading	powerless	0.6600	snare
commerce_clause_text__expansive_federal_reading	powerless	0.9000	snare
commerce_clause_text__expansive_federal_reading	moderate	0.0000	rope
commerce_clause_text__expansive_federal_reading	moderate	0.3500	unknown
commerce_clause_text__expansive_federal_reading	moderate	0.4500	tangled_rope
commerce_clause_text__expansive_federal_reading	moderate	0.6600	snare
commerce_clause_text__expansive_federal_reading	moderate	0.9000	snare
commerce_clause_text__expansive_federal_reading	institutional	0.0000	rope
commerce_clause_text__expansive_federal_reading	institutional	0.3500	unknown
commerce_clause_text__expansive_federal_reading	institutional	0.4500	tangled_rope
commerce_clause_text__expansive_federal_reading	institutional	0.6600	snare
commerce_clause_text__expansive_federal_reading	institutional	0.9000	snare
commerce_clause_text__expansive_federal_reading	analytical	0.0000	rope
commerce_clause_text__expansive_federal_reading	analytical	0.3500	unknown
commerce_clause_text__expansive_federal_reading	analytical	0.4500	tangled_rope
commerce_clause_text__expansive_federal_reading	analytical	0.6600	snare
commerce_clause_text__expansive_federal_reading	analytical	0.9000	snare
commerce_clause_text__originalist_narrow_reading	powerless	0.0000	unknown
commerce_clause_text__originalist_narrow_reading	powerless	0.3500	unknown
commerce_clause_text__originalist_narrow_reading	powerless	0.4500	tangled_rope
commerce_clause_text__originalist_narrow_reading	powerless	0.6600	tangled_rope
commerce_clause_text__originalist_narrow_reading	powerless	0.9000	tangled_rope
commerce_clause_text__originalist_narrow_reading	moderate	0.0000	rope
commerce_clause_text__originalist_narrow_reading	moderate	0.3500	rope
commerce_clause_text__originalist_narrow_reading	moderate	0.4500	tangled_rope
commerce_clause_text__originalist_narrow_reading	moderate	0.6600	tangled_rope
commerce_clause_text__originalist_narrow_reading	moderate	0.9000	tangled_rope
commerce_clause_text__originalist_narrow_reading	institutional	0.0000	rope
commerce_clause_text__originalist_narrow_reading	institutional	0.3500	rope
commerce_clause_text__originalist_narrow_reading	institutional	0.4500	tangled_rope
commerce_clause_text__originalist_narrow_reading	institutional	0.6600	tangled_rope
commerce_clause_text__originalist_narrow_reading	institutional	0.9000	tangled_rope
commerce_clause_text__originalist_narrow_reading	analytical	0.0000	rope
commerce_clause_text__originalist_narrow_reading	analytical	0.3500	rope
commerce_clause_text__originalist_narrow_reading	analytical	0.4500	tangled_rope
commerce_clause_text__originalist_narrow_reading	analytical	0.6600	tangled_rope
commerce_clause_text__originalist_narrow_reading	analytical	0.9000	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	powerless	0.0000	unknown
commerce_clause_text__substantial_effects_limited_reading	powerless	0.3500	unknown
commerce_clause_text__substantial_effects_limited_reading	powerless	0.4500	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	powerless	0.6600	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	powerless	0.9000	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	moderate	0.0000	rope
commerce_clause_text__substantial_effects_limited_reading	moderate	0.3500	rope
commerce_clause_text__substantial_effects_limited_reading	moderate	0.4500	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	moderate	0.6600	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	moderate	0.9000	tangled_rope
commerce_clause_text__substantial_effects_limited_reading	institutional	0.0000	rope
