marriage_authority_kernel__secular_civil_reading	0.31
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	0.18
marriage_commitment_legitimacy__exogenous_override_reading	0.82
marriage_commitment_legitimacy__hybrid_pragmatic_reading	0.58
marriage_commitment_reversal__endogenous_reinterpretation_reading	0.62
marriage_commitment_reversal__exogenous_override_reading	0.78
marriage_commitment_reversal__practice_doctrine_gap	0.82
marriage_sacrament__civic_pastoral_reading	0.58
marriage_sacrament__hierarchical_indissolubility_reading	0.68
monetary_anchor_principle__overdetermined_composite_reading	0.76
monetary_anchor_principle__punctuated_swap_reading	0.62
monetary_anchor_principle__triffin_inevitability_reading	0.05
monopoly_rulebook__extraction_demo_reading	0.68
monopoly_rulebook__social_scaffold_reading	0.38
monopoly_rulebook__tournament_orthodoxy_reading	0.06
montevideo_statehood_criteria__constitutive_reading	0.68
montevideo_statehood_criteria__declaratory_reading	0.62
montevideo_statehood_criteria__hybrid_reading	0.67
nafta_jurisdictional_boundary__capital_supremacy_reading	0.78
nafta_jurisdictional_boundary__embedded_liberalism_reading	0.58
nafta_jurisdictional_boundary__sovereignty_primacy_reading	0.28
naskh_principle__classical_abrogation	0.68
naskh_principle__contextual_harmonization	0.58
naskh_principle__progressive_restriction	0.58
nicene_christological_kernel__homoiousios_reading	0.62
nicene_christological_kernel__homoousios_reading	0.78
nicene_creed_authority__strict_orthodox_reading	0.68
nicene_creed_authority__symbolic_confessional_reading	0.18
notability_guidelines__deletionist_reading	0.18
notability_guidelines__inclusionist_reading	0.78
npt_article_iv_vi_pairing__abolitionist	0.78
npt_article_iv_vi_pairing__grand_bargain	0.62
npt_article_iv_vi_pairing__nonproliferation_primary	0.68
npt_treaty_1970__oligopoly_enforcement_reading	0.68
npt_treaty_1970__reciprocal_disarmament_reading	0.62
npt_treaty_1970__withdrawal_sovereignty_reading	0.62
npt_treaty_text__nnws_reading	0.52
npt_treaty_text__nws_reading	0.78
npt_treaty_text__withdrawal_threshold_reading	0.68
nsl_legal_text__democratic_enclosure_reading	0.89
nsl_legal_text__jurisdictional_capture_reading	0.68
nsl_legal_text__sovereignty_restoration_reading	0.56
nuclear_impossibility_kernel__credibility_paradox_reading	0.62
nuclear_impossibility_kernel__rational_dropout_reading	0.15
nuclear_impossibility_kernel__structural_contraction_reading	0.15
one_country_two_systems_framework__autonomy_primacy_reading	0.35
one_country_two_systems_framework__balanced_coexistence_reading	0.42
one_country_two_systems_framework__sovereignty_primacy_reading	0.81
orthographic_kernel__continuity_reading	0.68
orthographic_kernel__modernization_reading	0.48
orthographic_kernel__rupture_reading	0.89
orthographic_legitimacy_kernel__continuity_reading	0.15
orthographic_legitimacy_kernel__instrumentalist_reading	0.58
orthographic_legitimacy_kernel__modernist_reading	0.81
ost_article_ii_non_appropriation__commons_conservation	0.68
ost_article_ii_non_appropriation__extraction_permissive	0.78
ost_article_ii_non_appropriation__international_regime	0.58
paris_article_4_ndc__equity_reading	0.48
paris_article_4_ndc__sovereigntist_reading	0.32
paris_article_4_ndc__supranational_reading	0.81
performance_legitimacy__livelihood_security_reading	0.62
performance_legitimacy__qualitative_development_reading	0.68
performance_legitimacy__quantitative_growth_reading	0.68
performance_legitimacy__techno_nationalist_reading	0.68
permissive_license_text__commons_coordination_reading	0.12
permissive_license_text__copyleft_counterfactual_reading	0.68
permissive_license_text__corporate_moat_reading	0.68
personhood_boundary__birth_threshold_reading	0.31
personhood_boundary__fitness_contingent_reading	0.89
personhood_boundary__potential_based_reading	0.68
plural_marriage_mandate__endogenous_reinterpretation_reading	0.38
plural_marriage_mandate__exogenous_override_reading	0.87
plural_marriage_mandate__institutional_pragmatism_reading	0.68
preparedness_commitment__competence_reading	0.28
preparedness_commitment__husk_reading	0.62
preparedness_commitment__hybrid_reading	0.58
preparedness_persistence__competence_reading	0.08
preparedness_persistence__husk_reading	0.62
preparedness_persistence__hybrid_reading	0.62
preparedness_retention__competence_reading	0.28
preparedness_retention__husk_reading	0.68
preparedness_retention__hybrid_reading	0.62
preparedness_transmission__competence_reading	0.28
preparedness_transmission__husk_reading	0.62
preparedness_transmission__hybrid_reading	0.48
press_reformation_causality__co_constitution	0.58
press_reformation_causality__technological_determinism	0.22
press_reformation_causation__technological_determinism	0.12
price_formation_kernel__financialization_reading	0.78
price_formation_kernel__georgist_reading	0.68
price_formation_kernel__institutional_reading	0.67
price_formation_kernel__naturalist_reading	0.0
provincial_sovereignty_boundary__compact_federalism	0.48
provincial_sovereignty_boundary__constitutional_subordination	0.68
provincial_sovereignty_boundary__resource_sovereignty_primacy	0.68
public_health_mandate_authority__bodily_autonomy_primary	0.88
public_health_mandate_authority__proportionality_reading	0.58
public_health_mandate_authority__public_health_primary	0.68
qualified_immunity_doctrine__accountability_void_reading	0.91
qualified_immunity_doctrine__constitutional_fidelity_reading	0.68
quantum_formalism__copenhagen_reading	0.68
quantum_formalism__many_worlds_reading	0.58
quantum_formalism__pilot_wave_reading	0.31
quran_9_5_scope__abrogating_universal	0.88
quran_9_5_scope__contextual_defensive	0.28
quran_9_5_scope__progressive_synthesis	0.18
quran_hadith_substrate__reformist_ijtihad	0.42
quran_hadith_substrate__state_hybrid	0.38
quran_hadith_substrate__traditionalist_taqlid	0.68
quran_ontological_status__created_reading	0.62
quran_ontological_status__state_enforced_creation_reading	0.82
quran_ontological_status__uncreated_reading	0.68
quranic_gender_verses__contextual_egalitarian	0.62
quranic_gender_verses__literal_hierarchical	0.82
quranic_gender_verses__progressive_abrogation	0.88
qwerty_persistence__incumbent_preservation_reading	0.68
qwerty_persistence__lapsed_alternatives_reading	0.28
qwerty_persistence_inevitability__path_dependency_reading	0.18
qwerty_persistence_inevitability__strategic_lock_in_reading	0.68
qwerty_persistence_mechanism__beneficiary_extraction_reading	0.68
qwerty_persistence_mechanism__lock_in_reading	0.31
qwerty_persistence_mechanism__naturalization_reading	0.12
rbio_practice_norm_complex__hegemonic_extraction_reading	0.79
rbio_practice_norm_complex__liberal_institutional_reading	0.58
rbio_practice_norm_complex__sovereignty_maximalist_reading	0.78
reading_acquisition_legitimacy__balanced_literacy_integration	0.38
reading_acquisition_legitimacy__phonics_decoding_primacy	0.58
reading_acquisition_legitimacy__structured_literacy_remediation	0.62
reading_acquisition_mechanism__balanced_literacy_reading	0.58
reading_acquisition_mechanism__phonics_reading	0.68
reading_acquisition_mechanism__whole_language_reading	0.67
reformation_composite__political_realignment_reading	0.68
reformation_composite__technological_mediation_reading	0.18
reformation_composite__theological_fragmentation_reading	0.68
reformation_event_boundary__composite_overdetermination_reading	0.58
reformation_event_boundary__political_swap_reading	0.78
reformation_event_boundary__theological_climb_reading	0.31
refugee_convention_text__procedural_integrity_reading	0.38
refugee_convention_text__restrictive_sovereignty_reading	0.68
remonstrance_authority__crown_reading	0.68
remonstrance_authority__magistrate_reading	0.68
rfc9293_tcp_specification__middlebox_realism_reading	0.68
rfc9293_tcp_specification__optimization_latitude_reading	0.18
rfc9293_tcp_specification__strict_invariance_reading	0.12
rogers_commission_findings__actuarial_risk_acceptance	0.68
rogers_commission_findings__engineering_absolute_threshold	0.19
rogers_commission_findings__management_compliance_narrative	0.68
rome_statute_jurisdiction__hybrid_complementarity_reading	0.41
rome_statute_jurisdiction__sovereigntist_reading	0.38
rome_statute_jurisdiction__universalist_reading	0.68
sacrifice_commandment__archive_maintenance	0.48
sacrifice_commandment__performance_only	0.81
sacrifice_commandment__study_as_performance	0.0
sacrifice_obligation_continuity__archival_preservation	0.0
sacrifice_obligation_continuity__messianic_suspension	0.48
sacrifice_obligation_continuity__performance_only	0.82
sacrifice_obligation_continuity__study_as_performance	0.18
sacrifice_obligation_kernel__messianic_suspension_reading	0.15
sacrifice_obligation_kernel__performance_only_reading	0.89
sacrifice_obligation_kernel__study_as_exercise_reading	0.0
sacrifice_obligation_kernel__symbolic_archive_reading	0.0
salic_prohibition__cognatic_reversion_reading	0.62
salic_prohibition__immutable_mandate_reading	0.68
salic_prohibition__sovereign_override_reading	0.62
script_as_identity__kemalist_rupture_reading	0.62
script_as_identity__ottoman_continuity_reading	0.68
script_as_identity__phonetic_instrumentalism_reading	0.18
secession_legitimacy_boundary__grievance_threshold_reading	0.68
secession_legitimacy_boundary__popular_sovereignty_reading	0.68
secession_legitimacy_boundary__treaty_primacy_reading	0.68
second_amendment_arms_right__civic_republican_reading	0.38
second_amendment_arms_right__collective_right_reading	0.38
second_amendment_arms_right__individual_right_reading	0.58
second_amendment_boundary__individual_right_reading	0.68
second_amendment_boundary__insurrectionist_reading	0.68
second_amendment_boundary__militia_conditioned_reading	0.68
second_amendment_scope__civic_right_reading	0.48
second_amendment_scope__collective_right_reading	0.28
second_amendment_scope__individual_right_reading	0.68
second_amendment_text__collective_security_reading	0.62
second_amendment_text__individual_right_reading	0.58
second_amendment_text__originalist_civic_virtue_reading	0.31
separation_of_powers_text__formalist_reading	0.82
separation_of_powers_text__functionalist_reading	0.38
separation_of_powers_text__unitary_executive_reading	0.68
sex_gender_category__biology_reading	0.68
sex_gender_category__hybrid_reading	0.68
shinbutsu_coexistence_commitment__domain_partition_reading	0.38
shinbutsu_coexistence_commitment__incoherent_bundle_reading	0.62
shinbutsu_coexistence_commitment__syncretic_fusion_reading	0.58
shinbutsu_ontological_commitment__partition_reading	0.28
shinbutsu_ontological_commitment__syncretic_reading	0.68
shinbutsu_ontological_substrate__domain_partition_reading	0.31
shinbutsu_ontological_substrate__incoherent_bundle_reading	0.68
shinbutsu_ontological_substrate__syncretic_fusion_reading	0.31
simultaneous_veneration__domain_partition_reading	0.12
simultaneous_veneration__ontological_fusion_reading	0.82
simultaneous_veneration__pragmatic_incoherence_reading	0.72
software_control_legitimacy__commons_reading	0.48
software_control_legitimacy__freedom_imperative_reading	0.82
software_control_legitimacy__pragmatic_openness_reading	0.22
software_control_legitimacy__property_rights_reading	0.62
software_source_status__freedom_imperative_reading	0.88
software_source_status__pragmatic_development_reading	0.31
software_source_status__property_rights_reading	0.68
software_source_status__utilitarian_hybrid_reading	0.38
sovereign_legitimacy__constitutional_hybrid_reading	0.38
sovereign_legitimacy__monarchical_reading	0.78
sovereign_legitimacy__republican_reading	0.42
speech_harm_boundary__absolutist_reading	0.68
speech_harm_boundary__dignity_reading	0.68
speech_harm_boundary__harm_balancing_reading	0.48
speech_protection_boundary__absolutist_reading	0.68
speech_protection_boundary__balancing_reading	0.62
speech_protection_boundary__harm_limited_reading	0.68
speech_protection_kernel__democratic_participation_reading	0.38
speech_protection_kernel__dignity_reading	0.62
speech_protection_kernel__harm_threshold_reading	0.68
speech_protection_kernel__marketplace_reading	0.58
state_commitment_installation_mechanism__endogenous_climb_reading	0.38
state_commitment_installation_mechanism__exogenous_imposition_reading	0.68
state_commitment_installation_mechanism__hybrid_cascade_reading	0.58
state_execution_authority__abolition_reading	0.91
state_execution_authority__deterrence_reading	0.62
state_execution_authority__retributive_reading	0.68
state_killing_authority__categorical_abolition	0.31
state_killing_authority__deterrence_instrument	0.68
state_killing_authority__retributive_desert	0.68
state_killing_legitimacy__deterrence_reading	0.62
state_killing_legitimacy__retributive_reading	0.68
statute_of_anne_ip_foundation__conceptual_emergence_reading	0.38
statute_of_anne_ip_foundation__institutional_reallocation_reading	0.38
statutory_debt_ceiling__constitutional_nullity_reading	0.0
statutory_debt_ceiling__extraction_snare_reading	0.81
stone_land_use_rule__behavioral_competence	0.28
stone_land_use_rule__commemorative_husk	0.71
structural_adjustment_conditionalities__creditor_coordination_reading	0.58
structural_adjustment_conditionalities__debtor_extraction_reading	0.87
structural_adjustment_conditionalities__hybrid_selectivity_reading	0.71
substance_control_authority__harm_reduction_reading	0.58
substance_control_authority__legalization_reading	0.42
substance_control_authority__prohibition_reading	0.76
substance_control_kernel__harm_reduction_reading	0.62
substance_control_kernel__legalization_reading	0.61
substance_control_kernel__prohibition_reading	0.82
substance_control_legitimacy__harm_reduction_reading	0.52
substance_control_legitimacy__legalization_reading	0.68
substance_control_legitimacy__prohibition_reading	0.81
supermajority_threshold__adaptive_gradient_reading	0.38
supermajority_threshold__consensus_safeguard_reading	0.28
supermajority_threshold__minoritarian_veto_reading	0.78
takings_clause_boundary__categorical_takings_reading	0.58
takings_clause_boundary__physical_appropriation_reading	0.68
takings_clause_boundary__regulatory_takings_reading	0.68
tcp_ip_interpretation__neutrality_reading	0.38
tcp_ip_interpretation__prioritization_reading	0.68
tcp_ip_interpretation__zero_rating_reading	0.68
technology_legitimacy_kernel__precautionary_reading	0.68
technology_legitimacy_kernel__reliability_primacy_reading	0.68
technology_legitimacy_kernel__velocity_primacy_reading	0.67
technology_reformation_causality__beneficiary_agency_reading	0.68
technology_reformation_causality__co_constitution_reading	0.38
technology_reformation_causality__technological_determinism_reading	0.15
temple_sacrifice_commitment__hybrid_preparatory	0.58
temple_sacrifice_commitment__performance_only	0.18
temple_sacrifice_commitment__study_as_exercise	0.0
temple_sacrifice_commitment__symbolic_transformation	0.68
temple_sacrifice_obligation__messianic_suspension	0.08
temple_sacrifice_obligation__study_as_archiving	0.58
temple_sacrifice_obligation__study_as_occupation	0.12
tenure_contract__academic_freedom_reading	0.28
tenure_contract__demographic_reproduction_reading	0.71
tenure_contract__institutional_extraction_reading	0.78
territorial_legitimacy__indigenous_continuity_reading	0.88
territorial_legitimacy__partition_reading	0.62
territorial_legitimacy__security_necessity_reading	0.68
territorial_legitimacy_dual__palestinian_autochthony_reading	0.89
territorial_legitimacy_dual__two_state_coexistence_reading	0.58
territorial_legitimacy_dual__zionist_refuge_reading	0.68
territorial_sovereignty_legitimacy__covenant_continuity_reading	0.68
territorial_sovereignty_legitimacy__existential_matrix_reading	0.89
territorial_sovereignty_legitimacy__self_determination_reading	0.82
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	0.62
tordesillas_demarcation_kernel__spanish_conquest_legitimation	0.89
total_war_possibility_space__deterrence_equilibrium_reading	0.68
total_war_possibility_space__nuclear_taboo_reading	0.31
total_war_possibility_space__space_contraction_reading	0.15
total_war_reachability_boundary__contingent_reachability_reading	0.42
total_war_reachability_boundary__contraction_reading	0.05
total_war_reachability_boundary__dropping_reading	0.68
total_war_winnability_post1945__normative_reading_drop	0.38
total_war_winnability_post1945__strategic_culture_drift	0.58
total_war_winnability_post1945__structural_contraction_reading	0.08
transition_causality__contingent_choice_reading	0.62
transition_causality__hybrid_trigger_reading	0.68
transition_causality__overdetermined_collapse_reading	0.82
treaty_authority_cession__crown_cession_reading	0.79
treaty_authority_cession__rangatiratanga_retention_reading	0.62
treaty_authority_cession__retrospective_snare_exposure	0.89
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	0.68
trips_agreement_interpretive_kernel__public_health_flexibility_reading	0.38
trips_agreement_interpretive_kernel__strong_exclusivity_reading	0.78
tsunami_stone_commitment__behavioral_competence_reading	0.08
tsunami_stone_commitment__catastrophe_validation_axis	0.0
tsunami_stone_commitment__commemorative_husk_reading	0.81
turkish_graphemic_substrate__gradual_transition_reading	0.58
turkish_graphemic_substrate__ottoman_continuity_reading	0.68
turkish_graphemic_substrate__secular_nationalist_reading	0.68
udhr_article_3__positive_entitlement_reading	0.68
udhr_article_3__procedural_hybrid_reading	0.42
udhr_authority__aspirational_sovereignty_reading	0.28
udhr_authority__binding_universalism_reading	0.68
udhr_authority__customary_emergence_reading	0.58
unclos_maritime_sovereignty__expansive_construction_reading	0.81
unclos_maritime_sovereignty__hybrid_effective_control_reading	0.62
unclos_maritime_sovereignty__strict_geographic_reading	0.62
unclos_sovereignty_boundary__historical_rights_reading	0.68
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	0.68
unclos_sovereignty_boundary__strict_eez_reading	0.68
unconditional_income_support__dependency_trap_reading	0.78
unconditional_income_support__freedom_floor_reading	0.18
unconditional_income_support__universality_paradox_reading	0.42
unsc_242_withdrawal_clause__interpretive_authority_structure	0.81
unsc_242_withdrawal_clause__maximal_withdrawal_reading	0.68
unsc_242_withdrawal_clause__partial_withdrawal_reading	0.62
us_constitution_1787__living_reading	0.68
us_constitution_1787__originalist_reading	0.62
us_constitution_1787__positivist_reading	0.42
us_constitution_interpretive__living_constitution_reading	0.68
us_constitution_interpretive__originalist_reading	0.58
us_constitution_interpretive__popular_constitutionalism_reading	0.68
us_constitution_meaning__living_constitutionalist_reading	0.58
us_constitution_meaning__originalist_reading	0.68
us_constitution_meaning__positivist_reading	0.68
us_constitution_text__living_constitutionalist_reading	0.38
us_constitution_text__originalist_reading	0.68
us_constitution_text__positivist_reading	0.62
usul_al_fiqh_method__hanafi_reading	0.68
usul_al_fiqh_method__hanbali_reading	0.68
usul_al_fiqh_method__maliki_reading	0.38
usul_al_fiqh_method__shafii_reading	0.68
vaccine_mandate_balance__bodily_autonomy_primary	0.82
vaccine_mandate_balance__proportionality_reading	0.58
vaccine_mandate_balance__public_health_primary	0.68
vaccine_mandate_legitimacy__bodily_autonomy_primacy_reading	0.19
vaccine_mandate_legitimacy__public_health_primacy_reading	0.68
vaccine_mandate_legitimacy__risk_stratification_reading	0.58
valuation_legitimacy__dcf_fundamentalist	0.81
valuation_legitimacy__governance_skeptic	0.81
valuation_legitimacy__musk_cult_believer	0.68
valuation_legitimacy__real_options_technologist	0.31
vatican_ii_authority__composite_overdetermination_reading	0.68
vatican_ii_authority__continuity_reading	0.38
vatican_ii_authority__rupture_reading	0.68
vatican_ii_doctrinal_authority__composite_overdetermination_reading	0.62
vatican_ii_doctrinal_authority__continuity_reading	0.38
vatican_ii_doctrinal_authority__rupture_progressive_reading	0.68
vatican_ii_doctrinal_authority__rupture_traditionalist_reading	0.68
vatican_ii_magisterial_authority__composite_overdetermination_reading	0.68
vatican_ii_magisterial_authority__continuity_reading	0.62
vatican_ii_magisterial_authority__rupture_reading	0.68
vedic_corpus_social_prescription__orthodox_varna_reading	0.82
vedic_corpus_social_prescription__reformist_spiritual_reading	0.18
vedic_dharmic_corpus__bhakti_devotional_reading	0.4
vedic_dharmic_corpus__hereditary_monopoly_reading	0.68
vedic_dharmic_corpus__reformist_egalitarian_reading	0.45
versailles_reparations_clauses__limited_responsibility_reading	0.58
versailles_reparations_clauses__punitive_liability_reading	0.82
versailles_reparations_clauses__repudiation_reading	0.92
waitangi_sovereignty_allocation__crown_sovereignty_reading	0.78
waitangi_sovereignty_allocation__partnership_reading	0.58
waitangi_sovereignty_allocation__rangatiratanga_reading	0.31
war_powers_allocation__congressional_primacy_reading	0.68
war_powers_allocation__functional_accommodation_reading	0.62
war_powers_allocation__inherent_executive_reading	0.68
war_winnability_post_1945__countervailing_thinkable	0.68
war_winnability_post_1945__deterrence_unthinkable	0.22
war_winnability_post_1945__rhetorical_contraction	0.68
westphalia_sovereignty__absolute_non_intervention	0.78
westphalia_sovereignty__conditional_responsibility	0.68
westphalia_sovereignty__graded_sovereignty	0.68
westphalian_sovereignty__absolute_sovereignty	0.52
westphalian_sovereignty__conditional_sovereignty	0.38
westphalian_sovereignty__graduated_sovereignty	0.62
woman_category__gender_identity_reading	0.68
woman_category__intersex_accommodation_reading	0.38
woman_category__sex_biology_reading	0.68
woman_female_category__gender_identity_reading	0.68
woman_female_category__hybrid_contextual_reading	0.58
woman_female_category__sex_biology_reading	0.68
wto_dsb_authority__advisory_coordination_reading	0.32
wto_dsb_authority__binding_referee_reading	0.68
wto_dsb_authority__judicial_activism_reading	0.68
wto_treaty_framework__developmental_reading	0.31
wto_treaty_framework__market_access_reading	0.68
zero_as_number_entry__contingent_thinkability_reading	0.68
zero_as_number_entry__hybrid_scaffolding_reading	0.52
zero_as_number_entry__universal_discovery_reading	0.02
zero_mathematical_status__number_reading	0.12
zionist_legitimacy_basis__religious_restoration_reading	0.68
zionist_legitimacy_basis__settler_colonial_reading	0.82
