marriage_authority_kernel__secular_civil_reading	0.45
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	0.15
marriage_commitment_legitimacy__exogenous_override_reading	0.85
marriage_commitment_legitimacy__hybrid_pragmatic_reading	0.55
marriage_commitment_reversal__endogenous_reinterpretation_reading	0.45
marriage_commitment_reversal__exogenous_override_reading	0.85
marriage_commitment_reversal__practice_doctrine_gap	0.85
marriage_sacrament__civic_pastoral_reading	0.45
marriage_sacrament__hierarchical_indissolubility_reading	0.85
monetary_anchor_principle__overdetermined_composite_reading	0.85
monetary_anchor_principle__punctuated_swap_reading	0.45
monetary_anchor_principle__triffin_inevitability_reading	0.05
monopoly_rulebook__extraction_demo_reading	0.85
monopoly_rulebook__social_scaffold_reading	0.45
monopoly_rulebook__tournament_orthodoxy_reading	0.08
montevideo_statehood_criteria__constitutive_reading	0.85
montevideo_statehood_criteria__declaratory_reading	0.2
montevideo_statehood_criteria__hybrid_reading	0.65
nafta_jurisdictional_boundary__capital_supremacy_reading	0.85
nafta_jurisdictional_boundary__embedded_liberalism_reading	0.45
nafta_jurisdictional_boundary__sovereignty_primacy_reading	0.25
naskh_principle__classical_abrogation	0.6
naskh_principle__contextual_harmonization	0.3
naskh_principle__progressive_restriction	0.6
nicene_christological_kernel__homoiousios_reading	0.45
nicene_christological_kernel__homoousios_reading	0.85
nicene_creed_authority__strict_orthodox_reading	0.7
nicene_creed_authority__symbolic_confessional_reading	0.25
notability_guidelines__deletionist_reading	0.15
notability_guidelines__inclusionist_reading	0.85
npt_article_iv_vi_pairing__abolitionist	0.85
npt_article_iv_vi_pairing__grand_bargain	0.65
npt_article_iv_vi_pairing__nonproliferation_primary	0.7
npt_treaty_1970__oligopoly_enforcement_reading	0.65
npt_treaty_1970__reciprocal_disarmament_reading	0.65
npt_treaty_1970__withdrawal_sovereignty_reading	0.45
npt_treaty_text__nnws_reading	0.45
npt_treaty_text__nws_reading	0.78
npt_treaty_text__withdrawal_threshold_reading	0.6
nsl_legal_text__democratic_enclosure_reading	0.92
nsl_legal_text__jurisdictional_capture_reading	0.78
nsl_legal_text__sovereignty_restoration_reading	0.45
nuclear_impossibility_kernel__credibility_paradox_reading	0.65
nuclear_impossibility_kernel__rational_dropout_reading	0.05
nuclear_impossibility_kernel__structural_contraction_reading	0.0
one_country_two_systems_framework__autonomy_primacy_reading	0.2
one_country_two_systems_framework__balanced_coexistence_reading	0.45
one_country_two_systems_framework__sovereignty_primacy_reading	0.85
orthographic_kernel__continuity_reading	0.65
orthographic_kernel__modernization_reading	0.45
orthographic_kernel__rupture_reading	0.95
orthographic_legitimacy_kernel__continuity_reading	0.15
orthographic_legitimacy_kernel__instrumentalist_reading	0.35
orthographic_legitimacy_kernel__modernist_reading	0.85
ost_article_ii_non_appropriation__commons_conservation	0.8
ost_article_ii_non_appropriation__extraction_permissive	0.65
ost_article_ii_non_appropriation__international_regime	0.4
paris_article_4_ndc__equity_reading	0.45
paris_article_4_ndc__sovereigntist_reading	0.15
paris_article_4_ndc__supranational_reading	0.85
performance_legitimacy__livelihood_security_reading	0.3
performance_legitimacy__qualitative_development_reading	0.65
performance_legitimacy__quantitative_growth_reading	0.68
performance_legitimacy__techno_nationalist_reading	0.7
permissive_license_text__commons_coordination_reading	0.1
permissive_license_text__copyleft_counterfactual_reading	0.7
permissive_license_text__corporate_moat_reading	0.65
personhood_boundary__birth_threshold_reading	0.05
personhood_boundary__fitness_contingent_reading	0.85
personhood_boundary__potential_based_reading	0.65
plural_marriage_mandate__endogenous_reinterpretation_reading	0.25
plural_marriage_mandate__exogenous_override_reading	0.85
plural_marriage_mandate__institutional_pragmatism_reading	0.7
preparedness_commitment__competence_reading	0.15
preparedness_commitment__husk_reading	0.6
preparedness_commitment__hybrid_reading	0.45
preparedness_persistence__competence_reading	0.05
preparedness_persistence__husk_reading	0.6
preparedness_persistence__hybrid_reading	0.45
preparedness_retention__competence_reading	0.15
preparedness_retention__husk_reading	0.65
preparedness_retention__hybrid_reading	0.6
preparedness_transmission__competence_reading	0.15
preparedness_transmission__husk_reading	0.3
preparedness_transmission__hybrid_reading	0.4
press_reformation_causality__co_constitution	0.45
press_reformation_causality__technological_determinism	0.05
press_reformation_causation__technological_determinism	0.05
price_formation_kernel__financialization_reading	0.85
price_formation_kernel__georgist_reading	0.65
price_formation_kernel__institutional_reading	0.68
price_formation_kernel__naturalist_reading	0.0
provincial_sovereignty_boundary__compact_federalism	0.45
provincial_sovereignty_boundary__constitutional_subordination	0.3
provincial_sovereignty_boundary__resource_sovereignty_primacy	0.65
public_health_mandate_authority__bodily_autonomy_primary	0.95
public_health_mandate_authority__proportionality_reading	0.45
public_health_mandate_authority__public_health_primary	0.7
qualified_immunity_doctrine__accountability_void_reading	0.92
qualified_immunity_doctrine__constitutional_fidelity_reading	0.9
quantum_formalism__copenhagen_reading	0.15
quantum_formalism__many_worlds_reading	0.05
quantum_formalism__pilot_wave_reading	0.2
quran_9_5_scope__abrogating_universal	0.9
quran_9_5_scope__contextual_defensive	0.15
quran_9_5_scope__progressive_synthesis	0.1
quran_hadith_substrate__reformist_ijtihad	0.45
quran_hadith_substrate__state_hybrid	0.35
quran_hadith_substrate__traditionalist_taqlid	0.7
quran_ontological_status__created_reading	0.25
quran_ontological_status__state_enforced_creation_reading	0.85
quran_ontological_status__uncreated_reading	0.1
quranic_gender_verses__contextual_egalitarian	0.45
quranic_gender_verses__literal_hierarchical	0.85
quranic_gender_verses__progressive_abrogation	0.95
qwerty_persistence__incumbent_preservation_reading	0.65
qwerty_persistence__lapsed_alternatives_reading	0.15
qwerty_persistence_inevitability__path_dependency_reading	0.05
qwerty_persistence_inevitability__strategic_lock_in_reading	0.68
qwerty_persistence_mechanism__beneficiary_extraction_reading	0.85
qwerty_persistence_mechanism__lock_in_reading	0.3
qwerty_persistence_mechanism__naturalization_reading	0.15
rbio_practice_norm_complex__hegemonic_extraction_reading	0.85
rbio_practice_norm_complex__liberal_institutional_reading	0.45
rbio_practice_norm_complex__sovereignty_maximalist_reading	0.85
reading_acquisition_legitimacy__balanced_literacy_integration	0.4
reading_acquisition_legitimacy__phonics_decoding_primacy	0.4
reading_acquisition_legitimacy__structured_literacy_remediation	0.65
reading_acquisition_mechanism__balanced_literacy_reading	0.45
reading_acquisition_mechanism__phonics_reading	0.4
reading_acquisition_mechanism__whole_language_reading	0.65
reformation_composite__political_realignment_reading	0.85
reformation_composite__technological_mediation_reading	0.05
reformation_composite__theological_fragmentation_reading	0.6
reformation_event_boundary__composite_overdetermination_reading	0.3
reformation_event_boundary__political_swap_reading	0.85
reformation_event_boundary__theological_climb_reading	0.15
refugee_convention_text__procedural_integrity_reading	0.3
refugee_convention_text__restrictive_sovereignty_reading	0.78
remonstrance_authority__crown_reading	0.85
remonstrance_authority__magistrate_reading	0.65
rfc9293_tcp_specification__middlebox_realism_reading	0.65
rfc9293_tcp_specification__optimization_latitude_reading	0.15
rfc9293_tcp_specification__strict_invariance_reading	0.05
rogers_commission_findings__actuarial_risk_acceptance	0.65
rogers_commission_findings__engineering_absolute_threshold	0.1
rogers_commission_findings__management_compliance_narrative	0.4
rome_statute_jurisdiction__hybrid_complementarity_reading	0.45
rome_statute_jurisdiction__sovereigntist_reading	0.3
rome_statute_jurisdiction__universalist_reading	0.65
sacrifice_commandment__archive_maintenance	0.45
sacrifice_commandment__performance_only	0.85
sacrifice_commandment__study_as_performance	0.0
sacrifice_obligation_continuity__archival_preservation	0.0
sacrifice_obligation_continuity__messianic_suspension	0.4
sacrifice_obligation_continuity__performance_only	0.85
sacrifice_obligation_continuity__study_as_performance	0.15
sacrifice_obligation_kernel__messianic_suspension_reading	0.1
sacrifice_obligation_kernel__performance_only_reading	0.95
sacrifice_obligation_kernel__study_as_exercise_reading	0.05
sacrifice_obligation_kernel__symbolic_archive_reading	0.0
salic_prohibition__cognatic_reversion_reading	0.4
salic_prohibition__immutable_mandate_reading	0.85
salic_prohibition__sovereign_override_reading	0.6
script_as_identity__kemalist_rupture_reading	0.65
script_as_identity__ottoman_continuity_reading	0.6
script_as_identity__phonetic_instrumentalism_reading	0.15
secession_legitimacy_boundary__grievance_threshold_reading	0.6
secession_legitimacy_boundary__popular_sovereignty_reading	0.6
secession_legitimacy_boundary__treaty_primacy_reading	0.65
second_amendment_arms_right__civic_republican_reading	0.35
second_amendment_arms_right__collective_right_reading	0.15
second_amendment_arms_right__individual_right_reading	0.65
second_amendment_boundary__individual_right_reading	0.65
second_amendment_boundary__insurrectionist_reading	0.65
second_amendment_boundary__militia_conditioned_reading	0.3
second_amendment_scope__civic_right_reading	0.45
second_amendment_scope__collective_right_reading	0.15
second_amendment_scope__individual_right_reading	0.65
second_amendment_text__collective_security_reading	0.45
second_amendment_text__individual_right_reading	0.65
second_amendment_text__originalist_civic_virtue_reading	0.1
separation_of_powers_text__formalist_reading	0.85
separation_of_powers_text__functionalist_reading	0.25
separation_of_powers_text__unitary_executive_reading	0.65
sex_gender_category__biology_reading	0.65
sex_gender_category__hybrid_reading	0.65
shinbutsu_coexistence_commitment__domain_partition_reading	0.2
shinbutsu_coexistence_commitment__incoherent_bundle_reading	0.6
shinbutsu_coexistence_commitment__syncretic_fusion_reading	0.2
shinbutsu_ontological_commitment__partition_reading	0.1
shinbutsu_ontological_commitment__syncretic_reading	0.65
shinbutsu_ontological_substrate__domain_partition_reading	0.15
shinbutsu_ontological_substrate__incoherent_bundle_reading	0.85
shinbutsu_ontological_substrate__syncretic_fusion_reading	0.3
simultaneous_veneration__domain_partition_reading	0.05
simultaneous_veneration__ontological_fusion_reading	0.85
simultaneous_veneration__pragmatic_incoherence_reading	0.7
software_control_legitimacy__commons_reading	0.3
software_control_legitimacy__freedom_imperative_reading	0.9
software_control_legitimacy__pragmatic_openness_reading	0.15
software_control_legitimacy__property_rights_reading	0.45
software_source_status__freedom_imperative_reading	0.9
software_source_status__pragmatic_development_reading	0.2
software_source_status__property_rights_reading	0.65
software_source_status__utilitarian_hybrid_reading	0.3
sovereign_legitimacy__constitutional_hybrid_reading	0.35
sovereign_legitimacy__monarchical_reading	0.85
sovereign_legitimacy__republican_reading	0.45
speech_harm_boundary__absolutist_reading	0.85
speech_harm_boundary__dignity_reading	0.85
speech_harm_boundary__harm_balancing_reading	0.45
speech_protection_boundary__absolutist_reading	0.65
speech_protection_boundary__balancing_reading	0.45
speech_protection_boundary__harm_limited_reading	0.65
speech_protection_kernel__democratic_participation_reading	0.25
speech_protection_kernel__dignity_reading	0.45
speech_protection_kernel__harm_threshold_reading	0.65
speech_protection_kernel__marketplace_reading	0.3
state_commitment_installation_mechanism__endogenous_climb_reading	0.3
state_commitment_installation_mechanism__exogenous_imposition_reading	0.65
state_commitment_installation_mechanism__hybrid_cascade_reading	0.45
state_execution_authority__abolition_reading	0.95
state_execution_authority__deterrence_reading	0.45
state_execution_authority__retributive_reading	0.85
state_killing_authority__categorical_abolition	0.05
state_killing_authority__deterrence_instrument	0.65
state_killing_authority__retributive_desert	0.85
state_killing_legitimacy__deterrence_reading	0.6
state_killing_legitimacy__retributive_reading	0.85
statute_of_anne_ip_foundation__conceptual_emergence_reading	0.15
statute_of_anne_ip_foundation__institutional_reallocation_reading	0.6
statutory_debt_ceiling__constitutional_nullity_reading	0.05
statutory_debt_ceiling__extraction_snare_reading	0.85
stone_land_use_rule__behavioral_competence	0.15
stone_land_use_rule__commemorative_husk	0.85
structural_adjustment_conditionalities__creditor_coordination_reading	0.25
structural_adjustment_conditionalities__debtor_extraction_reading	0.92
structural_adjustment_conditionalities__hybrid_selectivity_reading	0.7
substance_control_authority__harm_reduction_reading	0.45
substance_control_authority__legalization_reading	0.3
substance_control_authority__prohibition_reading	0.78
substance_control_kernel__harm_reduction_reading	0.45
substance_control_kernel__legalization_reading	0.3
substance_control_kernel__prohibition_reading	0.85
substance_control_legitimacy__harm_reduction_reading	0.45
substance_control_legitimacy__legalization_reading	0.3
substance_control_legitimacy__prohibition_reading	0.85
supermajority_threshold__adaptive_gradient_reading	0.4
supermajority_threshold__consensus_safeguard_reading	0.15
supermajority_threshold__minoritarian_veto_reading	0.85
takings_clause_boundary__categorical_takings_reading	0.45
takings_clause_boundary__physical_appropriation_reading	0.4
takings_clause_boundary__regulatory_takings_reading	0.65
tcp_ip_interpretation__neutrality_reading	0.3
tcp_ip_interpretation__prioritization_reading	0.65
tcp_ip_interpretation__zero_rating_reading	0.65
technology_legitimacy_kernel__precautionary_reading	0.6
technology_legitimacy_kernel__reliability_primacy_reading	0.6
technology_legitimacy_kernel__velocity_primacy_reading	0.65
technology_reformation_causality__beneficiary_agency_reading	0.65
technology_reformation_causality__co_constitution_reading	0.25
technology_reformation_causality__technological_determinism_reading	0.05
temple_sacrifice_commitment__hybrid_preparatory	0.45
temple_sacrifice_commitment__performance_only	0.05
temple_sacrifice_commitment__study_as_exercise	0.0
temple_sacrifice_commitment__symbolic_transformation	0.65
temple_sacrifice_obligation__messianic_suspension	0.05
temple_sacrifice_obligation__study_as_archiving	0.65
temple_sacrifice_obligation__study_as_occupation	0.1
tenure_contract__academic_freedom_reading	0.2
tenure_contract__demographic_reproduction_reading	0.78
tenure_contract__institutional_extraction_reading	0.85
territorial_legitimacy__indigenous_continuity_reading	0.95
territorial_legitimacy__partition_reading	0.6
territorial_legitimacy__security_necessity_reading	0.85
territorial_legitimacy_dual__palestinian_autochthony_reading	0.85
territorial_legitimacy_dual__two_state_coexistence_reading	0.4
territorial_legitimacy_dual__zionist_refuge_reading	0.6
territorial_sovereignty_legitimacy__covenant_continuity_reading	0.65
territorial_sovereignty_legitimacy__existential_matrix_reading	0.9
territorial_sovereignty_legitimacy__self_determination_reading	0.85
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	0.65
tordesillas_demarcation_kernel__spanish_conquest_legitimation	0.9
total_war_possibility_space__deterrence_equilibrium_reading	0.6
total_war_possibility_space__nuclear_taboo_reading	0.2
total_war_possibility_space__space_contraction_reading	0.05
total_war_reachability_boundary__contingent_reachability_reading	0.4
total_war_reachability_boundary__contraction_reading	0.0
total_war_reachability_boundary__dropping_reading	0.3
total_war_winnability_post1945__normative_reading_drop	0.15
total_war_winnability_post1945__strategic_culture_drift	0.2
total_war_winnability_post1945__structural_contraction_reading	0.0
transition_causality__contingent_choice_reading	0.6
transition_causality__hybrid_trigger_reading	0.65
transition_causality__overdetermined_collapse_reading	0.1
treaty_authority_cession__crown_cession_reading	0.85
treaty_authority_cession__rangatiratanga_retention_reading	0.35
treaty_authority_cession__retrospective_snare_exposure	0.95
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	0.65
trips_agreement_interpretive_kernel__public_health_flexibility_reading	0.3
trips_agreement_interpretive_kernel__strong_exclusivity_reading	0.75
tsunami_stone_commitment__behavioral_competence_reading	0.05
tsunami_stone_commitment__catastrophe_validation_axis	0.05
tsunami_stone_commitment__commemorative_husk_reading	0.85
turkish_graphemic_substrate__gradual_transition_reading	0.4
turkish_graphemic_substrate__ottoman_continuity_reading	0.6
turkish_graphemic_substrate__secular_nationalist_reading	0.85
udhr_article_3__positive_entitlement_reading	0.85
udhr_article_3__procedural_hybrid_reading	0.35
udhr_authority__aspirational_sovereignty_reading	0.15
udhr_authority__binding_universalism_reading	0.75
udhr_authority__customary_emergence_reading	0.45
unclos_maritime_sovereignty__expansive_construction_reading	0.85
unclos_maritime_sovereignty__hybrid_effective_control_reading	0.6
unclos_maritime_sovereignty__strict_geographic_reading	0.2
unclos_sovereignty_boundary__historical_rights_reading	0.65
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	0.65
unclos_sovereignty_boundary__strict_eez_reading	0.65
unconditional_income_support__dependency_trap_reading	0.85
unconditional_income_support__freedom_floor_reading	0.25
unconditional_income_support__universality_paradox_reading	0.35
unsc_242_withdrawal_clause__interpretive_authority_structure	0.85
unsc_242_withdrawal_clause__maximal_withdrawal_reading	0.85
unsc_242_withdrawal_clause__partial_withdrawal_reading	0.55
us_constitution_1787__living_reading	0.45
us_constitution_1787__originalist_reading	0.6
us_constitution_1787__positivist_reading	0.35
us_constitution_interpretive__living_constitution_reading	0.45
us_constitution_interpretive__originalist_reading	0.6
us_constitution_interpretive__popular_constitutionalism_reading	0.4
us_constitution_meaning__living_constitutionalist_reading	0.4
us_constitution_meaning__originalist_reading	0.65
us_constitution_meaning__positivist_reading	0.65
us_constitution_text__living_constitutionalist_reading	0.3
us_constitution_text__originalist_reading	0.65
us_constitution_text__positivist_reading	0.3
usul_al_fiqh_method__hanafi_reading	0.6
usul_al_fiqh_method__hanbali_reading	0.65
usul_al_fiqh_method__maliki_reading	0.3
usul_al_fiqh_method__shafii_reading	0.65
vaccine_mandate_balance__bodily_autonomy_primary	0.85
vaccine_mandate_balance__proportionality_reading	0.4
vaccine_mandate_balance__public_health_primary	0.7
vaccine_mandate_legitimacy__bodily_autonomy_primacy_reading	0.85
vaccine_mandate_legitimacy__public_health_primacy_reading	0.65
vaccine_mandate_legitimacy__risk_stratification_reading	0.6
valuation_legitimacy__dcf_fundamentalist	0.85
valuation_legitimacy__governance_skeptic	0.85
valuation_legitimacy__musk_cult_believer	0.65
valuation_legitimacy__real_options_technologist	0.15
vatican_ii_authority__composite_overdetermination_reading	0.6
vatican_ii_authority__continuity_reading	0.15
vatican_ii_authority__rupture_reading	0.85
vatican_ii_doctrinal_authority__composite_overdetermination_reading	0.45
vatican_ii_doctrinal_authority__continuity_reading	0.25
vatican_ii_doctrinal_authority__rupture_progressive_reading	0.65
vatican_ii_doctrinal_authority__rupture_traditionalist_reading	0.85
vatican_ii_magisterial_authority__composite_overdetermination_reading	0.65
vatican_ii_magisterial_authority__continuity_reading	0.3
vatican_ii_magisterial_authority__rupture_reading	0.65
vedic_corpus_social_prescription__orthodox_varna_reading	0.85
vedic_corpus_social_prescription__reformist_spiritual_reading	0.1
vedic_dharmic_corpus__bhakti_devotional_reading	0.4
vedic_dharmic_corpus__hereditary_monopoly_reading	0.68
vedic_dharmic_corpus__reformist_egalitarian_reading	0.45
versailles_reparations_clauses__limited_responsibility_reading	0.45
versailles_reparations_clauses__punitive_liability_reading	0.85
versailles_reparations_clauses__repudiation_reading	0.95
waitangi_sovereignty_allocation__crown_sovereignty_reading	0.85
waitangi_sovereignty_allocation__partnership_reading	0.45
waitangi_sovereignty_allocation__rangatiratanga_reading	0.6
war_powers_allocation__congressional_primacy_reading	0.6
war_powers_allocation__functional_accommodation_reading	0.65
war_powers_allocation__inherent_executive_reading	0.65
war_winnability_post_1945__countervailing_thinkable	0.65
war_winnability_post_1945__deterrence_unthinkable	0.15
war_winnability_post_1945__rhetorical_contraction	0.6
westphalia_sovereignty__absolute_non_intervention	0.6
westphalia_sovereignty__conditional_responsibility	0.65
westphalia_sovereignty__graded_sovereignty	0.65
westphalian_sovereignty__absolute_sovereignty	0.55
westphalian_sovereignty__conditional_sovereignty	0.4
westphalian_sovereignty__graduated_sovereignty	0.65
woman_category__gender_identity_reading	0.65
woman_category__intersex_accommodation_reading	0.15
woman_category__sex_biology_reading	0.6
woman_female_category__gender_identity_reading	0.65
woman_female_category__hybrid_contextual_reading	0.45
woman_female_category__sex_biology_reading	0.6
wto_dsb_authority__advisory_coordination_reading	0.2
wto_dsb_authority__binding_referee_reading	0.65
wto_dsb_authority__judicial_activism_reading	0.7
wto_treaty_framework__developmental_reading	0.3
wto_treaty_framework__market_access_reading	0.78
zero_as_number_entry__contingent_thinkability_reading	0.85
zero_as_number_entry__hybrid_scaffolding_reading	0.4
zero_as_number_entry__universal_discovery_reading	0.01
zero_mathematical_status__number_reading	0.05
zionist_legitimacy_basis__religious_restoration_reading	0.85
zionist_legitimacy_basis__settler_colonial_reading	0.9
