constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
floating_wall_2026,5,0.58,0.79456,false_ci_rope,0.492455,True,0.005318,False,0.492455,True,institutional,tangled_rope,tangled_rope
fmeca_procedures_1980,6,0.52,0.712364,false_ci_rope,0.427029,True,0.001067,False,0.275500,True,institutional,tangled_rope,tangled_rope
fmt_oncology_realignment_2026,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fnl_shadow_probe,0,0.52,0.712364,false_natural_law,0.675257,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fossil_fuel_lock_in,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
four_color_theorem_topological_bound,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
fptp_electoral_system,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fragile_middle_layer_collapse,0,0.58,0.79456,false_natural_law,0.932802,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
framing_effect,0,0.52,0.712364,false_natural_law,0.692518,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
france_2027_presidential_election,5,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189135,True,institutional,tangled_rope,tangled_rope
france_cordon_sanitaire_2026,0,0.22,0.301385,false_natural_law,0.982364,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
franchisee_corporate_squeeze,5,0.58,0.79456,false_ci_rope,0.452466,True,0.005266,False,0.452466,True,institutional,tangled_rope,tangled_rope
frankenstein_creation_hubris,3,0.58,0.487853,false_ci_rope,0.978533,True,0.836158,True,0.978533,True,institutional,snare,tangled_rope
fraser_river_salmon_regulation,5,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
french_ag_land_concentration,5,0.58,0.79456,false_ci_rope,0.975951,True,0.000452,False,0.969441,True,institutional,snare,snare
french_local_elections_march_2026,0,0.28,0.383581,false_ci_rope,0.902019,False,0.009115,False,0.013124,False,moderate,tangled_rope,tangled_rope
frontex_pushback_coordination,5,0.68,0.931553,false_ci_rope,0.302639,True,0.008870,False,0.484078,True,moderate,tangled_rope,tangled_rope
fundamental_material_limits_nbre,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
fundamental_theorem_of_algebra,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
fundamental_theorem_of_calculus,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
fungal_shift_grassland_loss,0,0.38,0.520574,false_natural_law,0.757076,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
future_dsm_integration_2026,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
g7_debt_trap,3,0.68,0.931553,false_ci_rope,0.488952,True,0.010395,False,0.508862,True,institutional,tangled_rope,snare
gale_shapley,3,0.38,0.520574,false_ci_rope,0.804526,True,0.000126,False,0.016810,False,institutional,tangled_rope,tangled_rope
gale_shapley_variants,0,0.22,0.301385,false_ci_rope,0.034115,False,0.001376,False,0.016883,False,moderate,rope,rope
galois_theory,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
galois_theory_symmetry,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
gamblers_ruin_stochastic_extinction,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
gauss_bonnet_topology,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
gaza_aid_permit_revocation,5,0.68,0.931553,false_ci_rope,0.433041,True,0.010237,False,0.433041,True,institutional,tangled_rope,tangled_rope
gaza_border_control_rafah,3,0.68,0.931553,constructed_high_extraction,0.892198,True,0.000751,False,0.899541,True,powerless,snare,snare
gbff_funding_mechanism,3,0.52,0.712364,false_ci_rope,0.283049,True,0.000106,False,0.020321,False,institutional,tangled_rope,tangled_rope
gemini_scientific_advancement,0,0.52,0.712364,false_natural_law,0.738609,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
genai_mil_platform,0,0.58,0.79456,false_natural_law,0.738068,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gender_performance_cost,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
generational_replacement_inertia,3,0.38,0.520574,false_ci_rope,0.235868,True,0.000360,False,0.010846,False,institutional,tangled_rope,tangled_rope
genetic_algorithms_evolution,0,0.28,0.383581,false_natural_law,0.983338,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
genetic_predisposition,0,0.58,0.79456,false_natural_law,0.983740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
genetic_predisposition_mania,0,0.38,0.520574,false_natural_law,0.227609,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
genie_ip_constraint,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
geocentric_cosmology,4,0.08,0.110402,false_ci_rope,0.037122,False,0.000070,False,0.000360,False,moderate,mountain,mountain
geophysics_superionic_core,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
geopolitical_insularity_2026,0,0.58,0.79456,false_natural_law,0.393065,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
german_board_gender_quota,3,0.35,0.479476,false_ci_rope,0.043314,False,0.001212,False,0.035219,False,moderate,tangled_rope,tangled_rope
germany_tennet_takeover,0,0.38,0.520574,false_natural_law,0.721079,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
germline_regulation_threshold_2026,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ghost_fishing_gear,6,0.58,0.79456,false_ci_rope,0.500082,True,0.005319,False,0.500082,True,institutional,snare,tangled_rope
gig_economy_algorithmic_managment,5,0.58,0.79456,false_ci_rope,0.951120,True,0.000391,False,0.967643,True,powerless,snare,snare
gilgamesh_mortality_limit,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
gita_kurukshetra,0,0.38,0.520574,false_natural_law,0.527996,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
glen_canyon_water_allocation,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_digital_divide,0,0.58,0.79456,false_natural_law,0.771735,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_economic_anxiety_2026,5,0.58,0.79456,false_ci_rope,0.978060,True,0.000461,False,0.978059,True,institutional,snare,snare
global_food_market_fragility,0,0.58,0.79456,false_natural_law,0.494584,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_hoarding_scaling_laws,0,0.68,0.931553,false_natural_law,0.772123,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_protocol_entrenchment,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_stimulus_spree,6,0.58,0.79456,false_ci_rope,0.449876,True,0.005260,False,0.449876,True,institutional,tangled_rope,tangled_rope
global_trade_externalities_neobiota,0,0.58,0.79456,false_natural_law,0.738818,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
global_water_bankruptcy,0,0.68,0.931553,false_natural_law,0.972263,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
glp1_payload_efficiency_pivot,3,0.38,0.520574,false_ci_rope,0.987569,True,0.002637,False,0.056565,True,moderate,tangled_rope,tangled_rope
goal_boundary_poisoning,6,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
godels_incompleteness_theorems,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
gold_fomo_cycle,0,0.58,0.79456,false_natural_law,0.966668,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gold_piton_2026,0,0.22,0.301385,coupling_invariant_rope,0.333468,False,0.000000,False,0.000000,False,,rope,rope
goldbach_conjecture,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
golden_handcuffs,5,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189295,True,institutional,tangled_rope,tangled_rope
goodharts_law,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
goodsteins_theorem,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
google_ai_search_overview,0,0.58,0.79456,false_natural_law,0.736227,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
google_universal_commerce_protocol,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
governance_latency_gap,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
governance_overfitting,0,0.52,0.712364,false_natural_law,0.295242,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gpt5_codex_dev_cycle,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gpt_store_marketplace,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gradient_descent_optimization,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
graph_coloring_complexity,0,0.32,0.438378,false_natural_law,0.751079,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gravitational_lensing_cosmic_dawn,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
great_mongolian_road_economic_dependency,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
greenland_defence_pact_2026,6,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189295,True,institutional,tangled_rope,tangled_rope
greenland_seizure_trade_war,0,0.58,0.79456,false_natural_law,0.738615,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
greshams_law,0,0.38,0.520574,false_natural_law,0.810577,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
grete_samsa_transition,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
grievance_stack_overflow,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gs1_gln_identification,3,0.38,0.520574,false_ci_rope,0.163919,True,0.000123,False,0.002962,False,moderate,tangled_rope,tangled_rope
gs1_standardized_identification,3,0.38,0.520574,false_ci_rope,0.843621,True,0.000164,False,0.018553,False,institutional,tangled_rope,tangled_rope
guano_wealth_extraction,0,0.68,0.931553,false_natural_law,0.881480,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
guinea_junta_legitimization_2024,0,0.72,0.98635,false_natural_law,0.126567,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
guinea_worm_eradication,0,0.12,0.164392,coupling_invariant_rope,0.181673,False,0.000000,False,0.000000,False,,rope,rope
guthrie_kidnapping_2026,5,0.68,0.931553,constructed_high_extraction,0.995890,True,0.001252,False,0.995890,True,institutional,snare,snare
hagia_sophia_status,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
halting_problem_undecidability,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
hamiltonian_path_complexity,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
hammurabi,0,0.68,0.931553,false_natural_law,0.437356,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hanlons_razor,0,0.52,0.712364,false_natural_law,0.692518,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
happiness_of_others,0,0.58,0.79456,false_natural_law,0.768357,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
harlequin_historical_line_discontinuation,5,0.58,0.79456,false_ci_rope,0.965083,True,0.000724,False,0.965083,True,institutional,snare,snare
harm_principle_liberty,5,0.52,0.712364,false_ci_rope,0.323712,True,0.000444,False,0.091066,True,institutional,tangled_rope,tangled_rope
harry_potter_liberalism,0,0.52,0.712364,false_natural_law,0.712446,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hasbro_licensing_restriction,5,0.58,0.79456,false_ci_rope,0.336091,True,0.004731,False,0.336091,True,institutional,tangled_rope,tangled_rope
hawthorne_effect,0,0.52,0.712364,false_natural_law,0.295242,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hd101584_stellar_evolution,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
hedonic_adaptation_baseline,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
hegemonic_entropy_2026,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
heglig_oil_field_control,5,0.68,0.931553,false_ci_rope,0.434103,True,0.010241,False,0.434103,True,institutional,tangled_rope,tangled_rope
heine_borel_theorem,0,0.06,0.082801,natural_law,0.060363,False,0.000000,False,0.000000,False,,mountain,mountain
heisenberg_uncertainty,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
help_to_buy_uk,5,0.52,0.712364,false_ci_rope,0.427120,True,0.001069,False,0.277525,True,powerless,tangled_rope,tangled_rope
helsinki_bus_theory,0,0.52,0.712364,false_natural_law,0.982426,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hershey_salt_strategy,5,0.52,0.712364,false_ci_rope,0.954758,True,0.000234,False,0.954758,True,institutional,snare,snare
heuristic_optimization,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hhs_fetal_tissue_research_ban_2019,0,0.58,0.79456,false_natural_law,0.765745,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hicbc_uk,5,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
hidden_interdependency_risk,5,0.58,0.79456,false_ci_rope,0.454461,True,0.005271,False,0.454761,True,institutional,tangled_rope,tangled_rope
hilberts_hotel,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
hilberts_hotel_infinity,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
hiv_prep_prevention_2026,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hk_nsl_civic_party_disbandment,0,0.72,0.98635,false_natural_law,0.289924,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hoa_covenants,5,0.52,0.712364,false_ci_rope,0.427029,True,0.001067,False,0.275500,True,institutional,tangled_rope,tangled_rope
hollow_state_syndrome,0,0.58,0.79456,false_natural_law,0.720426,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hollywood_four_quadrant_model,5,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189294,True,institutional,tangled_rope,tangled_rope
hominin_evolutionary_bottleneck,0,0.38,0.520574,false_natural_law,0.222893,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
horizon_liability_contract,0,0.78,1.068546,false_ci_rope,0.711975,False,0.005509,False,0.976751,False,institutional,tangled_rope,tangled_rope
hu_2026_electoral_parity,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
huang_expectation_resilience_2026,5,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
hub_short_form_tv_market_fragmentation,0,0.52,0.712364,false_natural_law,0.379768,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
humanities_phd_funding_model,5,0.58,0.79456,false_ci_rope,0.492455,True,0.005318,False,0.492455,True,institutional,tangled_rope,tangled_rope
hydra_game,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
hypercompression_of_time_horizons,0,0.58,0.79456,false_natural_law,0.765745,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hypernormie_equilibrium,6,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
ibm_shield_2026,0,0.58,0.79456,false_natural_law,0.770347,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ibm_shield_contract_2026,0,0.58,0.79456,false_natural_law,0.738615,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ice_memory_archive,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ice_raids_minnesota_2026,0,0.68,0.931553,false_natural_law,0.304587,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ice_safe_departure,5,0.58,0.79456,false_ci_rope,0.451885,True,0.005265,False,0.451885,True,institutional,tangled_rope,tangled_rope
identity_stack_incompatibility,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
idf_knock_on_roof_policy,5,0.58,0.79456,false_ci_rope,0.951120,True,0.000391,False,0.967643,True,powerless,snare,snare
incentive_surface_warping,0,0.52,0.712364,false_natural_law,0.295242,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
incumbent_steel_production,5,0.58,0.79456,false_ci_rope,0.978533,True,0.000452,False,0.978533,True,institutional,snare,snare
independent_criticism_patronage,0,0.38,0.520574,false_natural_law,0.815681,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
indexical_relativity_core,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
india_france_horizon_2047,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
india_nuclear_liability_act_2010,0,0.52,0.712364,false_natural_law,0.696842,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
india_semi_mission,0,0.52,0.712364,false_natural_law,0.373536,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
indian_ai_licensing_regime,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
indian_import_tariffs_eu,5,0.58,0.79456,false_ci_rope,0.500082,True,0.005319,False,0.500082,True,institutional,snare,tangled_rope
individual_revolution_autonomy,0,0.58,0.79456,false_natural_law,0.737517,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
individual_vs_systemic_causation,0,0.58,0.79456,false_natural_law,0.625602,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
indo_german_defense_pact,3,0.52,0.712364,false_ci_rope,0.094060,True,0.000106,False,0.020374,False,institutional,tangled_rope,tangled_rope
indo_russian_submarine_lease_2025,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
indonesia_penal_code_2023,0,0.62,0.849357,false_natural_law,0.542137,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
inference_cost_scaling_law,5,0.58,0.79456,false_ci_rope,0.978404,True,0.000454,False,0.978404,True,institutional,snare,snare
information_foraging_theory,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
informational_time_2026,0,0.38,0.520574,false_natural_law,0.721079,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
infrastructure_interoperability_decay,6,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
inner_model_theory_constraints,4,0.12,0.165603,false_ci_rope,0.064997,True,0.000041,False,0.000527,False,moderate,mountain,mountain
inner_models,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
innovators_dilemma,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
institutional_inertia_lock,6,0.52,0.712364,false_ci_rope,0.400230,True,0.000810,False,0.185317,True,institutional,tangled_rope,tangled_rope
institutional_memory_loss,5,0.58,0.79456,false_ci_rope,0.257367,True,0.003083,False,0.177195,True,powerless,tangled_rope,tangled_rope
institutional_mutation_domestication,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
institutional_mutation_without_selection,0,0.58,0.79456,false_natural_law,0.982290,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
institutional_trust_decay,5,0.58,0.79456,false_ci_rope,0.899266,True,0.000076,False,0.993958,True,powerless,snare,snare
insult_wisdom_training,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
integrated_digital_governance_stack,5,0.78,1.068546,false_ci_rope,0.542788,True,0.005636,False,0.794116,True,moderate,tangled_rope,tangled_rope
interaction_explosion,6,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189295,True,institutional,tangled_rope,tangled_rope
interface_contract_breakdown,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
intermediate_value_theorem,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
international_seabed_mining_regime,0,0.58,0.79456,false_natural_law,0.424481,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
internet_archive_preservation,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
internet_evolution_lifecycle,0,0.52,0.560112,false_natural_law,0.301578,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
interpretive_frame_fragmentation,6,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
intertemporal_responsibility_gap,0,0.68,0.931553,false_natural_law,0.978406,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
inverse_spin_valve_signature,0,0.38,0.520574,false_natural_law,0.755241,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
invisible_infrastructure_dependency,0,0.62,0.849357,false_natural_law,0.686655,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
iran_guardian_council_vetting,0,0.68,0.931553,false_natural_law,0.303891,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
iran_hijab_law,0,0.68,0.931553,false_natural_law,0.303891,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
iran_mandatrophic_collapse,0,0.68,0.931553,false_natural_law,0.490019,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
iran_nin_repression,5,0.68,0.931553,false_ci_rope,0.114931,True,0.004299,False,0.520763,True,moderate,tangled_rope,tangled_rope
iran_nuclear_deal_informal_2023,5,0.58,0.79456,false_ci_rope,0.429861,True,0.005239,False,0.429861,True,institutional,tangled_rope,tangled_rope
iran_war_room_2026,0,0.68,0.931553,false_natural_law,0.972376,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
iron_law_of_oligarchy,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
irreversible_policy_commitment,5,0.58,0.79456,false_ci_rope,0.451885,True,0.005265,False,0.451885,True,institutional,tangled_rope,tangled_rope
isa_education_scaffold,0,0.38,0.520574,false_natural_law,0.815681,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
israel_egypt_gas_deal,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
israel_electoral_threshold,0,0.52,0.712364,false_natural_law,0.790667,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
israel_gaza_ceasefire_violation,0,0.68,0.931553,false_natural_law,0.303891,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
israel_norwegian_law,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
israel_override_clause,5,0.58,0.79456,false_ci_rope,0.455681,True,0.005273,False,0.455681,True,institutional,tangled_rope,tangled_rope
israel_surplus_vote_agreements,0,0.38,0.520574,false_natural_law,0.600955,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
israeli_settlement_policy_authority_restriction,3,0.68,0.931553,false_ci_rope,0.490870,True,0.010395,False,0.490870,True,institutional,tangled_rope,snare
iss_ped_ban,0,0.38,0.520574,false_natural_law,0.222893,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
iterated_function_systems,0,0.35,0.479476,false_natural_law,0.699674,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
japanese_energy_scaffold_2025,3,0.38,0.520574,false_ci_rope,0.615179,True,0.000049,False,0.013498,False,institutional,tangled_rope,tangled_rope
jevons_paradox,3,0.38,0.520574,false_ci_rope,0.768975,True,0.000102,False,0.015673,False,institutional,tangled_rope,tangled_rope
job_hunt_volume_system_2026,5,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
jordan_microfinance,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
jp_eez_enforcement,6,0.58,0.79456,false_ci_rope,0.500082,True,0.005319,False,0.500082,True,institutional,snare,tangled_rope
jp_nativist_politics,5,0.58,0.79456,false_ci_rope,0.952403,True,0.000457,False,0.969548,True,powerless,snare,snare
jupiter_composition_knowledge_gap,0,0.38,0.520574,false_natural_law,0.227609,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
juvenile_underclass_2026,0,0.58,0.79456,false_natural_law,0.609474,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
kardashev_scale_progress_narrative,0,0.52,0.712364,false_ci_rope,0.093837,False,0.000106,False,0.020273,False,moderate,tangled_rope,tangled_rope
keltner_relationship_evaluation,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
khantivadin_radical_patience,3,0.78,1.068546,constructed_high_extraction,0.872230,True,0.006016,False,0.966291,True,moderate,tangled_rope,tangled_rope
kidney_exchange_market,0,0.28,0.383581,false_ci_rope,0.065038,False,0.144649,False,0.412339,False,powerless,rope,rope
kim_jong_un_succession,5,0.68,0.931553,false_ci_rope,0.959200,True,0.001823,False,0.959200,True,institutional,snare,snare
kirby_paris_theorem,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
kjv_great_awakening,3,0.38,0.520574,false_ci_rope,0.039173,False,0.000049,False,0.001628,False,moderate,tangled_rope,tangled_rope
kjv_linguistic_residue,0,0.38,0.520574,false_natural_law,0.528744,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
kjv_puritan_new_world_exit,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
kjv_textual_authority,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
kleene_recursion_theorem,0,0.08,0.110402,natural_law,0.049928,False,0.000000,False,0.000000,False,,mountain,mountain
knowledge_action_gap,6,0.52,0.712364,false_ci_rope,0.427029,True,0.001067,False,0.275500,True,institutional,tangled_rope,tangled_rope
