id	eps	supp	tr	chi	mt	ft
digital_money_origin__infrastructure_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
digital_money_origin__peer_to_peer_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
dignified_death__autonomy_primary	0.52	0.68	0.55	0.7123639542788058	snare	snare
dignified_death__relational_autonomy	0.38	0.42	0.55	0.5205736588960505	unknown	unknown
dignified_death__sanctity_primary	0.58	0.68	0.55	0.7945597951571295	snare	snare
disability_identity_politics	0.52	0.68	0.58	0.7123639542788058	snare	snare
disney_openai_ip_exclusivity	0.58	0.68	0.55	0.7945597951571295	snare	snare
distributed_system_coherence	0.38	0.52	0.65	0.5205736588960505	tangled_rope	tangled_rope
divine_legitimacy_substrate__amun_polytheistic_reading	0.48	0.52	0.58	0.6575667270265899	tangled_rope	tangled_rope
divine_legitimacy_substrate__atenist_monotheistic_reading	0.68	0.75	0.58	0.9315528632876693	snare	snare
divine_legitimacy_substrate__enforcement_collapse_mechanism	0.58	0.65	0.68	0.7945597951571295	snare	snare
divine_legitimacy_substrate__folk_syncretistic_reading	0.35	0.32	0.55	0.47947573845688846	unknown	unknown
divine_marriage_command__coercion_visibility_reading	0.58	0.68	0.64	0.7945597951571295	snare	snare
divine_marriage_command__continuationist_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
divine_marriage_command__substitutionist_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
dldr_information_policy	0.58	0.48	0.65	0.7945597951571295	tangled_rope	tangled_rope
dollar_gold_convertibility__policy_flexible_reading	0.52	0.48	0.58	0.7123639542788058	tangled_rope	rope
dollar_gold_convertibility__strict_convertibility_reading	0.68	0.72	0.38	0.9315528632876693	snare	snare
dollar_gold_convertibility__triffin_structural_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
doomsday_clock_metric__hybrid_legitimacy_reading	0.52	0.48	0.65	0.7123639542788058	tangled_rope	tangled_rope
doomsday_clock_metric__objective_index_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
doomsday_clock_metric__performative_tool_reading	0.58	0.62	0.81	0.7945597951571295	snare	snare
dsm_taxonomy_kernel__biomedical_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
dsm_taxonomy_kernel__critical_psychiatry_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
dsm_taxonomy_kernel__neurodiversity_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
dueling_disappearance_mechanism__institutional_displacement_reading	0.12	0.08	0.35	0.16439168175664748	scaffold	rope
dueling_disappearance_mechanism__overdetermined_composite_reading	0.52	0.68	0.55	0.7123639542788058	snare	snare
ecb_mandate_article_127__climate_incorporation	0.52	0.58	0.65	0.7123639542788058	tangled_rope	rope
ecb_mandate_article_127__expansive_secondary_objectives	0.52	0.48	0.62	0.7123639542788058	tangled_rope	tangled_rope
ecb_mandate_article_127__orthodox_price_stability	0.58	0.68	0.55	0.7945597951571295	snare	snare
ecclesiastical_extraction_collapse	0.58	0.72	0.68	0.7945597951571295	snare	snare
ecumenical_boundary_shift	0.52	0.48	0.65	0.7123639542788058	tangled_rope	rope
eidas_digital_identity	0.52	0.45	0.58	0.7123639542788058	tangled_rope	rope
electronic_money_emergence__became_thinkable_reading	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
electronic_money_emergence__first_held_reading	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
electronic_money_emergence__m4_m5_collapse_reading	0.58	0.65	0.78	0.7945597951571295	snare	snare
elite_identity_capture_2026	0.58	0.62	0.68	0.7945597951571295	snare	snare
emergency_response_reach	0.58	0.65	0.38	0.7945597951571295	snare	snare
emerging_market_debt_trap	0.58	0.72	0.55	0.7945597951571295	snare	snare
emotional_labor_extraction	0.62	0.68	0.55	0.8493570224093454	snare	snare
end_of_life_authority__autonomy_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
end_of_life_authority__sanctity_reading	0.58	0.62	0.45	0.7945597951571295	snare	snare
end_of_life_decision_authority__autonomy_reading	0.58	0.68	0.35	0.7945597951571295	snare	snare
end_of_life_decision_authority__sanctity_reading	0.58	0.68	0.44	0.7945597951571295	snare	snare
end_of_life_decision_authority__vulnerability_protection_reading	0.58	0.52	0.61	0.7945597951571295	tangled_rope	tangled_rope
enforcement_asymmetry_axis	0.58	0.68	0.61	0.7945597951571295	snare	snare
environmental_instability_as_constraint	0.18	0.03	0.15	0.24658752263497122	mountain	tangled_rope
equal_protection_clause__anti_subordination_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	rope
equal_protection_clause__colorblind_reading	0.38	0.62	0.55	0.5205736588960505	tangled_rope	tangled_rope
equal_protection_clause__diversity_reading	0.22	0.38	0.65	0.30138474988718705	rope	rope
equal_protection_clause__formal_equality_reading	0.38	0.45	0.55	0.5205736588960505	tangled_rope	tangled_rope
equal_protection_clause__remedial_reading	0.58	0.65	0.52	0.7945597951571295	snare	snare
equal_protection_clause__substantive_equality_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
equal_protection_commitment__colorblind_reading	0.42	0.48	0.58	0.5753708861482661	tangled_rope	tangled_rope
equal_protection_commitment__diversity_reading	0.28	0.42	0.58	0.3835805907655109	unknown	unknown
equal_protection_commitment__remedial_reading	0.52	0.45	0.38	0.7123639542788058	tangled_rope	tangled_rope
equality_clause_scope__expansive_universalist	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
equality_clause_scope__progressive_textualist	0.38	0.45	0.52	0.5205736588960505	tangled_rope	tangled_rope
equality_clause_scope__restrictive_originalist	0.58	0.72	0.48	0.7945597951571295	snare	snare
ergo_nipopows	0.52	0.48	0.38	0.7123639542788058	tangled_rope	tangled_rope
ergo_utxo_state_bloat_accumulation	0.58	0.65	0.42	0.7945597951571295	snare	snare
ergodic_decomposition	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
eternal_marriage_covenant__immutable_commandment_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
eternal_marriage_covenant__prophetic_override_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
eternal_marriage_covenant__temporal_accommodation_reading	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
eu_council_unanimity__diplomatic_capital_reading	0.28	0.32	0.45	0.3835805907655109	unknown	unknown
eu_council_unanimity__sovereignty_guarantor_reading	0.32	0.28	0.42	0.4383778180177267	unknown	unknown
eu_council_unanimity__veto_trap_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
exclusion_as_preparation	0.52	0.48	0.35	0.7123639542788058	tangled_rope	tangled_rope
expert_disempowerment	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
expertise_specialization_trap	0.54	0.62	0.58	0.7397625679049138	snare	snare
export_proliferation_pathway	0.48	0.62	0.35	0.6575667270265899	tangled_rope	rope
fair_use_four_factor_test__creator_centric_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
fair_use_four_factor_test__transformative_use_reading	0.52	0.48	0.55	0.7123639542788058	tangled_rope	rope
fair_use_four_factor_test__user_centric_reading	0.35	0.48	0.62	0.47947573845688846	tangled_rope	tangled_rope
fair_use_statutory_exception__market_licensing_reading	0.78	0.72	0.68	1.0685459314182089	snare	snare
fair_use_statutory_exception__narrow_defense_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
fair_use_statutory_exception__transformative_right_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
family_law_authority__communal_autonomy_reading	0.45	0.58	0.65	0.6164688065874281	tangled_rope	tangled_rope
family_law_authority__constitutional_supremacy_reading	0.32	0.48	0.55	0.4383778180177267	tangled_rope	tangled_rope
family_law_authority__hybrid_accommodation_reading	0.35	0.48	0.58	0.47947573845688846	tangled_rope	tangled_rope
fb_creator_monetization_indonesia	0.58	0.62	0.65	0.7945597951571295	snare	snare
federation_membership__integration_reading	0.52	0.58	0.48	0.7123639542788058	tangled_rope	rope
federation_membership__sovereignty_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
federation_membership_kernel__integration_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
federation_membership_kernel__member_sovereignty_reading	0.58	0.62	0.55	0.7945597951571295	snare	snare
federation_membership_kernel__welfare_coordination_reading	0.52	0.58	0.41	0.7123639542788058	tangled_rope	tangled_rope
federation_membership_obligations__integration_primary	0.48	0.62	0.55	0.6575667270265899	tangled_rope	tangled_rope
federation_membership_obligations__member_sovereignty_primary	0.52	0.58	0.48	0.7123639542788058	tangled_rope	rope
federation_membership_obligations__selective_solidarity	0.58	0.68	0.62	0.7945597951571295	snare	snare
federation_membership_treaty__integration_primary	0.52	0.68	0.35	0.7123639542788058	snare	snare
federation_membership_treaty__sovereignty_primary	0.58	0.65	0.48	0.7945597951571295	snare	snare
federation_membership_treaty__subsidiarity_balance	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
feud_obligation_kernel__christianized_pacification_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
feud_obligation_kernel__extraction_cycle_reading	0.58	0.72	0.55	0.7945597951571295	snare	snare
feud_obligation_kernel__stateless_coordination_reading	0.35	0.42	0.38	0.47947573845688846	tangled_rope	tangled_rope
feudal_oath_reciprocity__ecclesiastical_mediation_reading	0.42	0.48	0.55	0.5753708861482661	tangled_rope	tangled_rope
feudal_oath_reciprocity__lord_extraction_reading	0.68	0.72	0.55	0.9315528632876693	snare	snare
feudal_oath_reciprocity__vassal_coordination_reading	0.18	0.25	0.35	0.24658752263497122	scaffold	tangled_rope
fifth_republic_constitution__cohabitation_equilibrium_reading	0.48	0.52	0.61	0.6575667270265899	tangled_rope	rope
fifth_republic_constitution__hyper_presidential_reading	0.68	0.65	0.48	0.9315528632876693	snare	snare
fifth_republic_constitution__parliamentary_constraint_reading	0.28	0.42	0.35	0.3835805907655109	scaffold	tangled_rope
filter_bubble_closure	0.58	0.68	0.54	0.7945597951571295	snare	snare
financialization_drag	0.58	0.64	0.51	0.7945597951571295	snare	snare
finite_group_classification	0.02	0.0	0.05	0.027600488830521342	mountain	mountain
first_amendment_speech_protection__absolutist_reading	0.52	0.68	0.35	0.7123639542788058	snare	snare
first_amendment_speech_protection__categorical_balancing_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
first_amendment_speech_protection__harm_limited_reading	0.58	0.52	0.48	0.7945597951571295	tangled_rope	tangled_rope
fisa_702_statutory_text__constitutional_floor_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
fisa_702_statutory_text__foreign_target_strict_reading	0.18	0.35	0.42	0.24658752263497122	scaffold	tangled_rope
fisa_702_statutory_text__incidental_collection_reading	0.48	0.68	0.55	0.6575667270265899	tangled_rope	tangled_rope
fiscal_federalism_absence	0.58	0.68	0.55	0.7945597951571295	snare	snare
foreign_pressure_catalyst	0.52	0.58	0.64	0.7855243903535626	tangled_rope	rope
fork_mechanical_substitution	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
fourteenth_amendment_equal_protection__anti_caste_reading	0.58	0.72	0.48	0.7945597951571295	snare	snare
fourteenth_amendment_equal_protection__formal_equality_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
fourteenth_amendment_equal_protection__judicial_interpretive_drift	0.58	0.65	0.68	0.7945597951571295	snare	snare
franchisee_corporate_squeeze	0.58	0.68	0.52	0.7945597951571295	snare	snare
french_presidential_authority	0.52	0.48	0.62	0.7123639542788058	tangled_rope	tangled_rope
gaza_evacuation_route_accessibility	0.68	0.82	0.65	0.9315528632876693	snare	snare
gdpr_article_3_scope__effects_jurisdiction_reading	0.62	0.68	0.54	0.8493570224093454	snare	snare
gdpr_article_3_scope__market_access_reading	0.38	0.48	0.52	0.5205736588960505	tangled_rope	tangled_rope
gdpr_article_3_scope__territorial_sovereignty_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
gdpr_enforcement_structure	0.52	0.65	0.58	0.7123639542788058	snare	snare
gelassenheit_separation__artifact_reading	0.68	0.82	0.65	0.9315528632876693	snare	snare
gelassenheit_separation__consequence_reading	0.28	0.38	0.45	0.3835805907655109	unknown	unknown
gelassenheit_separation__principle_reading	0.32	0.48	0.55	0.4383778180177267	tangled_rope	tangled_rope
gendered_category_membership__biological_sex_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
gendered_category_membership__gender_identity_reading	0.48	0.58	0.64	0.6575667270265899	tangled_rope	tangled_rope
gendered_category_membership__social_role_reading	0.38	0.52	0.61	0.5205736588960505	tangled_rope	tangled_rope
genesis_creation_cosmology__institutional_enforcement	0.58	0.72	0.68	0.7945597951571295	snare	snare
genesis_creation_cosmology__literary_framework	0.32	0.48	0.65	0.4383778180177267	tangled_rope	tangled_rope
genesis_creation_cosmology__theistic_evolution	0.38	0.48	0.65	0.5205736588960505	tangled_rope	tangled_rope
genesis_creation_cosmology__young_earth_literal	0.68	0.72	0.58	0.9315528632876693	snare	snare
genesis_creation_narrative__allegorical_ancient_near_east	0.28	0.18	0.35	0.3835805907655109	scaffold	tangled_rope
genesis_creation_narrative__literal_young_earth	0.58	0.68	0.64	0.7945597951571295	snare	snare
genesis_creation_narrative__theistic_evolutionary	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
geneva_conventions_1949__conditional_reciprocity_reading	0.48	0.62	0.58	0.6575667270265899	tangled_rope	rope
geneva_conventions_1949__humanitarian_ceiling_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
geneva_conventions_1949__security_maximization_reading	0.68	0.75	0.58	0.9315528632876693	snare	snare
geneva_conventions_protective_scope__hybrid_proportionality_reading	0.58	0.67	0.64	0.7945597951571295	snare	snare
geneva_conventions_protective_scope__state_centric_reading	0.52	0.68	0.35	0.7123639542788058	snare	snare
geneva_conventions_protective_scope__universal_rights_reading	0.62	0.48	0.35	0.8493570224093454	tangled_rope	tangled_rope
geopolitical_alliance_fragmentation	0.52	0.58	0.68	0.7123639542788058	tangled_rope	tangled_rope
geopolitical_mineral_dependency	0.58	0.72	0.48	0.7945597951571295	snare	snare
gig_economy_emergence_as_exit_mechanism	0.58	0.52	0.48	0.7945597951571295	tangled_rope	tangled_rope
gita_kurukshetra_discourse__gandhian_allegorical_reading	0.52	0.65	0.58	0.7123639542788058	snare	snare
gita_kurukshetra_discourse__orthodox_literal_reading	0.68	0.72	0.55	0.9315528632876693	snare	snare
gita_kurukshetra_discourse__universalist_devotional_reading	0.52	0.48	0.38	0.7123639542788058	tangled_rope	tangled_rope
global_oil_supply_stability	0.58	0.62	0.48	0.7945597951571295	snare	snare
global_south_coalitional_power	0.55	0.62	0.58	0.7534618747179678	snare	snare
gold_fiat_transition_mechanism__automatic_constraint_reading	0.58	0.52	0.38	0.7945597951571295	tangled_rope	tangled_rope
gold_fiat_transition_mechanism__composite_overdetermination_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
gold_fiat_transition_mechanism__creditor_discipline_reading	0.68	0.62	0.45	0.9315528632876693	snare	snare
gold_fomo_cycle	0.58	0.62	0.65	0.7945597951571295	snare	snare
goodharts_law_metric_targeting	0.58	0.48	0.65	0.7945597951571295	tangled_rope	tangled_rope
google_universal_commerce_protocol	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
gpl_copyleft_scope__enforcement_vacuum_reading	0.35	0.48	0.65	0.47947573845688846	tangled_rope	tangled_rope
gpl_copyleft_scope__narrow_scope_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
gpl_copyleft_scope__strong_copyleft_reading	0.68	0.72	0.38	0.9315528632876693	snare	snare
gpl_derivative_work_trigger__broad_copyleft_reading	0.52	0.65	0.48	0.7123639542788058	snare	snare
gpl_derivative_work_trigger__interface_boundary_reading	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	0.52	0.65	0.58	0.7123639542788058	snare	snare
gpl_reciprocity_obligation__copyleft_as_commons_reading	0.48	0.52	0.38	0.6575667270265899	tangled_rope	tangled_rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	0.32	0.48	0.35	0.4383778180177267	tangled_rope	tangled_rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	0.62	0.68	0.38	0.8493570224093454	snare	snare
gpu_semiconductor_supply	0.58	0.68	0.45	0.7945597951571295	snare	snare
hagia_sophia_substrate__islamic_sovereignty_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	tangled_rope
hagia_sophia_substrate__orthodox_restitution_reading	0.28	0.52	0.68	0.21839999999999998	rope	rope
hagia_sophia_substrate__universal_heritage_reading	0.52	0.48	0.64	0.7123639542788058	tangled_rope	tangled_rope
hebrew_continuity__bridge_pidginized	0.52	0.48	0.61	0.7123639542788058	tangled_rope	tangled_rope
hebrew_continuity__liturgical_preservation	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
hebrew_continuity__native_generative	0.58	0.72	0.48	0.7945597951571295	snare	snare
hebrew_linguistic_life__liturgical_preservation_reading	0.38	0.62	0.68	0.5205736588960505	tangled_rope	tangled_rope
hebrew_linguistic_life__marketplace_pidgin_reading	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
hebrew_linguistic_life__native_generational_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
hebrew_living_language__hybrid_continuity_reading	0.48	0.52	0.58	0.6575667270265899	tangled_rope	rope
hebrew_living_language__liturgical_preservation_reading	0.18	0.32	0.55	0.24658752263497122	scaffold	tangled_rope
hebrew_living_language__native_vernacular_reading	0.48	0.62	0.55	0.6575667270265899	tangled_rope	tangled_rope
herem_command_dt7__allegorical_displacement_reading	0.08	0.12	0.35	0.10959445450443167	scaffold	rope
herem_command_dt7__contextual_supersession_reading	0.38	0.45	0.62	0.5205736588960505	tangled_rope	tangled_rope
herem_command_dt7__durable_separation_reading	0.68	0.72	0.51	0.9315528632876693	snare	snare
hiring_discrimination_automation	0.68	0.72	0.64	0.9315528632876693	snare	snare
historical_treaty_substrate__extinguishment_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
historical_treaty_substrate__nation_to_nation_reading	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
historical_treaty_substrate__stewardship_reading	0.38	0.45	0.55	0.5205736588960505	tangled_rope	tangled_rope
hoa_covenant_scope__behavioral_control_reading	0.48	0.68	0.55	0.6575667270265899	tangled_rope	tangled_rope
hoa_covenant_scope__coordination_reading	0.12	0.18	0.35	0.16439168175664748	scaffold	rope
hoa_covenant_scope__extraction_reading	0.62	0.68	0.58	0.8493570224093454	snare	snare
homoousios_christology__arian_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
homoousios_christology__pro_nicene_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
homoousios_christology__semi_arian_reading	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
homoousios_nicene__honorific_similarity_reading	0.52	0.68	0.63	0.7123639542788058	snare	snare
homoousios_nicene__metaphysical_equality_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
homoousios_nicene__subordinationist_reading	0.38	0.52	0.65	0.5425837339453126	tangled_rope	tangled_rope
hong_kong_press_freedom_suppression	0.68	0.78	0.55	0.9315528632876693	snare	snare
honor_satisfaction_mechanism__composite_reading	0.58	0.65	0.61	0.7945597951571295	snare	snare
honor_satisfaction_mechanism__contraction_reading	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
honor_satisfaction_mechanism__decline_reading	0.38	0.62	0.68	0.5205736588960505	tangled_rope	tangled_rope
honor_satisfaction_substrate__composite_overdetermined_reading	0.55	0.68	0.48	0.7534618747179678	snare	snare
honor_satisfaction_substrate__practice_decline_reading	0.38	0.62	0.55	0.5205736588960505	tangled_rope	tangled_rope
honor_settlement_legitimacy__composite_reading	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
honor_settlement_legitimacy__contraction_reading	0.15	0.08	0.25	0.20548960219580936	scaffold	tangled_rope
honor_settlement_legitimacy__drop_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
honor_violence_legitimacy__composite_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
honor_violence_legitimacy__contraction_reading	0.38	0.65	0.58	0.5205736588960505	tangled_rope	tangled_rope
honor_violence_legitimacy__drop_reading	0.38	0.62	0.55	0.5205736588960505	tangled_rope	tangled_rope
household_debt_accumulation_cycle	0.58	0.68	0.65	0.7945597951571295	snare	snare
humane_treatment_standard__absolute_prohibition	0.08	0.02	0.15	0.10959445450443167	mountain	tangled_rope
humane_treatment_standard__contextual_necessity	0.58	0.68	0.64	0.7945597951571295	snare	snare
humane_treatment_standard__proportionality_balancing	0.52	0.58	0.65	0.7123639542788058	tangled_rope	rope
ietf_openness_commitment__capture_substrate_reading	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
ietf_openness_commitment__commons_stewardship_reading	0.08	0.12	0.25	0.11040195532208537	rope	rope
ietf_openness_commitment__legitimacy_erosion_reading	0.58	0.52	0.68	0.7945597951571295	tangled_rope	tangled_rope
ihl_distinction_proportionality__categorical_prohibition_reading	0.68	0.75	0.35	0.9315528632876693	snare	snare
ihl_distinction_proportionality__human_agency_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
ihl_distinction_proportionality__outcomes_based_reading	0.52	0.48	0.58	0.7123639542788058	tangled_rope	tangled_rope
imperial_mandate__bakufu_delegation_reading	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
imperial_mandate__loyalist_restoration_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
imperial_religious_property_seizure	0.78	0.82	0.55	1.0685459314182089	snare	snare
income_support_commitment__care_economy_reading	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
income_support_commitment__dependency_trap_reading	0.58	0.62	0.55	0.7945597951571295	snare	snare
income_support_commitment__freedom_floor_reading	0.38	0.42	0.35	0.5205736588960505	tangled_rope	tangled_rope
income_support_conditionality__dependency_trap_reading	0.58	0.65	0.35	0.7945597951571295	snare	snare
income_support_conditionality__freedom_floor_reading	0.18	0.12	0.35	0.24658752263497122	scaffold	rope
income_support_conditionality__wage_subsidy_reading	0.52	0.58	0.38	0.7123639542788058	tangled_rope	tangled_rope
incumbent_competitive_moat	0.58	0.62	0.35	0.7945597951571295	snare	snare
information_asymmetry_edtech	0.58	0.62	0.68	0.7945597951571295	snare	snare
information_asymmetry_exploitation	0.58	0.72	0.48	0.7945597951571295	snare	snare
innovators_dilemma	0.52	0.48	0.35	0.7123639542788058	tangled_rope	tangled_rope
institutional_legitimacy_without_consent	0.58	0.68	0.64	0.7945597951571295	snare	snare
insulin_pricing_cliff	0.68	0.82	0.45	0.9315528632876693	snare	snare
international_law_instrumentalization	0.68	0.72	0.81	0.9315528632876693	snare	snare
interpretive_authority_concentration	0.58	0.65	0.68	0.7945597951571295	snare	snare
ip_category_emergence__first_holding_reading	0.52	0.48	0.38	0.7123639542788058	tangled_rope	tangled_rope
ip_category_emergence__synchronic_diachronic_seam	0.58	0.48	0.65	0.7945597951571295	tangled_rope	tangled_rope
ip_category_emergence__thinkability_reading	0.38	0.45	0.62	0.5205736588960505	tangled_rope	tangled_rope
irc_469_material_participation_kernel__statutory_ambiguity_substrate	0.58	0.65	0.68	0.7945597951571295	snare	snare
irc_469_material_participation_kernel__strategic_shelter_reading	0.58	0.48	0.62	0.7945597951571295	tangled_rope	tangled_rope
irc_469_material_participation_kernel__strict_gatekeeper_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
irish_language_suppression	0.78	0.88	0.35	1.0685459314182089	snare	snare
irony_absorption_mechanism	0.58	0.52	0.78	0.7945597951571295	tangled_rope	tangled_rope
jati_practice_norm__colonial_census_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
jati_practice_norm__localized_practice_reading	0.22	0.35	0.38	0.30138474988718705	scaffold	tangled_rope
jati_practice_norm__orthodox_textual_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
jcpoa_treaty_bindingness__binding_multilateral_reading	0.48	0.62	0.55	0.6575667270265899	tangled_rope	tangled_rope
jcpoa_treaty_bindingness__graduated_compliance_reading	0.52	0.48	0.58	0.7123639542788058	tangled_rope	rope
jcpoa_treaty_bindingness__transactional_provisional_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
jevons_paradox	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
jihad_quranic_corpus__defensive_spiritual_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
jihad_quranic_corpus__expansionist_legalist_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
jihad_quranic_corpus__revolutionary_vanguard_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
john_1_1_logos__non_incarnational_monotheist	0.58	0.68	0.65	0.7945597951571295	snare	snare
john_1_1_logos__orthodox_christological	0.68	0.72	0.58	0.9315528632876693	snare	snare
john_1_1_logos__subordinationist	0.58	0.62	0.68	0.7945597951571295	snare	snare
july_charter_sovereign_legitimacy__guided_nationalism_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
july_charter_sovereign_legitimacy__military_custodian_reading	0.58	0.68	0.65	0.7945597951571295	snare	snare
july_charter_sovereign_legitimacy__secular_democratic_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	tangled_rope
jurisprudential_method_kernel__hanafi_reading	0.35	0.38	0.45	0.47947573845688846	unknown	unknown
jurisprudential_method_kernel__hanbali_reading	0.58	0.72	0.38	0.7945597951571295	snare	snare
jurisprudential_method_kernel__maliki_reading	0.38	0.48	0.52	0.5205736588960505	tangled_rope	tangled_rope
jurisprudential_method_kernel__shafii_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
kami_buddha_ontology__domain_partition_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
kami_buddha_ontology__pragmatic_accommodation_reading	0.58	0.62	0.8	0.7945597951571295	snare	snare
kami_buddha_ontology__unified_manifestation_reading	0.52	0.58	0.68	0.7123639542788058	tangled_rope	tangled_rope
kjv_text_1611__exclusive_inspiration_reading	0.62	0.68	0.55	0.8493570224093454	snare	snare
kjv_text_1611__functional_equivalence_reading	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
kjv_text_1611__revisable_translation_reading	0.38	0.35	0.48	0.5205736588960505	unknown	unknown
knowledge_commons_collapse	0.58	0.68	0.64	0.7945597951571295	snare	snare
kodashim_commandment_status__messianic_deferral	0.38	0.52	0.65	0.5205736588960505	tangled_rope	tangled_rope
kodashim_commandment_status__performance_only	0.58	0.65	0.68	0.7945597951571295	snare	snare
kodashim_commandment_status__study_as_performance	0.05	0.08	0.35	0.0684965340652698	scaffold	rope
kodashim_corpus__performance_only	0.68	0.72	0.88	0.9315528632876693	snare	snare
kodashim_corpus__study_as_exercise	0.05	0.08	0.15	0.0684965340652698	scaffold	rope
kodashim_corpus__substitution_archive	0.42	0.58	0.65	0.5753708861482661	tangled_rope	tangled_rope
kodashim_obligation__memorial_archival	0.08	0.02	0.85	0.10959445450443167	rope	rope
kodashim_obligation__performance_prerequisite	0.38	0.65	0.58	0.5205736588960505	tangled_rope	tangled_rope
kodashim_obligation__study_as_occupation	0.38	0.52	0.64	0.5205736588960505	tangled_rope	tangled_rope
lagrange_multipliers	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
large_language_model_training_data_acquisition	0.62	0.68	0.55	0.8493570224093454	snare	snare
latin_correctness__continuity_reading	0.12	0.18	0.35	0.16439168175664748	scaffold	tangled_rope
latin_correctness__hybrid_reading	0.42	0.58	0.65	0.5753708861482661	tangled_rope	tangled_rope
latin_correctness__rupture_reading	0.58	0.65	0.68	0.7945597951571295	snare	snare
