id	eps	supp	tr	chi	mt	ft
equal_protection_clause__remedial_reading	0.68	0.45	0.15	0.9315528632876693	unknown	snare
equal_protection_commitment__colorblind_reading	0.45	0.6	0.1	0.6164688065874281	tangled_rope	tangled_rope
equal_protection_commitment__diversity_reading	0.28	0.35	0.15	0.3835805907655109	unknown	unknown
equal_protection_commitment__remedial_reading	0.55	0.7	0.2	0.7534618747179678	snare	snare
equal_protection_kernel__antisubordination_reading	0.6	0.7	0.2	0.8219584087832374	snare	snare
equal_protection_kernel__remedial_reading	0.4	0.3	0.1	0.5479722725221584	unknown	unknown
equality_clause_scope__expansive_universalist	0.15	0.2	0.1	0.20548960219580936	rope	rope
equality_clause_scope__progressive_textualist	0.3	0.4	0.1	0.4109792043916187	tangled_rope	tangled_rope
equality_clause_scope__restrictive_originalist	0.6	0.7	0.2	0.8219584087832374	snare	snare
eternal_marriage_covenant__immutable_commandment_reading	0.9	0.95	0.1	1.2329376131748562	snare	snare
eternal_marriage_covenant__prophetic_override_reading	0.65	0.78	0.4	0.8904549428485073	snare	snare
eternal_marriage_covenant__temporal_accommodation_reading	0.3	0.4	0.6	0.4109792043916187	tangled_rope	tangled_rope
eu_council_unanimity__diplomatic_capital_reading	0.25	0.15	0.05	0.34248267032634894	rope	rope
eu_council_unanimity__sovereignty_guarantor_reading	0.3	0.1	0.05	0.4109792043916187	unknown	unknown
eu_council_unanimity__veto_trap_reading	0.85	0.75	0.2	1.1644410791095863	snare	snare
exercise_as_competence_maintenance__hybrid_decay_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
exercise_as_competence_maintenance__lived_catastrophe_necessity_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
exercise_as_competence_maintenance__simulation_sufficiency_reading	0.3	0.4	0.2	0.4109792043916187	tangled_rope	tangled_rope
fair_use_four_factor_test__creator_centric_reading	0.7	0.6	0.2	0.9589514769137769	snare	snare
fair_use_four_factor_test__transformative_use_reading	0.45	0.3	0.1	0.6164688065874281	unknown	unknown
fair_use_four_factor_test__user_centric_reading	0.25	0.3	0.1	0.34248267032634894	rope	rope
fair_use_statutory_exception__market_licensing_reading	0.85	0.75	0.1	1.1644410791095863	snare	snare
fair_use_statutory_exception__narrow_defense_reading	0.78	0.65	0.2	1.0685459314182089	snare	snare
fair_use_statutory_exception__transformative_right_reading	0.25	0.3	0.1	0.34248267032634894	rope	rope
family_law_authority__christian_canonical_reading	0.6	0.7	0.2	0.8219584087832374	snare	snare
family_law_authority__hindu_dharmashastra_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
family_law_authority__muslim_shariat_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
family_law_authority__parsi_zoroastrian_reading	0.4	0.6	0.1	0.5479722725221584	tangled_rope	tangled_rope
family_law_authority__secular_contractual_reading	0.2	0.15	0.05	0.2739861362610792	rope	rope
federation_membership__integration_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership__sovereignty_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership_kernel__integration_reading	0.65	0.7	0.1	0.8904549428485073	snare	snare
federation_membership_kernel__member_sovereignty_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership_kernel__welfare_coordination_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership_obligations__integration_primary	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership_obligations__member_sovereignty_primary	0.65	0.75	0.2	0.8904549428485073	snare	snare
federation_membership_obligations__selective_solidarity	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership_treaty__integration_primary	0.65	0.75	0.1	0.8904549428485073	snare	snare
federation_membership_treaty__sovereignty_primary	0.65	0.7	0.2	0.8904549428485073	snare	snare
federation_membership_treaty__subsidiarity_balance	0.4	0.5	0.15	0.5479722725221584	tangled_rope	piton
feud_obligation_kernel__christianized_pacification_reading	0.8	0.9	0.2	1.0959445450443168	snare	snare
feud_obligation_kernel__extraction_cycle_reading	0.85	0.75	0.1	1.1644410791095863	snare	snare
feud_obligation_kernel__stateless_coordination_reading	0.2	0.3	0.1	0.2739861362610792	rope	rope
feudal_oath_reciprocity__ecclesiastical_mediation_reading	0.45	0.6	0.4	0.6164688065874281	tangled_rope	tangled_rope
feudal_oath_reciprocity__lord_extraction_reading	0.85	0.9	0.1	1.1644410791095863	snare	snare
feudal_oath_reciprocity__vassal_coordination_reading	0.15	0.3	0.1	0.20548960219580936	rope	rope
fifth_republic_constitution__cohabitation_equilibrium_reading	0.55	0.4	0.2	0.7534618747179678	tangled_rope	tangled_rope
fifth_republic_constitution__hyper_presidential_reading	0.85	0.75	0.2	1.1644410791095863	snare	snare
fifth_republic_constitution__parliamentary_constraint_reading	0.25	0.35	0.1	0.34248267032634894	rope	rope
first_amendment_speech_protection__absolutist_reading	0.6	0.2	0.1	0.8219584087832374	unknown	snare
first_amendment_speech_protection__categorical_balancing_reading	0.65	0.7	0.4	0.8904549428485073	snare	snare
first_amendment_speech_protection__harm_limited_reading	0.6	0.4	0.1	0.8219584087832374	tangled_rope	tangled_rope
fisa_702_statutory_text__constitutional_floor_reading	0.25	0.15	0.05	0.34248267032634894	rope	rope
fisa_702_statutory_text__foreign_target_strict_reading	0.15	0.2	0.1	0.20548960219580936	rope	rope
fisa_702_statutory_text__incidental_collection_reading	0.45	0.7	0.2	0.6164688065874281	tangled_rope	tangled_rope
flexible_employment_legitimacy__developmental_state_reading	0.4	0.3	0.2	0.5479722725221584	unknown	unknown
flexible_employment_legitimacy__market_efficiency_reading	0.35	0.2	0.1	0.47947573845688846	unknown	unknown
flexible_employment_legitimacy__precarity_extraction_reading	0.85	0.75	0.2	1.1644410791095863	snare	snare
fourteenth_amendment_equal_protection__anti_caste_reading	0.65	0.45	0.15	0.8904549428485073	tangled_rope	tangled_rope
gdpr_article_3_scope__effects_jurisdiction_reading	0.65	0.78	0.15	0.8904549428485073	snare	snare
gdpr_article_3_scope__market_access_reading	0.4	0.3	0.1	0.5479722725221584	unknown	unknown
gdpr_article_3_scope__territorial_sovereignty_reading	0.6	0.4	0.1	0.8219584087832374	tangled_rope	tangled_rope
gelassenheit_separation__artifact_reading	0.9	0.95	0.1	1.2329376131748562	snare	snare
gelassenheit_separation__consequence_reading	0.15	0.3	0.05	0.20548960219580936	rope	rope
gelassenheit_separation__principle_reading	0.35	0.45	0.1	0.47947573845688846	tangled_rope	tangled_rope
gendered_category_membership__biological_sex_reading	0.85	0.9	0.1	1.1644410791095863	snare	snare
gendered_category_membership__gender_identity_reading	0.45	0.6	0.2	0.6164688065874281	tangled_rope	tangled_rope
gendered_category_membership__social_role_reading	0.45	0.6	0.2	0.6164688065874281	tangled_rope	tangled_rope
genesis_creation_cosmology__literary_framework	0.1	0.05	0.0	0.1369930681305396	mountain	tangled_rope
genesis_creation_cosmology__theistic_evolution	0.2	0.3	0.1	0.2739861362610792	scaffold	tangled_rope
genesis_creation_cosmology__young_earth_literal	0.65	0.75	0.4	0.8904549428485073	snare	snare
genesis_creation_narrative__allegorical_ancient_near_east	0.05	0.1	0.0	0.0684965340652698	scaffold	rope
genesis_creation_narrative__literal_young_earth	0.65	0.78	0.4	0.8904549428485073	snare	snare
genesis_creation_narrative__theistic_evolutionary	0.15	0.25	0.1	0.20548960219580936	scaffold	tangled_rope
geneva_conventions_1949__conditional_reciprocity_reading	0.45	0.6	0.2	0.6164688065874281	tangled_rope	tangled_rope
geneva_conventions_1949__humanitarian_ceiling_reading	0.3	0.7	0.2	0.4109792043916187	tangled_rope	tangled_rope
geneva_conventions_1949__security_maximization_reading	0.85	0.92	0.65	1.1644410791095863	snare	snare
geneva_conventions_protective_scope__hybrid_proportionality_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
geneva_conventions_protective_scope__state_centric_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
geneva_conventions_protective_scope__universal_rights_reading	0.65	0.7	0.4	0.8904549428485073	snare	snare
gita_kurukshetra_discourse__orthodox_literal_reading	0.7	0.85	0.2	0.9589514769137769	snare	snare
gita_kurukshetra_discourse__universalist_devotional_reading	0.2	0.3	0.1	0.2739861362610792	scaffold	tangled_rope
gold_fiat_transition_mechanism__automatic_constraint_reading	0.85	0.75	0.1	1.1644410791095863	snare	snare
gold_fiat_transition_mechanism__composite_overdetermination_reading	0.45	0.6	0.1	0.6164688065874281	tangled_rope	tangled_rope
gold_fiat_transition_mechanism__creditor_discipline_reading	0.85	0.9	0.1	1.1644410791095863	snare	snare
gpl_copyleft_scope__enforcement_vacuum_reading	0.35	0.2	0.1	0.47947573845688846	unknown	unknown
gpl_copyleft_scope__narrow_scope_reading	0.35	0.25	0.1	0.47947573845688846	unknown	unknown
gpl_copyleft_scope__strong_copyleft_reading	0.85	0.75	0.15	1.1644410791095863	snare	snare
gpl_derivative_work_trigger__broad_copyleft_reading	0.3	0.4	0.1	0.4109792043916187	tangled_rope	tangled_rope
gpl_derivative_work_trigger__narrow_linking_permissive_reading	0.45	0.3	0.1	0.6164688065874281	unknown	unknown
gpl_reciprocity_obligation__copyleft_as_commons_reading	0.45	0.6	0.1	0.6164688065874281	tangled_rope	tangled_rope
gpl_reciprocity_obligation__copyleft_as_freedom_reading	0.3	0.7	0.1	0.4109792043916187	tangled_rope	tangled_rope
gpl_reciprocity_obligation__copyleft_as_restriction_reading	0.65	0.75	0.1	0.8904549428485073	snare	snare
hagia_sophia_substrate__islamic_sovereignty_reading	0.68	0.75	0.2	0.9315528632876693	snare	snare
hagia_sophia_substrate__orthodox_restitution_reading	0.1	0.05	0.8	0.1369930681305396	rope	rope
hagia_sophia_substrate__universal_heritage_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
hebrew_continuity__bridge_pidginized	0.3	0.1	0.2	0.4109792043916187	scaffold	tangled_rope
hebrew_continuity__liturgical_preservation	0.15	0.2	0.4	0.20548960219580936	scaffold	tangled_rope
hebrew_continuity__native_generative	0.65	0.7	0.1	0.8904549428485073	snare	snare
hebrew_linguistic_life__liturgical_preservation_reading	0.15	0.2	0.05	0.20548960219580936	scaffold	tangled_rope
hebrew_linguistic_life__marketplace_pidgin_reading	0.2	0.1	0.05	0.2739861362610792	scaffold	tangled_rope
hebrew_linguistic_life__native_generational_reading	0.8	0.75	0.1	1.0959445450443168	snare	snare
hebrew_living_language__literary_revival_reading	0.05	0.1	0.05	0.0684965340652698	rope	rope
hebrew_living_language__liturgical_continuity_reading	0.15	0.05	0.1	0.20548960219580936	mountain	mountain
hebrew_living_language__native_generation_reading	0.65	0.7	0.1	0.8904549428485073	snare	snare
hebrew_vitality__hybrid_continuity_reading	0.1	0.05	0.0	0.1369930681305396	mountain	tangled_rope
hebrew_vitality__liturgical_reading	0.05	0.1	0.05	0.0684965340652698	scaffold	rope
hebrew_vitality__native_daily_reading	0.65	0.7	0.1	0.8904549428485073	snare	snare
herem_command_dt7__allegorical_displacement_reading	0.05	0.1	0.05	0.0684965340652698	scaffold	rope
herem_command_dt7__contextual_supersession_reading	0.15	0.1	0.05	0.20548960219580936	scaffold	tangled_rope
herem_command_dt7__durable_separation_reading	0.9	0.95	0.1	1.2329376131748562	snare	snare
historical_treaty_substrate__extinguishment_reading	0.85	0.9	0.2	1.1644410791095863	snare	snare
historical_treaty_substrate__nation_to_nation_reading	0.4	0.3	0.1	0.5479722725221584	unknown	unknown
hoa_covenant_scope__behavioral_control_reading	0.45	0.7	0.2	0.6164688065874281	tangled_rope	tangled_rope
hoa_covenant_scope__coordination_reading	0.15	0.2	0.05	0.20548960219580936	rope	rope
hoa_covenant_scope__extraction_reading	0.68	0.75	0.4	0.9315528632876693	snare	snare
homoousios_christology__arian_reading	0.65	0.75	0.4	0.8904549428485073	snare	snare
homoousios_christology__pro_nicene_reading	0.85	0.92	0.15	1.1644410791095863	snare	snare
homoousios_christology__semi_arian_reading	0.4	0.6	0.2	0.5479722725221584	tangled_rope	tangled_rope
homoousios_nicene__honorific_similarity_reading	0.4	0.3	0.2	0.5479722725221584	unknown	unknown
homoousios_nicene__metaphysical_equality_reading	0.65	0.88	0.15	0.8904549428485073	snare	snare
homoousios_nicene__subordinationist_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
honor_satisfaction_mechanism__composite_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
honor_satisfaction_mechanism__contraction_reading	0.0	0.0	0.0	0.0	mountain	tangled_rope
honor_satisfaction_mechanism__decline_reading	0.3	0.6	0.4	0.4109792043916187	tangled_rope	piton
honor_satisfaction_substrate__composite_overdetermined_reading	0.4	0.7	0.1	0.5479722725221584	tangled_rope	tangled_rope
honor_satisfaction_substrate__cultural_contraction_reading	0.05	0.02	0.01	0.0684965340652698	mountain	tangled_rope
honor_satisfaction_substrate__practice_decline_reading	0.2	0.7	0.1	0.2739861362610792	rope	rope
honor_settlement_legitimacy__composite_reading	0.3	0.7	0.1	0.4109792043916187	scaffold	tangled_rope
honor_settlement_legitimacy__contraction_reading	0.05	0.95	0.0	0.0684965340652698	scaffold	rope
honor_settlement_legitimacy__drop_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
honor_violence_legitimacy__composite_reading	0.65	0.4	0.1	0.8904549428485073	tangled_rope	tangled_rope
honor_violence_legitimacy__contraction_reading	0.1	0.05	0.0	0.1369930681305396	mountain	tangled_rope
honor_violence_legitimacy__drop_reading	0.3	0.2	0.1	0.4109792043916187	scaffold	tangled_rope
human_dignity_ai_governance__magisterial_integralist_reading	0.45	0.2	0.1	0.6164688065874281	unknown	unknown
human_dignity_ai_governance__pluralist_pragmatic_reading	0.45	0.3	0.15	0.6164688065874281	unknown	unknown
human_dignity_ai_governance__secular_humanist_reading	0.3	0.2	0.1	0.4109792043916187	unknown	unknown
human_dignity_ai_governance__techno_optimist_reading	0.85	0.7	0.1	1.1644410791095863	snare	snare
human_dignity_ai_safeguarding__autonomy_rights_reading	0.3	0.4	0.2	0.4109792043916187	tangled_rope	tangled_rope
human_dignity_ai_safeguarding__imago_dei_reading	0.6	0.75	0.2	0.8219584087832374	snare	snare
human_dignity_ai_safeguarding__posthumanist_reading	0.1	0.05	0.0	0.1369930681305396	scaffold	rope
human_transcendence_pathway__babel_reading	0.85	0.9	0.1	1.1644410791095863	snare	snare
human_transcendence_pathway__jerusalem_reading	0.2	0.1	0.05	0.2739861362610792	scaffold	tangled_rope
human_transcendence_pathway__technocratic_vs_incarnational_reading	0.85	0.92	0.1	1.1644410791095863	snare	snare
humane_treatment_standard__absolute_prohibition	0.1	0.2	0.05	0.1369930681305396	rope	rope
humane_treatment_standard__contextual_necessity	0.65	0.75	0.4	0.8904549428485073	snare	snare
humane_treatment_standard__proportionality_balancing	0.45	0.6	0.2	0.6164688065874281	tangled_rope	tangled_rope
ietf_openness_commitment__capture_substrate_reading	0.65	0.45	0.3	0.8904549428485073	tangled_rope	tangled_rope
ietf_openness_commitment__commons_stewardship_reading	0.1	0.05	0.05	0.1369930681305396	scaffold	tangled_rope
ietf_openness_commitment__legitimacy_erosion_reading	0.7	0.6	0.4	0.9589514769137769	snare	snare
ihl_distinction_proportionality__categorical_prohibition_reading	0.9	0.7	0.1	1.2329376131748562	snare	snare
ihl_distinction_proportionality__human_agency_reading	0.7	0.6	0.1	0.9589514769137769	snare	snare
ihl_distinction_proportionality__outcomes_based_reading	0.55	0.4	0.2	0.7534618747179678	tangled_rope	tangled_rope
imperial_mandate__bakufu_delegation_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
imperial_mandate__loyalist_restoration_reading	0.65	0.75	0.4	0.8904549428485073	snare	snare
imposition_mechanism_kernel__endogenous_climb_reading	0.1	0.05	0.02	0.1369930681305396	scaffold	rope
imposition_mechanism_kernel__exogenous_override_reading	0.85	0.9	0.2	1.1644410791095863	snare	snare
imposition_mechanism_kernel__hybrid_legitimation_reading	0.4	0.5	0.2	0.5479722725221584	tangled_rope	tangled_rope
imposition_pathway_kernel__endogenous_climb_reading	0.2	0.15	0.1	0.2739861362610792	scaffold	tangled_rope
imposition_pathway_kernel__exogenous_override_reading	0.6	0.85	0.1	0.8219584087832374	snare	snare
imposition_pathway_kernel__hybrid_cascade_reading	0.6	0.7	0.1	0.8219584087832374	snare	snare
income_support_commitment__dependency_trap_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
income_support_commitment__freedom_floor_reading	0.1	0.05	0.02	0.1369930681305396	rope	rope
income_support_commitment__targeting_efficiency_reading	0.75	0.65	0.2	1.027448010979047	snare	snare
income_support_conditionality__dependency_trap_reading	0.85	0.75	0.1	1.1644410791095863	snare	snare
income_support_conditionality__freedom_floor_reading	0.15	0.1	0.05	0.20548960219580936	rope	rope
income_support_conditionality__wage_subsidy_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
ip_category_emergence__first_holding_reading	0.3	0.4	0.1	0.4109792043916187	tangled_rope	tangled_rope
ip_category_emergence__synchronic_diachronic_seam	0.2	0.1	0.05	0.2739861362610792	scaffold	tangled_rope
ip_category_emergence__thinkability_reading	0.05	0.02	0.01	0.0684965340652698	mountain	tangled_rope
irc_469_material_participation_kernel__strategic_shelter_reading	0.65	0.3	0.45	0.8904549428485073	unknown	snare
irc_469_material_participation_kernel__strict_gatekeeper_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
jati_practice_norm__colonial_census_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
jati_practice_norm__localized_practice_reading	0.2	0.3	0.1	0.2739861362610792	scaffold	tangled_rope
jati_practice_norm__orthodox_textual_reading	0.85	0.92	0.15	1.1644410791095863	snare	snare
jcpoa_treaty_bindingness__binding_multilateral_reading	0.3	0.6	0.1	0.4109792043916187	tangled_rope	tangled_rope
jcpoa_treaty_bindingness__graduated_compliance_reading	0.45	0.6	0.2	0.6164688065874281	tangled_rope	tangled_rope
jcpoa_treaty_bindingness__transactional_provisional_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
jewish_self_determination__diasporist_reading	0.55	0.65	0.7	0.7534618747179678	snare	snare
jewish_self_determination__liberal_nationalist_reading	0.3	0.4	0.1	0.4109792043916187	tangled_rope	tangled_rope
jewish_self_determination__religious_covenant_reading	0.85	0.9	0.2	1.1644410791095863	snare	snare
jewish_self_determination__settler_colonial_reading	0.9	0.95	0.1	1.2329376131748562	snare	snare
jewish_sovereignty_palestine__liberal_nationalist_reading	0.45	0.3	0.1	0.6164688065874281	unknown	unknown
jewish_sovereignty_palestine__post_zionist_reading	0.7	0.65	0.2	0.9589514769137769	snare	snare
jewish_sovereignty_palestine__religious_zionist_reading	0.95	0.9	0.1	1.3014341472401258	snare	snare
jewish_territorial_claim__cultural_zionism_reading	0.3	0.2	0.1	0.4109792043916187	scaffold	tangled_rope
jewish_territorial_claim__political_zionism_reading	0.85	0.92	0.15	1.1644410791095863	snare	snare
jewish_territorial_claim__revisionist_zionism_reading	0.95	0.98	0.05	1.3014341472401258	snare	snare
jihad_quranic_corpus__defensive_spiritual_reading	0.15	0.2	0.1	0.20548960219580936	scaffold	rope
jihad_quranic_corpus__expansionist_legalist_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
jihad_quranic_corpus__revolutionary_vanguard_reading	0.9	0.95	0.1	1.2329376131748562	snare	snare
john_1_1_logos__orthodox_christological	0.65	0.75	0.1	0.8904549428485073	snare	snare
john_1_1_logos__subordinationist	0.4	0.6	0.2	0.5479722725221584	tangled_rope	tangled_rope
july_charter_sovereign_legitimacy__guided_nationalism_reading	0.7	0.8	0.2	0.9589514769137769	snare	snare
july_charter_sovereign_legitimacy__military_custodian_reading	0.85	0.92	0.4	1.1644410791095863	snare	snare
july_charter_sovereign_legitimacy__secular_democratic_reading	0.65	0.7	0.4	0.8904549428485073	snare	snare
jurisprudential_method_kernel__hanafi_reading	0.68	0.55	0.2	0.9315528632876693	unknown	snare
jurisprudential_method_kernel__hanbali_reading	0.85	0.75	0.1	1.1644410791095863	snare	snare
jurisprudential_method_kernel__maliki_reading	0.6	0.7	0.2	0.8219584087832374	snare	snare
jurisprudential_method_kernel__shafii_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
kami_buddha_ontology__domain_partition	0.15	0.25	0.1	0.20548960219580936	scaffold	tangled_rope
kami_buddha_ontology__honji_suijaku_monism	0.2	0.1	0.05	0.2739861362610792	scaffold	rope
kami_buddha_ontology__incoherent_bundle	0.6	0.7	0.4	0.8219584087832374	snare	snare
kjv_text_1611__exclusive_inspiration_reading	0.85	0.9	0.1	1.1644410791095863	snare	snare
kjv_text_1611__functional_equivalence_reading	0.15	0.05	0.1	0.20548960219580936	scaffold	tangled_rope
kjv_text_1611__revisable_translation_reading	0.35	0.2	0.1	0.47947573845688846	unknown	unknown
kodashim_commandment_status__messianic_deferral	0.45	0.6	0.1	0.6164688065874281	tangled_rope	tangled_rope
kodashim_commandment_status__performance_only	0.65	0.4	0.8	0.8904549428485073	unknown	snare
kodashim_commandment_status__study_as_performance	0.05	0.1	0.0	0.0684965340652698	scaffold	rope
kodashim_corpus__performance_only	0.85	0.75	0.9	1.1644410791095863	snare	snare
kodashim_corpus__study_as_exercise	0.01	0.05	0.0	0.013699306813053959	scaffold	scaffold
kodashim_corpus__substitution_archive	0.6	0.7	0.4	0.8219584087832374	snare	snare
kodashim_obligation__study_as_archive	0.45	0.3	0.1	0.6164688065874281	unknown	unknown
kodashim_obligation__study_as_performance	0.0	0.0	0.0	0.0	mountain	tangled_rope
kodashim_obligation__study_as_preparation	0.25	0.1	0.05	0.34248267032634894	scaffold	scaffold
latin_correctness__continuity_reading	0.15	0.1	0.05	0.20548960219580936	scaffold	rope
latin_correctness__hybrid_reading	0.45	0.3	0.2	0.6164688065874281	unknown	unknown
latin_correctness__rupture_reading	0.85	0.7	0.2	1.1644410791095863	snare	snare
lausanne_minority_protections__expansive_reading	0.2	0.3	0.1	0.2739861362610792	rope	rope
lausanne_minority_protections__restrictive_reading	0.85	0.9	0.1	1.1644410791095863	snare	snare
legal_personhood_boundary__developmental_potentiality_reading	0.85	0.92	0.1	1.1644410791095863	snare	snare
legal_personhood_boundary__functional_capacity_reading	0.6	0.7	0.2	0.8219584087832374	snare	snare
legal_personhood_boundary__restrictive_anthropocentric_reading	0.3	0.2	0.1	0.4109792043916187	unknown	unknown
legitimacy_of_imposed_practice__endogenous_climb_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
legitimacy_of_imposed_practice__exogenous_override_reading	0.65	0.75	0.4	0.8904549428485073	snare	snare
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	0.3	0.4	0.1	0.4109792043916187	scaffold	tangled_rope
legitimacy_of_practice_standardization__endogenous_displacement_reading	0.2	0.1	0.05	0.2739861362610792	scaffold	tangled_rope
legitimacy_of_practice_standardization__exogenous_override_reading	0.65	0.75	0.55	0.8904549428485073	snare	snare
legitimate_health_intervention__bodily_autonomy_primary	0.65	0.7	0.1	0.8904549428485073	snare	snare
legitimate_health_intervention__proportionality_reading	0.45	0.3	0.1	0.6164688065874281	unknown	unknown
legitimate_health_intervention__public_health_primary	0.78	0.85	0.1	1.0685459314182089	snare	snare
legitimate_knowledge_boundary__credentialed_expertise_reading	0.65	0.75	0.2	0.8904549428485073	snare	snare
legitimate_knowledge_boundary__experiential_pluralism_reading	0.2	0.1	0.05	0.2739861362610792	scaffold	tangled_rope
legitimate_knowledge_boundary__hybrid_coproduction_reading	0.45	0.35	0.2	0.6164688065874281	unknown	unknown
liability_attribution__deployer_liability	0.65	0.7	0.2	0.8904549428485073	snare	snare
liability_attribution__developer_liability	0.65	0.7	0.2	0.8904549428485073	snare	snare
liability_attribution__shared_liability	0.45	0.3	0.1	0.6164688065874281	unknown	unknown
licensing_statute_mandate__graduated_access_filter	0.85	0.9	0.2	1.1644410791095863	snare	snare
licensing_statute_mandate__public_safety_coordination	0.2	0.3	0.1	0.2739861362610792	rope	rope
licensing_statute_mandate__rent_seeking_suppression	0.85	0.75	0.4	1.1644410791095863	snare	snare
literacy_acquisition_kernel__balanced_literacy_reading	0.55	0.4	0.6	0.7534618747179678	tangled_rope	tangled_rope
literacy_acquisition_kernel__phonics_reading	0.65	0.75	0.1	0.8904549428485073	snare	snare
literacy_acquisition_kernel__structured_literacy_reading	0.65	0.7	0.1	0.8904549428485073	snare	snare
literacy_acquisition_kernel__whole_language_reading	0.65	0.7	0.2	0.8904549428485073	snare	snare
living_language_status__literary_continuity_reading	0.2	0.15	0.05	0.2739861362610792	scaffold	tangled_rope
living_language_status__liturgical_preservation_reading	0.2	0.3	0.1	0.2739861362610792	scaffold	tangled_rope
living_language_status__native_generation_reading	0.6	0.7	0.1	0.8219584087832374	snare	snare
lycurgan_laws__adaptive_fiction_reading	0.25	0.4	0.6	0.34248267032634894	rope	rope
lycurgan_laws__sacral_fidelity_reading	0.05	0.95	0.05	0.0684965340652698	scaffold	rope
maat_order_principle__distributed_maintenance_reading	0.25	0.4	0.1	0.34248267032634894	rope	rope
maat_order_principle__divine_mandate_reading	0.85	0.95	0.6	1.1644410791095863	snare	snare
magna_carta_1215__baronial_privilege_reading	0.3	0.6	0.1	0.4109792043916187	tangled_rope	tangled_rope
magna_carta_1215__living_document_reading	0.2	0.1	0.05	0.2739861362610792	scaffold	tangled_rope
magna_carta_1215__universal_rights_reading	0.15	0.2	0.1	0.20548960219580936	rope	piton
magna_carta_clause_39__feudal_prerogative_reading	0.2	0.7	0.1	0.2739861362610792	rope	rope
magna_carta_clause_39__liberal_due_process_reading	0.65	0.4	0.1	0.8904549428485073	tangled_rope	tangled_rope
magna_carta_clause_39__originalist_limitation_reading	0.3	0.2	0.1	0.4109792043916187	unknown	unknown
magna_carta_constraint_authority__feudal_obsolescence_reading	0.65	0.7	0.4	0.8904549428485073	snare	snare
magna_carta_constraint_authority__living_constitutionalism_reading	0.25	0.15	0.1	0.34248267032634894	rope	rope
magna_carta_constraint_authority__parliamentary_sovereignty_reading	0.55	0.65	0.2	0.7534618747179678	snare	snare
mandate_legitimacy_scope__bodily_autonomy_primary	0.85	0.9	0.1	1.1644410791095863	snare	snare
mandate_legitimacy_scope__proportionality_reading	0.45	0.6	0.1	0.6164688065874281	tangled_rope	tangled_rope
mandate_legitimacy_scope__public_health_primary	0.65	0.7	0.1	0.8904549428485073	snare	snare
manifesto_revolutionary_method__council_communist_reading	0.25	0.85	0.1	0.34248267032634894	rope	rope
manifesto_revolutionary_method__democratic_gradualism_reading	0.4	0.3	0.15	0.5479722725221584	unknown	unknown
manifesto_revolutionary_method__vanguard_rupture_reading	0.75	0.9	0.2	1.027448010979047	snare	snare
market_as_natural_default__beneficiary_maintained_reading	0.45	0.65	0.4	0.6164688065874281	tangled_rope	tangled_rope
market_as_natural_default__hybrid_amnesia_reading	0.45	0.6	0.2	0.6164688065874281	tangled_rope	tangled_rope
market_as_natural_default__lapsed_alternative_reading	0.12	0.05	0.08	0.16439168175664748	mountain	tangled_rope
market_naturalization__beneficiary_maintained_reading	0.85	0.75	0.15	1.1644410791095863	snare	snare
market_naturalization__hybrid_reading	0.6	0.7	0.4	0.8219584087832374	snare	snare
market_naturalization__lapsed_alternative_reading	0.15	0.2	0.05	0.20548960219580936	scaffold	rope
marriage_authority__communal_autonomy_reading	0.35	0.6	0.1	0.47947573845688846	tangled_rope	tangled_rope
marriage_authority__federalist_millet_reading	0.15	0.25	0.1	0.20548960219580936	rope	rope
marriage_authority__gender_rights_reading	0.85	0.75	0.1	1.1644410791095863	snare	snare
marriage_authority__secularist_reading	0.7	0.65	0.2	0.9589514769137769	snare	snare
marriage_authority_kernel__christian_canonical_reading	0.6	0.7	0.2	0.8219584087832374	snare	snare
